id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"791S0791000016";"0791000016";"";"791S";"0001-01-01";"0001-01-01";"D";"S";"AVENIR MUSICAL ARGENTONNAIS";"Enseignement et promotion de la musique";"000000";"000000";"Mairie";"";"";"79290";"ARGENTON-L'EGLISE";"79014";"PM";"";"";"A";"";"2006-02-16  02:28:08"
"791S0791000023";"0791000023";"";"791S";"0001-01-01";"0001-01-01";"D";"S";"CLUB DES ANCIENS JEUNES DE BRION-PRES-THOUET";"Etablir des relations cordiales et de bonne camaraderie entre tous ses membres";"000000";"000000";"Mairie";"";"";"-1";"BRION-PRES-THOUET";"79056";"PM";"";"";"A";"";"2006-02-16  02:28:09"
"791S0791000034";"0791000034";"";"791S";"0001-01-01";"0001-01-01";"D";"S";"L'ATELIER : ASSOCIATION DES ARTS A THOUARS";"Procurer à ses membres des modèles, des visites de sites ou musées, des voyages culturels, l'achat de documentation, moulages, objets et organisation d'expositions.Organisation de journées consacrées à la peinture.";"000000";"000000";"chez M. Jean-François Guillon";"17 rue des hérendes";"";"79100";"SAINTE-RADEGONDE";"79292";"PM";"";"";"A";"";"2006-02-16  02:28:09"
"791S0791000038";"0791000038";"";"791S";"0001-01-01";"0001-01-01";"D";"S";"AMICALE SAINT-CYRIENNE";"Organisation de loisirs culturels, rencontres, voyages et fetes par les personnes residant a saint-cyr-la-lande et aux environs.";"000000";"000000";"Salle des fetes";"";"";"79100";"SAINT-CYR-LA-LANDE";"79244";"PM";"";"dernière date publication enregistrée :1980-07-01";"A";"";"2006-02-16  02:28:06"
"791S0791000051";"0791000051";"";"791S";"0001-01-01";"0001-01-01";"D";"S";"L'AMICALE";"Societe de tir";"000000";"000000";"";"";"";"79300";"CHAPELLE-GAUDIN";"79072";"PM";"";"W791002006";"R";"";"2014-04-23  04:13:13"
"791S0791000059";"0791000059";"";"791S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION DES PARENT(ASSOCIATION DISSOUTE DANS MULTILOG)";"Association dissoute (donnees incompletes)";"000000";"000000";"";"";"";"79100";"MAUZE-THOUARSAIS";"79171";"PM";"";"";"D";"";"2006-02-16  02:28:08"
"791S0791000064";"0791000064";"";"791S";"0001-01-01";"1981-01-07";"D";"S";"INNER-WHEEL CLUB DE BRESSUIRE";"Encourager et cultiver l'idéal de servir considere comme base de toute entreprise honorable et développer les relations personnelles d'amitié entre ses membres pour leur fournir les occasions de servir l'intérêt général.";"000000";"000000";"Mairie";"";"";"79300";"BRESSUIRE";"79049";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2006-02-16  02:28:06"
"791S0791000067";"0791000067";"";"791S";"0001-01-01";"0001-01-01";"D";"S";"UNION GENERALE SPORTIVE DE L'ENSEIGNEMENT LIBRE (U.G.S.E.L.) DE SAINT-PIERRE";"Promouvoir, developper, organiser et controler les activites sportives et de loisirs dans l'ecole privee mixte de saint-pierre-des-echaubrognes";"000000";"000000";"Ecole privee mixte";"";"";"79700";"SAINT-PIERRE-DES-ECHAUBROGNES";"79289";"PM";"";"";"A";"";"2006-02-16  02:28:09"
"791S0791000071";"0791000071";"";"791S";"0001-01-01";"0001-01-01";"D";"S";"AMICALE DES COMITES DE FETES DU BOCAGE BRESSUIRAIS";"Réunir les comités pour la synchronisation des fêtes ; organiser des fêtes et favoriser les prêts de matériel.";"000000";"000000";"Mairie";"";"";"79380";"FORET-SUR-SEVRE";"79123";"PM";"";"";"A";"";"2006-02-16  02:28:10"
"791S0791000074";"0791000074";"";"791S";"0001-01-01";"0001-01-01";"D";"S";"CLUB DU 3EME AGE DE BOËSSE";"Réunir les personnes âgées pour organiser leurs loisirs.";"000000";"000000";"Mairie";"";"";"79150";"BOESSE";"79037";"PM";"";"";"A";"";"2006-02-16  02:28:10"
"791S0791000075";"0791000075";"";"791S";"0001-01-01";"1981-03-01";"D";"S";"ASSOCIATION DES FAMILLES D'ELEVES DU LYCEE POLYVALENT PRIVE SAINT-JOSEPH";"Grouper les chefs de famille ayant la charge des enfants inscrits au lycée ; réaliser toutes activités susceptibles d'apporter un soutien materiel et moral au lycée, aux familles et aux personnels de l'établissement ; favoriser l'entente avec toutesassociations semblables agissant dans le respect du statut de l'enseignement catholique.";"000000";"000000";"Lycée polyvalent privé Saint-Joseph";"4 rue du docteur Brillaud";"";"79300";"BRESSUIRE";"79049";"PM";"";"reprise auto => date publication création au JO à vérifier";"A";"";"2006-02-16  02:28:06"
"791S0791000078";"0791000078";"";"791S";"0001-01-01";"0001-01-01";"D";"S";"TENNIS-CLUB DE SAINTE-RADEGONDE";"Pratique du tennis";"000000";"000000";"ancien mairie";"Vrines";"";"79100";"SAINTE-RADEGONDE";"79292";"PM";"";"";"A";"";"2006-02-16  02:28:10"
"791S0791000081";"0791000081";"";"791S";"0001-01-01";"0001-01-01";"D";"S";"GROUPE ORPHELINAT NATIONAL DES CHEMINS DE FER DE FRANCE DE THOUARS";"Venir en aide, moralement et matériellement aux orphelins de ses adhérents";"000000";"000000";"9bis rue Denfert Rochereau";"";"";"79100";"THOUARS";"79329";"PM";"";"";"D";"";"2006-02-16  02:28:09"
"791S0791000082";"0791000082";"";"791S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION LES CAPUCINS";"organiser des activités de loisirs et d'animation en relation avec l'école";"000000";"000000";"école maternelle des capucins";"";"";"79100";"THOUARS";"79329";"PM";"";"W791002329";"R";"";"2017-01-30  01:16:30"
"791S0791000084";"0791000084";"";"791S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION DES PARENTS D'ELEVES DE LA CANTINE DE L'ECOLE DE CERSAY ET SAINT-PIERRE-A-CHAMP";"Fonctionnement de la cantine scolaire";"000000";"000000";"salle polyvalente";"";"";"79290";"CERSAY";"79063";"PM";"";"";"A";"";"2006-02-16  02:28:10"
"791S0791000096";"0791000096";"";"791S";"0001-01-01";"0001-01-01";"D";"S";"L'ESPERANCE";"Développer les sports et les loisirs en fonction des équipements existants à Noirterre";"000000";"000000";"Mairie";"Noirterre";"";"79300";"BRESSUIRE";"79049";"PM";"";"";"A";"";"2006-02-16  02:28:09"
"791S0791000099";"0791000099";"";"791S";"0001-01-01";"0001-01-01";"D";"S";"FEDERATION NATIONALE DES ANCIENS COMBATTANTS EN ALGERIE, MAROC ET TUNISIE (F.N.A.C.A.)";"Entretenir et renforcer les liens de camaraderie et de solidarité entre les anciens mobilisés en Algérie, Tunisie et Maroc ; leur permettre par une action concertée d'assurer la sauvegarde de leurs droits matériels et moraux et d'oeuvrer en faveur dela paix.";"000000";"000000";"Mairie";"";"";"79300";"SAINT-AUBIN-DU-PLAIN";"79238";"PM";"";"";"A";"";"2006-02-16  02:28:10"
"791S0791000102";"0791000102";"";"791S";"0001-01-01";"1981-07-11";"D";"S";"AMICALE DES AINES DE LA FORET-SUR-SEVRE";"Créer, animer et développer les rencontres et les liens d'amitié entre les personnes âgées ; les aider et les soutenir ; participer activement à l'animation de la vie communale.";"000000";"000000";"Salle communale";"";"";"79380";"FORET-SUR-SEVRE";"79123";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2006-02-16  02:28:06"
"791S0791000106";"0791000106";"";"791S";"0001-01-01";"0001-01-01";"D";"S";"SOCIETE DE MUSIQUE ET THEATRALE 'LA LESCURE'";"Developpement de la culture et de l'esprit par la musique et le theatre";"000000";"000000";"Mairie";"";"";"-1";"BOISME";"79038";"PM";"";"";"A";"";"2006-02-16  02:28:08"
"791S0791000136";"0791000136";"";"791S";"0001-01-01";"0001-01-01";"D";"S";"LE BIEN ALLE DU BOCAGE";"Développer le goùt et l'art de sonner de la trompe de chasse";"000000";"000000";"";"";"";"79250";"AUBIERS";"79017";"PM";"";"W791005800";"R";"";"2021-05-05  05:29:31"
"791S0791000138";"0791000138";"";"791S";"0001-01-01";"0001-01-01";"D";"S";"L'AMITIE LOUZEENNE";"Creer, animer, developper les rencontres et les liens d'amitie entre les personnes agees, les aider a resoudre leurs difficultes dans le respect des convictions philosophiques, religieuses ou politiques de chacun.";"000000";"000000";"Mairie";"";"";"79100";"LOUZY";"79157";"PM";"";"dernière date publication enregistrée :1982-03-02";"A";"";"2006-02-16  02:28:06"
"791S0791000151";"0791000151";"";"791S";"0001-01-01";"0001-01-01";"D";"S";"UNION MUSICALE DE CERIZAY (DEUX-SEVRES)";"Faciliter l'enseignement et la pratique de la lecture musicale, de la musique instrumentale d'ensemble - sa promotion et l'encadrement des jeunes issus de l'ecole de musique - au sein de l'association, des formations diverses pourront se constituer";"000000";"000000";"Mairie";"";"";"79140";"CERIZAY";"79062";"PM";"";"dernière date publication enregistrée :2002-02-23";"A";"";"2006-02-16  02:28:09"
"791S0791000159";"0791000159";"";"791S";"0001-01-01";"0001-01-01";"D";"S";"SOCIETE MUSICALE ET D'EDUCATION POPULAIRE";"Repandre et favoriser l'art musical ; organiser des seances theatrales et culturelles, voyages educatifs.";"000000";"000000";"Salle de musique";"";"";"79290";"BOUILLE-LORETZ";"79043";"PM";"";"";"A";"";"2006-02-16  02:28:08"
"791S0791000162";"0791000162";"";"791S";"0001-01-01";"0001-01-01";"D";"S";"MAI POUR VOUS PLAIRE";"Promouvoir et coordonner les activites culturelles et sportives qui se deroulent a bressuire durant le mois de mai de chaque annee";"000000";"000000";"Mairie";"";"";"79300";"BRESSUIRE";"79049";"PM";"";"dernière date publication enregistrée :1992-06-17";"A";"";"2006-02-16  02:28:06"
"791S0791000184";"0791000184";"";"791S";"0001-01-01";"0001-01-01";"D";"S";"AMICALE DES DONNEURS DE SANG BENEVOLES DE SAINT-AUBIN-DE-BAUBIGNE - RORTHAIS";"Resserrer les liens d'amitié entre donneurs de sang bénévoles";"000000";"000000";"Mairie";"Saint-Aubin-de-Baubigné";"";"79700";"MAULEON";"79079";"PM";"";"W791002518";"R";"";"2017-12-15  12:39:26"
"791S0791000187";"0791000187";"";"791S";"0001-01-01";"0001-01-01";"D";"S";"LA BECASSE";"Chasse, protection des cultures et destruction des animaux nuisibles suivant la réglementation";"000000";"000000";"la roblinière";"";"";"79140";"BRETIGNOLLES";"79050";"PM";"";"";"A";"";"2006-02-16  02:28:10"
"791S0791000190";"0791000190";"";"791S";"0001-01-01";"0001-01-01";"D";"S";"ENTENTE GENNETONNAISE";"Organiser des fêtes dans la commune pour agrémenter la vie rurale";"000000";"000000";"Mairie";"3 rue des Lilas";"";"79150";"GENNETON";"79132";"PM";"";"dernière date publication enregistrée :2005-01-15";"A";"";"2006-02-16  02:28:10"
"791S0791000206";"0791000206";"";"791S";"0001-01-01";"0001-01-01";"D";"S";"SOCIETE DE CHASSE LA SAINT-AMANTAISE";"Reprimer le braconnage, repeuplement du gibier";"000000";"000000";"Salle communale";"Saint-amand-sur-sevre";"";"79700";"MAULEON";"79079";"PM";"";"dernière date publication enregistrée :1928-06-05";"A";"";"2006-02-16  02:28:08"
"791S0791000207";"0791000207";"";"791S";"0001-01-01";"0001-01-01";"D";"S";"THEATRE DE LA GRANDE MARIENNE";"Promouvoir dans le respect, la liberte et la personnalite de chacun, une action de creation theatrale et de diffusion artistique en general";"000000";"000000";"Chez m. jean-marie jaud";"26 rue drouyneau de brie";"";"79100";"THOUARS";"79329";"PM";"";"dernière date publication enregistrée :2001-05-12";"A";"";"2006-02-16  02:28:09"
"791S0791000212";"0791000212";"";"791S";"0001-01-01";"0001-01-01";"D";"S";"L'ABEILLE SPORTIVE THOUARSAISE";"Faire pratiquer des activites physiques et sportives a des eleves - permettre un apprentissage de la vie association par l'exercice de responsabilites et par l'engagement des activites de l'association.";"000000";"000000";"College marie de la tour d'auvergne";"";"";"79100";"THOUARS";"79329";"PM";"";"W791005749";"R";"";"2020-09-30  09:23:50"
"791S0791000216";"0791000216";"";"791S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION SPORTIVE SCOLAIRE L'ETOILE";"Organiser, développer, en prolongement de l'éducation physique et sportive donnée pendant les heures de scolarité l'initiation et la pratique sportive pour les élèves qui y adhèrent";"000000";"000000";"Collège Saint-Charles";"1 rue Jules Michelet";"";"79100";"THOUARS";"79329";"PM";"";"W791001948";"R";"";"2013-10-23  10:20:45"
"791S0791000219";"0791000219";"";"791S";"1983-01-07";"1983-02-06";"D";"S";"LA DETENTE DE L'OUERE";"Pratique de la chasse a tir sur le territoire des lieux dits le guindeau et la basse tonnerie situes sur la commune du breuil-sous-argenton";"000000";"000000";"Chez mlle denis landais";"10, rue des quatre-vents vrines";"";"79100";"SAINTE-RADEGONDE";"79292";"PM";"";"";"A";"";"2006-02-16  02:28:06"
