id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"321P0321000173";"0321000173";"";"321P";"0001-01-01";"1966-04-25";"D";"S";"CINE-CLUB GIMONTOIS";"DEVELOPPER L'EDUCATION ET LA CULTURE DE SES MEMBRES PAR L'ORGANI- SATION DE MANIFESTATIONS DIVERSES EN UTILISANT NOTAMMENT COMME MOYEN LE CINEMA";"0";"0";"MAIRIE";"";"";"32200";"GIMONT";"32147";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2004-10-11  10:44:36"
"321P0321000200";"0321000200";"";"321P";"0001-01-01";"1931-05-07";"S";"S";"COMITE DE L'ARMAGNAC";"FAIRE CONNAITRE L'ARMAGNAC, D'EN FACILITER LA VENTE PAR TOUS LES MOYENS DE RECLAME ET DE PUBLICITE.";"0";"0";"";"";"";"32000";"AUCH";"32013";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2004-10-11  10:44:36"
"321P0321000205";"0321000205";"";"321P";"0001-01-01";"1930-05-19";"S";"S";"ASSOCIATION DES ANCIENS COMBATTANTS ET VICTIMES DE LA GUERRE DE MARSAN.";"APPORTER A SES MEMBRES L'AIDE DONT ILS POURRONT AVOIR BESOIN DANS LA MESURE DE DISPONIBILITE DE LA CAISSE ; OBTENIR L'ATTRIBUTION DE LA RETRAITE GRATUITE, SOUTENIR LES INTERETS MATERIELS ET MORAUXDE SES MEMBRES.";"0";"0";"";"";"";"32270";"MARSAN";"32237";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2004-10-11  10:44:36"
"321P0321000215";"0321000215";"";"321P";"0001-01-01";"1931-09-18";"D";"S";"SYNDICAT DES CHASSEURS DE CAILLAVET";"REPRESSION DU BRACONNAGE, DESTRUCTION DES ANIMAUX NUISIBLES ET REPEUPLEMENT DU GIBIER, LA DESTRUCTION DES ANIMAUX NUISIBLES ET LA CONSTITUTION DES RESERVES DE GIBIER.";"0";"0";"MAIRIE";"";"";"32190";"CAILLAVET";"32071";"PM";"";"W321006600";"R";"";"2019-11-12  11:30:08"
"321P0321000230";"0321000230";"";"321P";"0001-01-01";"1932-03-20";"S";"S";"ETOILE SPORTIVE SAINT LARYENNE";"PRATIQUE DES SPORTS";"0";"0";"";"";"";"32360";"SAINT-LARY";"32384";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2004-10-11  10:44:36"
"321P0321000232";"0321000232";"";"321P";"0001-01-01";"1932-05-05";"S";"S";"ASSOCIATION GERSOISE DES POILUS D'ORIENT ET DU LEVANT";"RENFORCER LES LIENS DE SOLIDARITE";"0";"0";"";"";"";"32000";"AUCH";"32013";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2004-10-11  10:44:36"
"321P0321000237";"0321000237";"";"321P";"0001-01-01";"1932-07-18";"S";"S";"LES CADETS DE SAINT JEAN";"SPORT";"0";"0";"";"";"";"32200";"GIMONT";"32147";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2004-10-11  10:44:36"
"321P0321000239";"0321000239";"";"321P";"0001-01-01";"1932-08-20";"S";"S";"LE SCION PAVIEN";"PROTECTION CONTRE LE BRACONNAGE ET LA DESTRUCTION DU POISSON";"0";"0";"";"";"";"32810";"PAVIE";"32307";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2004-10-11  10:44:36"
"321P0321000245";"0321000245";"";"321P";"0001-01-01";"1932-11-05";"S";"S";"AMICALE DES AGENTS DU SERVICE DES REVISIONS FONCIERES DU GERS";"GROUPER ET DEFENDRE LES INTERETS MATERIELS MORAUX ET PROFESSION- NELS DE SES MEMBRES";"0";"0";"";"";"";"32000";"AUCH";"32013";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2004-10-11  10:44:36"
"321P0321000246";"0321000246";"";"321P";"0001-01-01";"1932-11-25";"S";"S";"UNION DES AVEUGLES DE GUERRE";"RESSERRER LES LIENS DE CAMARADERIE ET DE SOLIDARITE";"0";"0";"13";"";"";"32000";"AUCH";"32013";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2004-10-11  10:44:36"
"321P0321000252";"0321000252";"";"321P";"0001-01-01";"1933-02-28";"S";"S";"ETOILE SPORTIVE BIRANAISE";"PRATIQUE DES SPORTS";"0";"0";"";"";"";"32350";"BIRAN";"32054";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2004-10-11  10:44:36"
