id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"431S0430000167";"0430000167";"";"431S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION DES PARENTS D'ELEVES DE L'ECOLE PRIVEE MIXTE";"GROUPER LES CHEFS DE FAMILLE AYANT LA CHARGE DES ENFANTS INSCRITS A L'ECOLE. TOUTES ACTIVITES SUSCEPTIBLES D'APPORTER UN SOUTIEN MATERIEL ET MORAL A L'ECOLE AUX FAMILLES ET AUX MAITRES. ENTENTE AVEC TOUTES ASSOCIATIONS SEMBLABLES";"015005";"015000";"";"ECOLE";"";"43600";"VILLETTES";"43265";"PM";"";"";"A";"";"2006-03-10  03:31:07"
"431S0430002433";"0430002433";"";"431S";"0001-01-01";"0001-01-01";"D";"S";"DYNAMICOMMERCANTS BASSOIS";"PROMOUVOIR MEILLEURS SERVICES AU BENEFICE CONSOMMATEUR RENFORCER LE VOLUME D'AFFAIRES DELA VILLE EN ACCROISSANT SON RAYONNEMENT ET FREINANT EVASION POUVOIR D'ACHAT UTILISER EN COMMUN TS SUPPORTS D'INFORMATION ET PROMOTION POUR SERRER LIENS AC PUBLI";"022535";"000000";"";"12 PLACE IMBARD SARRAZIN";"";"43210";"BAS-EN-BASSET";"43020";"PM";"";"";"A";"";"2006-03-10  03:31:07"
"431S0430003541";"0430003541";"";"431S";"0001-01-01";"0001-01-01";"D";"S";"COMITE D'ANIMATION DES PENSIONNAIRES DE LA MAISON DE RETRAITE POLLET";"ORGANISER DIVERSES ANIMATIONS AU PROFIT DE L'ENSEMBLE DES PENSIONNAIRES DE LA MAISON DE RETRAITE POLLET";"021020";"000000";"MAISON DE RETRAITE POLLET";"ROUTE DE SAINT JULIEN";"";"43220";"RIOTORD";"43163";"PM";"";"";"A";"";"2006-03-10  03:31:07"
"431S0430005359";"0430005359";"";"431S";"0001-01-01";"0001-01-01";"D";"S";"ESPACE NATURE EVASION";"ORGANISATION GESTION DE MEETINGS ET DE BAPTEME DE L'AIR EN MONTGOLFIERES";"011135";"000000";"LES SCIAS";"MONTJUVIN";"";"43200";"LAPTE";"43114";"PM";"";"";"A";"";"2006-03-10  03:31:07"
"431S0430005690";"0430005690";"";"431S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION POUR LE DEVELOPPEMENT DES ENTREPRISES DE SOUS - TRAITANCE";"REPRESENTER LA PROFESSION POUR DEFENDRE LES INTERETS ET LES DROITS DES ADHERENTS QUI EXERCENT UNE ACTIVITE DE SOUS-TRAITANCE FAVORISER LES ECHANGES DES PROFESSIONNELS ENTRE EUX ET AVEC L'EXTERIEUR ENGAGER TOUTES ACTIONS POUR LE COMPTE DES MEMBRES";"014000";"000000";"";"Z. I. LA PRADE";"";"43110";"AUREC-SUR-LOIRE";"43012";"PM";"";"";"A";"";"2006-03-10  03:31:07"
"431S0430005712";"0430005712";"";"431S";"0001-01-01";"0001-01-01";"D";"S";"CLASSES EN 4";"CREER DES LIENS D'AMITIE ENTRE LES PERSONNES NEES DANS LES ANNEES SE TERMINANT PAR UN 4 AU CHAMBON FEUGEROLLES ET SES ENVIRONS ET ORGANISER A LEUR INTENTION DES ANIMATIONS A CARACTERE AMICAL";"007000";"000000";"CHEZ MONSIEUR MAURICE ROCHE";"LA FAYETTE";"";"43330";"SAINT-FERREOL-D'AUROURE";"43184";"PM";"";"";"A";"";"2006-03-10  03:31:07"
"431S0430005724";"0430005724";"";"431S";"0001-01-01";"0001-01-01";"D";"S";"AMICALE DES EDUCATEURS DE FOOTBALL DE LA HAUTE LOIRE";"ETUDE ET DEFENSE DE TOUS LES EDUCATEURS DE LA HAUTE LOIRE TITULAIRES D'UN DIPLOME D'ETAT OU FEDERAL CONSEILLER ET AIDER TOUS SES MEMBRES DEVELOPPER DE LIENS DE CAMARADERIE FORMATION RESPECT DES REGLES. PERMETTRE A SES MEMBRES DE PRATIQUER LE FOOT";"011075";"000000";"";"RUE DU ROSAIRE";"";"43120";"CHAPELLE-D'AUREC";"43058";"PM";"";"";"A";"";"2006-03-10  03:31:07"
"431S0430005730";"0430005730";"";"431S";"0001-01-01";"0001-01-01";"D";"S";"KJT";"FAVORISER L'ECHANGE CULTUREL ARTISTIQUE SOCIAL";"006000";"007000";"";"COURENC";"";"43200";"BEAUX";"43024";"PM";"";"";"A";"";"2006-03-10  03:31:07"
"431S0430005731";"0430005731";"";"431S";"0001-01-01";"0001-01-01";"D";"S";"FET ' ART EN ACTION";"FAVORISER LE RASSEMBLEMENT DE PERSONNES DANS UNE AMBIANCE CONVIVIALE POUR FAIRE LA FETE. AIDER TOUS TYPES D'ASSOCIATIONS DANS LA RECHERCHE ET LA PROPOSITION D'ANIMATIONS DE SPECTACLES; REDYNAMISER LE ROLE ASSOCIATIF DES COMMUNES RURALES ET CREER";"007000";"000000";"CHEZ MONSIEUR ET MADAME RENE CHARRIAL";"2 RUE DE L'ECOLE";"";"43600";"SAINT-PAL-DE-MONS";"43213";"PM";"";"";"A";"";"2006-03-10  03:31:07"
"431S0430005737";"0430005737";"";"431S";"0001-01-01";"0001-01-01";"D";"S";"LES SANS FIEFS";"DEVELOPPER ET PROMOUVOIR LA CONNAISSANCE HISTORIQUE DE L'EPOQUE DU MOYEN AGE DANS UN BUT CULTUREL, AVEC FIDELITE ET PRECISION. LA RECONSTITUTION POINTUE D'UN LIEU DE VIE QUOTIDIEN ET SA MISE EN VALEUR SONT EGALEMENT PREVUS A LONG TERME.";"010015";"007000";"CHEZ NICOLAS LUNEAU";"LE BOURG";"";"43200";"SAINT-JULIEN-DU-PINET";"43203";"PM";"";"";"A";"";"2006-03-10  03:31:07"
