id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"551P0551000201";"0551000201";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"VELO CLUB BARISIEN";"Encourager au sport cycliste.";"000000";"000000";"8, avenue Gambetta";"";"";"55000";"BAR-LE-DUC";"55029";"PM";"";"";"A";"";"2006-03-21  03:15:03"
"551P0551000354";"0551000354";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"LE PIGEON DE BAR LE DUC";"élevages et dressage par concours de pigeons voyageurs, colombophie, protection du pigeon voyageur.";"000000";"000000";"Restaurant de la gare";"2 place de la République";"";"55000";"BAR-LE-DUC";"55029";"PM";"";"";"A";"";"2006-03-21  03:15:03"
"551P0551000408";"0551000408";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"SOCIETE DE CHASSE DE FOUCAUCOURT";"Réglementation locale de la chasse";"000000";"000000";"chez le Président";"";"";"55250";"FOUCAUCOURT-SUR-THABAS";"55194";"PM";"";"W551001201";"R";"";"2013-07-10  07:37:34"
"551P0551000409";"0551000409";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"SOCIETE DE CHASSE DE SENARD";"réglementation de la chasse et repeuplement du gibier.";"000000";"000000";"Mairie";"Senard";"";"55250";"SEUIL-D'ARGONNE";"55517";"PM";"";"";"D";"";"2006-03-21  03:15:03"
"551P0551000652";"0551000652";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"COMITE DE LA JEUNESSE AU PLEIN AIR";"Coordonner et faciliter dans le cadre du département, l'action des oeuvres laïques de vacances - participer aux travaux de la Confédération des oeuvres laïques de vacances.";"000000";"000000";"F.O.L.de la Meuse";"15 rue Robert Lhuere";"";"55000";"BAR-LE-DUC";"55029";"PM";"";"W551001202";"R";"";"2013-07-10  07:21:29"
"551P0551000662";"0551000662";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"APEL ECOLE NOTRE DAME D'ANCERVILLE";"Grouper les chefs de famille ayant la garde des enfants inscrits à l'école - Soutien de l'école et des maîtres.";"000000";"000000";"Ecole Notre Dame";"9 place municipale";"";"55170";"ANCERVILLE";"55010";"PM";"";"W551001203";"R";"";"2013-07-10  07:37:38"
"551P0551000752";"0551000752";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"AMICALE DES DONNEURS DE SANG BENEVOLES DE BAR LE DUC ET DES ENVIRONS";"entr'aide parmi les membres.";"000000";"000000";"Centre Hospitatier";"boulevard d'Argonne";"";"55000";"BAR-LE-DUC";"55029";"PM";"";"W551001204";"R";"";"2013-07-16  07:20:15"
"551P0551000775";"0551000775";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"SOCIETE SPELEOLOGIQUE DE ROBERT ESPAGNE";"Recherches spéléologiques, géologiques, minéralogiques avec section de camping, photos, transmissions.";"000000";"000000";"chez le Président";"rue des vignerons";"";"55000";"ROBERT-ESPAGNE";"55435";"PM";"";"W551001205";"R";"";"2013-07-16  07:50:38"
"551P0551000777";"0551000777";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"LA SAINT HUBERT DE SOMMEILLES";"Réglementation locale de la chasse et repeuplement du gibier.";"000000";"000000";"Mairie";"";"";"55800";"SOMMEILLES";"55493";"PM";"";"W551001216";"R";"";"2013-08-19  08:55:11"
"551P0551000779";"0551000779";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"COMITE DEPARTEMENTAL D'ATLETISME - COMMISSION DEPARTEMENTAL DES COURSES HORS STADE DE MEUSE -";"organiser, diriger, promouvoir et développer sur son territoire, le sport de l'athlétismesous toutes ses formes.";"000000";"000000";"Mairie";"1 rue Lapique";"";"55000";"BAR-LE-DUC";"55029";"PM";"";"W551001218";"R";"";"2013-08-20  08:52:56"
"551P0551000786";"0551000786";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"LES ACCIDENTES DE LA VIE -F.N.A.T.H. -";"Amélioration du sort des vistimes d'accidents de travail et de maliadies professionnelles ainsi que tous les handicapés (accidentés, malades ou invalides et leurs ayants droit) et d'aasurer leur défense etreprésentation au niveau local.";"000000";"000000";"chez le Président";"3 rue de la Confrérie";"";"55500";"FOUCHERES-AUX-BOIS";"55195";"PM";"";"W551001219";"R";"";"2013-08-21  08:54:12"
"551P0551000789";"0551000789";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION DES CHASSEURS DE COUVONGES";"Réglementatation locale de la chasse.";"000000";"000000";"chez le président";"2 chemin de Mussey";"";"55800";"COUVONGES";"55134";"PM";"";"W551001220";"R";"";"2013-08-21  08:10:51"
"551P0551000794";"0551000794";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION DU CANTON D'ANCERVILLE LOISIRS VACANCES (ACALEV)";"Organisation d'activités et loisirs éducatifs, de camps de colonies de vacances.";"000000";"000000";"chez le président";"166 rue frères Paquet";"";"55170";"ANCERVILLE";"55010";"PM";"";"";"A";"";"2006-03-21  03:15:03"
"551P0551000806";"0551000806";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION D'EDUCATION POPULAIRE PAROISSE SAINT ANTOINE Â BAR LE DUC";"Promouvoir et soutenir les oeuvres d'éducation populaire.";"000000";"000000";"1 bis rue Nève";"";"";"55000";"BAR-LE-DUC";"55029";"PM";"";"W551001221";"R";"";"2013-08-22  08:01:46"
"551P0551000836";"0551000836";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION DEPARTEMENTALE D'EDUCATION POUR LA SANTE DE LA MEUSE";"éducation sanitaire, démographique et sociale dans le département de la meuse.";"000000";"000000";"CHS";"BP 5";"";"55000";"FAINS-VEEL";"55186";"PM";"";"";"D";"";"2006-03-21  03:15:03"
"551P0551000858";"0551000858";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION D'EDUCATION POPULAIRE DITE 'LA SALLE'";"education popilaire sous toutes ses formes.";"000000";"000000";"29 rue du Coq";"";"";"55000";"BAR-LE-DUC";"55029";"PM";"";"W551001223";"R";"";"2013-08-23  08:58:23"
"551P0551000871";"0551000871";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION DES DONNEURS DE SANG BEBEVOLES DE LA POSTE ET DE FRANCE TELECOM DE LA MEUSE";"Grouper tous les donneurs de sang de la poste et france télécom de la Meuse afin d'être en mesure de répondre sans délai et gratuitement à tout appel lancé en faveur des fonctionnaires et agents de l'adminitration, pour fournir ainsi qu'à leurs familles le sang nécessaire aux tranfusions dont ils peuvent avoir besoin.";"000000";"000000";"16 quai Victor Hugo";"";"";"55000";"BAR-LE-DUC";"55029";"PM";"";"W551001224";"R";"";"2013-08-27  08:19:25"
"551P0551000873";"0551000873";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION L'AVENIR' DE MONTPLONNE";"recevoir des enfants relevant de cas sociaux (enfants de mères célibataires, pères detenus, pupilles de l'Etat, etc...........)";"000000";"000000";"";"";"";"-1";"MONTPLONNE";"55352";"PM";"";"";"A";"";"2006-03-21  03:15:03"
"551P0551000881";"0551000881";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION AUMONERIE DE L'ENSEIGNEMENT PUBLIC";"éducation religieuse des enfants.";"000000";"000000";"3 bis quai Carnot";"";"";"55000";"BAR-LE-DUC";"55029";"PM";"";"W551001225";"R";"";"2013-08-27  08:41:50"
"551P0551000909";"0551000909";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"SOCIETE DE CHASSE DE CULEY";"Réglementation locale de la chasse et repeuplement en gibier.";"000000";"000000";"chez le Président";"36 rue principale";"";"55000";"LOISEY-CULEY";"55298";"PM";"";"";"A";"";"2006-03-21  03:15:03"
"551P0551000923";"0551000923";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"FOYER SOCIO EDUCATIF DU LYCEE EMILE ZOLA Â BAR LE DUC";"promouvoir, coordonner et éventuellement animer toutes les activités culturelles de l'établissement.";"000000";"000000";"lycée professionnel Emile Zola";"5 rue d'Anjou";"";"55000";"BAR-LE-DUC";"55029";"PM";"";"W551001226";"R";"";"2013-08-27  08:34:16"
"551P0551000933";"0551000933";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"AMICALE DES SAPEURS POMPIERS";"Perfectionnement et instructions hors service des sapeurs pompiers - loisirs et éducation populaire en matière de protection civile.";"000000";"000000";"Mairie";"";"";"55500";"DAMMARIE-SUR-SAULX";"55144";"PM";"";"";"A";"";"2006-03-21  03:15:03"
"551P0551000945";"0551000945";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"FOYER RURAL DE LA REGION DE ROBERT-ESPAGNE";"activités sportives et culturelles.";"000000";"000000";"Mairie";"";"";"55000";"ROBERT-ESPAGNE";"55435";"PM";"";"";"D";"";"2006-03-21  03:15:03"
"551P0551000959";"0551000959";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"MEUSE NATURE ENVIRONNEMENT";"étude, aménagement et protection de la nature et de l'environnement sur l'ensemble du départementde la Meuse et tout ce qui peut avoir des implications sur son environnement.";"000000";"000000";"83, rue de Veel";"";"";"55000";"BAR-LE-DUC";"55029";"PM";"";"";"A";"";"2006-03-21  03:15:03"
"551P0551000963";"0551000963";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"SOCIETE DE CHASSE 'LA TAVANIèRE'";"amélioration de la chasse - protection du gibier - repeumplement - destruction des nuisibles.";"000000";"000000";"chez le Président";"11 rue de Verdun";"";"55000";"VAVINCOURT";"55541";"PM";"";"";"A";"";"2006-03-21  03:15:03"
"551P0551000981";"0551000981";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"U.C.I.A. DE REVIGNY SUR ORNAIN";"union des commerçants pour la défense de leurs intérêts et organisation de manifestations à caractère commercial.";"000000";"000000";"Mairie";"place Gaxotte";"";"55800";"REVIGNY-SUR-ORNAIN";"55427";"PM";"";"W551001227";"R";"";"2013-08-27  08:55:24"
"551P0551001005";"0551001005";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"COMITE DEPARTEMENTAL UFOLEP DE LA MEUSE";"déconcentration administrative et financière et organisation sportive départementale de l'Union Française des oeuvres laïques d'éducation physique (U.F.O.L.E.P.)";"000000";"000000";"15 rue Robert Lhuerre";"";"";"55000";"BAR-LE-DUC";"55029";"PM";"";"W551001228";"R";"";"2013-08-27  08:06:35"
"551P0551001049";"0551001049";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION DES USAGERS DU CENTRE SOCIAL DE LA CÔTE SAINTE CATHERINE";"rechercher et définir les besoins sociaux, familiaux, éducatifs, culturels et sportifs des habitants du quartier de la côte Sainte Catherine - promouvoir les solutions susceptibles de répondre à ces besoins - assumer le création, la gestion et le bonfonctionnement du centre.";"000000";"000000";"1, place Sainte Catherine";"";"";"55000";"BAR-LE-DUC";"55029";"PM";"";"W551001230";"R";"";"2013-08-28  08:06:28"
"551P0551001056";"0551001056";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION DES PARENTS D'ELèVES DE LIGNY ET SA REGION";"propager et défendre l'idéal laïque dépouillé de toute ingérence politique. ~LC~";"000000";"000000";"22 rue place du Tripot";"";"";"55500";"LIGNY-EN-BARROIS";"55291";"PM";"";"W551001231";"R";"";"2013-08-28  08:31:26"
"551P0551001072";"0551001072";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION SPORTS ET LOISIRS 'LA SILMONTOISE' Â SILMONT";"promouvoir des activités sportives et culturelles.";"000000";"000000";"chez le Président";"25, grande rue";"";"55000";"SILMONT";"55488";"PM";"";"W551001232";"R";"";"2013-08-28  08:47:17"
"551P0551001108";"0551001108";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION DES CENTRES MEDICO-PSYCHO PEDAGOGIQUES DU DEPARTEMENT DE LA MEUSE";"pratiquer le diagnostic et le traitement des enfants et des adolescents présentant des difficultés d'adaptation et judiciable d'une thérapeutique médicale, d'une rééducation médico-psychologique ou psychopédagogique (sous autorité médicale).";"000000";"000000";"33, rue du Port";"";"";"55000";"BAR-LE-DUC";"55029";"PM";"";"W551001233";"R";"";"2013-08-28  08:49:21"
"551P0551001121";"0551001121";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"ABVOOS (ASSOCIATION DE LA BOULE DE LA VALLEE DE L'ORGE, DE L'ORNAIN ET DE LA SAULX)";"promouvoir le jeu de boules dans la région et organisation de concours.";"000000";"000000";"chez le Président";"45, rue Sainte Anne";"";"55500";"LIGNY-EN-BARROIS";"55291";"PM";"";"W551001234";"R";"";"2013-08-28  08:24:40"
"551P0551001124";"0551001124";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"FOYER SOCIO-EDUCATIF DU COLLèGE ROBERT AUBRY Â LIGNY EN BARROIS";"développer la vie collective, communautaire et coopérative de l'établissement - promouvoir le sens des responsabilités et l'apprentissage de la vie civique et démocratique - améliorer les conditions de vie de l'établissement - participer aux oeuvresd'entraide et de solidarité - développer la vie socio-éducative par l'organisation de manifestations culturelles - l'établissement des liens avec les associations culturelles de la cité et la participation aux oeuvres de loisirs et de vacances.";"000000";"000000";"Collège Robert Aubry";"28, rue Jules Ferry";"";"55500";"LIGNY-EN-BARROIS";"55291";"PM";"";"W551001235";"R";"";"2013-08-29  08:04:27"
"551P0551001125";"0551001125";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"COMITE DES FÊTES DE SALMAGNE";"développer des sports et liens d'amitié entre vieux et jeunes.";"000000";"000000";"34, rue Jeanne d'Arc";"";"";"55000";"SALMAGNE";"55466";"PM";"";"W551001211";"R";"";"2013-08-13  08:02:27"
"551P0551001132";"0551001132";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"UNION DEPARTEMENTALE DES PARENTS D'ELèVES - P.E.E.P. -";"établir une liaison entre les associations de parents d'élèves de la meuse avec la P.E.E.P Nationale.";"000000";"000000";"chez le Président";"6, rue des Glycines - Appt n°7 -";"";"55000";"BAR-LE-DUC";"55029";"PM";"";"W551001240";"R";"";"2013-11-06  11:50:02"
"551P0551001137";"0551001137";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"A.V.F. ACCUEUIL DES VILLES FRANCAISE BAR LE DUC";"accueil des nouveaux arrivants dans la région.";"000000";"000000";"Chambre de commerce";"Parc Bradfer";"";"55000";"BAR-LE-DUC";"55029";"PM";"";"";"A";"";"2006-03-21  03:15:03"
"551P0551001167";"0551001167";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION DE LA RUE DE L'EGLISE Â MONTIERS SUR SAULX";"propriété et gestion de tous immeubles par voie de location ou d'affectation à des oeuvres charitables, éducatives ou culturlles ayant pour but, notamment, la formation morale, intellectuelle et professionnelle des enfants et des adolescents par l'organisation et l'administration d'écoles privées, la formation physique, sociale et artstique par des oeuvres annexes, scolaires, postscolaires, culturelles, sportives et autres.";"000000";"000000";"rue de l'Eglise";"";"";"55290";"MONTIERS-SUR-SAULX";"55348";"PM";"";"W551001241";"R";"";"2013-11-06  11:08:19"
"551P0551001171";"0551001171";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"COMITE DES FÊTES DES HAUTS DE CHEE";"organisation de fêtes, céromonies et manifestations publiques dans la commune afin de redonner vie au village et regrouper les jeunes.";"000000";"000000";"Mairie";"Condé en barrois";"";"55000";"HAUTS-DE-CHEE";"55123";"PM";"";"W551001242";"R";"";"2013-11-06  11:20:08"
"551P0551001191";"0551001191";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"AMICALE DES RETRAITES DU CREDIT LYONNAIS BAR LE DUC - REGION LORRAINE";"resserer les liens de confraternité qui existent entre les collègues retraités - aider audéveloppement de l'assistance mutuelle entre sociétaires - étudier avec le concours de tous les moyens de développer dans la plus large mesure possiblel'entraidemutuelle et porter à la connaissance des sociétaires tout ce qui peut les intéresser.";"000000";"000000";"chez le Président";"3, rue des pruniers";"";"55000";"COMBLES-EN-BARROIS";"55120";"PM";"";"";"A";"";"2006-03-21  03:15:03"
"551P0551001194";"0551001194";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"AMICALE DES SAPEURS POMPIERS DE SALMAGNE";"venir en aide aux personnes agées, aux membres de l'amicale et à leur famille.";"000000";"000000";"Mairie";"";"";"55000";"SALMAGNE";"55466";"PM";"";"W551001243";"R";"";"2013-11-06  11:12:09"
"551P0551001195";"0551001195";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION DES INTERNES DU CENTRE HOSPITALIER DE BAR LE DUC";"défendre les intérêts moraux et matériels des membres de l'Internat de l'hopital de BAR LE DUC.";"000000";"000000";"Hopital";"1 Bld d'Argonne";"";"55000";"BAR-LE-DUC";"55029";"PM";"";"W551001244";"R";"";"2013-11-06  11:32:40"
"551P0551001212";"0551001212";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"UNION DEPARTEMENTALE DES ASSOCIATIONS DE COMBATTANTS ET VICTIMES DE GUERRE";"grouper en tous lieux, en dehors de toutes ingérence politique ou professionnelle, les associations de combattants et victimes de guerre en vue de coordonner leur paticipation à l'oeuvre de reconstruction de la France, à l'organisation de la paix etde la sécurité nationale et internationale et de défendre leurs intérêts moraux et matériels.";"000000";"000000";"39, rue de Pilviteuil";"";"";"55000";"BAR-LE-DUC";"55029";"PM";"";"W551001245";"R";"";"2013-11-07  11:59:39"
"551P0551001214";"0551001214";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"COMITE D'ACTIONS SOCIALES POUR LE PERSONNEL DE L'OPAC";"favoriser l'amélioration des conditions sociales des agents de l'OPAC de la Meuse et de leurs familles.";"000000";"000000";"Immeuble administratif de l'OPAC";"15, rue du Moulin";"";"55000";"BAR-LE-DUC";"55029";"PM";"";"W551001246";"R";"";"2013-11-07  11:34:59"
"551P0551001219";"0551001219";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"AFPROM (ASSOCIATION POUR LA FORMATION PROFESSIONNELLE EN MEUSE)";"gérer les cours professionnels de la Chambre des Métiers, des cours municipaux et intercommunaux du département de la Meuse - favoriser et dévelloper les actions en faveur des apprentis, salariés, chefs d'entreprise de l'artisanat, du commerce et del'industrie - conduire les études relatives à l'implantation, l'équipement, le fonctionnement et la gestion d'un centre de formation professionnelle et permanente dans le département de la Meuse.";"000000";"000000";"39, quai Carnot";"";"";"55000";"BAR-LE-DUC";"55029";"PM";"";"";"A";"";"2006-03-21  03:15:03"
"551P0551001223";"0551001223";"";"551P";"0001-01-01";"0001-01-01";"D";"S";"AMICALE DE L'ORCHESTRE D'AMORNIE DE FAINS-VEEL";"contribuer à l'encouragement des sociétaires de l'harmonie municipale - promouvoir et favoriser toute manifestation et organisation de spectacles ou de loisirs qu'elle jugera utile.";"000000";"000000";"Mairie";"";"";"55000";"FAINS-VEEL";"55186";"PM";"";"W551001247";"R";"";"2013-11-07  11:51:19"
