id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"871S0871000015";"0871000015";"";"871S";"1942-08-17";"0001-01-01";"D";"S";"JEUNESSE AGRICOLE FEMININE SPORTIVE";"Education physique et les sports";"000000";"000000";"";"";"";"87190";"DOMPIERRE-LES-EGLISES";"87057";"PM";"";"W871000861";"R";"";"2015-02-04  02:36:05"
"871S0871000017";"0871000017";"";"871S";"1943-02-17";"0001-01-01";"D";"S";"ASSOCIATION SPORTIVE DE VILLEFAVARD";"Pratique du football association";"000000";"000000";"MAIRIE DE VILLEFAVARD";"";"";"87190";"VILLEFAVARD";"87206";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-10-16  10:42:00"
"871S0871000021";"0871000021";"";"871S";"1945-07-26";"0001-01-01";"D";"S";"ETOILE SPORTIVE DE DOMPIERRE LES EGLISES";"Pratique des exercices physiques et notamment du football association.";"000000";"000000";"SALLE POMMIER";"";"";"87190";"DOMPIERRE-LES-EGLISES";"87057";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-10-16  10:42:00"
"871S0871000022";"0871000022";"";"871S";"1945-09-26";"0001-01-01";"D";"S";"CLUB SPORTIF DE BELLAC OMNISPORTS";"Pratique de l'éducation physique et des sports";"000000";"000000";"MAIRIE DE BELLAC";"";"";"87300";"BELLAC";"87011";"PM";"";"W871000769";"R";"";"2013-12-06  12:38:32"
"871S0871000024";"0871000024";"";"871S";"1947-06-21";"0001-01-01";"D";"S";"AMICALE DES ANCIENS ELEVES DE ST SORNIN LA MARCHE";"1° d'entretenir et de resserrer les liens d'amitié qui unissaient ses membres sur les bancs de l'école ; 2° de faire connaître et aimer l'école ; 3° d'organiser au profit de ses membres, des séances récréatives et instructions, des sorties à but éducatif ; 4° de venir en aide à l'école et aux écoliers dans la mesure de ses moyens.";"000000";"000000";"ECOLE DE ST SORNIN LA MARCHE";"";"";"87210";"SAINT-SORNIN-LA-MARCHE";"87179";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-10-16  10:42:00"
"871S0871000030";"0871000030";"";"871S";"1949-06-10";"0001-01-01";"D";"S";"COOPERATIVE SCOLAIRE DU LYCEE D'ENSEIGNEMENT PROFESSIONNEL";"Procurer aux sociétaires des distractions saines et les aider matériellement et moralement";"000000";"000000";"LYCEE D'ENSEIGNEMENT PROFESSIONNEL";"30 AVENUE DE LA LIBERATION";"";"87300";"BELLAC";"87011";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-10-16  10:42:00"
"871S0871000033";"0871000033";"";"871S";"1950-09-11";"0001-01-01";"D";"S";"LES ARTISTES MARCHOIS";"Sensibiliser à l'art et promouvoir les arts plastiques dans le Haut Limousin ; organiser des expositions d'art plastique de qualité ; offrir un panel varié et original de styles de peintures, sculptures, gravures et photographies au cours des différentes expositions ; aider à la diffusion ; valoriser l'espace rural par ces actions culturelles ; féderer le plus possible d'artistes du Haut Limousin pour le salon annuel ; créer un climat d'échange amical entre artistes et avec la population locale";"000000";"000000";"MAIRIE DE BELLAC";"";"";"87300";"BELLAC";"87011";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-10-16  10:42:00"
"871S0871000036";"0871000036";"";"871S";"1951-10-20";"0001-01-01";"D";"S";"ORGANISME DE GESTION DE L'ETABLISSEMENT CATHOLIQUE NOTRE DAME DE LA PROVIDENCE DE CHATEAUPONSAC";"Assurer la gestion matérielle, le fonctionnement et le développement d'écoles libres";"000000";"000000";"INSTITUTION NOTRE DAME";"";"";"87290";"CHATEAUPONSAC";"87041";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-10-16  10:42:01"
"871S0871000037";"0871000037";"";"871S";"1951-10-29";"0001-01-01";"D";"S";"ASSOCIATION D'EDUCATION POPULAIRE DE BELLAC (INSTITUTION SAINTE MARIE)";"Assurer la gestion matérielle, le fonctionnement et le développement d'écoles libres";"000000";"000000";"AVENUE DE LA LIBERTE";"";"";"87300";"BELLAC";"87011";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-10-16  10:42:01"
"871S0871000039";"0871000039";"";"871S";"1951-12-18";"0001-01-01";"D";"S";"ASSOCIATION SPORTIVE DU LYCEE D'ENSEIGNEMENT PROFESSIONNEL DE BELLAC";"Pratique des différents sports scolaires";"000000";"000000";"LYCEE D'ENSEIGNEMENT PROFESSIONNEL DE BELLAC";"";"";"87300";"BELLAC";"87011";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-10-16  10:42:01"
"871S0871000040";"0871000040";"";"871S";"1951-12-21";"0001-01-01";"D";"S";"GROUPEMENT DES SYNDICATS D'INITIATIVE DU NORD DE LA HAUTE-VIENNE";"Développement touristique de la région";"000000";"000000";"MAIRIE DE BELLAC";"";"";"87300";"BELLAC";"87011";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-10-16  10:42:01"
"871S0871000041";"0871000041";"";"871S";"1951-12-22";"0001-01-01";"D";"S";"OFFICE DE TOURISME, SYNDICAT D'INITIATIVE DE CHATEAUPONSAC";"Etudier les mesures propres à augmenter la prospérité de Châteauponsac et en poursuivre la réalisation notamment du point de vue touristique";"000000";"000000";"MAIRIE DE CHATEAUPONSAC";"";"";"87290";"CHATEAUPONSAC";"87041";"PM";"";"Reprise  =>  date ag=0000-00-00";"D";"";"2008-10-16  10:42:01"
"871S0871000042";"0871000042";"";"871S";"1953-01-03";"0001-01-01";"D";"S";"ASSOCIATION TOURISTIQUE DE BLOND";"Etudier et réaliser les mesures tendant à accroître l'activité touristique, son action s'étend sur la commune de Blond";"000000";"000000";"MAIRIE DE BLOND";"";"";"87300";"BLOND";"87018";"PM";"";"W871000878";"R";"";"2015-04-01  04:08:24"
"871S0871000044";"0871000044";"";"871S";"1952-02-04";"0001-01-01";"D";"S";"ASSOCIATION DE PARENTS D'ELEVES DE L'ENSEIGNEMENT LIBRE DE L'ECOLE STE MARIE";"Favoriser et garantir le libre choix de l'école, conformément au droit naturel des parents, à l'éducation et à l'instruction de leurs enfants, réunir toute personne investie de l'autorité parentale à l'égard des enfants scolarisés dans l'établissement";"000000";"000000";"18 PLACE DE LA REPUBLIQUE";"";"";"87300";"BELLAC";"87011";"PM";"";"W871000806";"R";"";"2014-06-16  06:59:21"
"871S0871000053";"0871000053";"";"871S";"1954-04-28";"0001-01-01";"D";"S";"ASSOCIATION DE GROUPEMENTS EDUCATIFS";"Promouvoir des activités éducatives visant à favoriser l'insertion sociale des élèves ainsi que la formation et la réflexion commune des adhérents et à gérer les moyens nécessaires à ces buts tels que locaux, stages, colloques et éventuellement rétribution d'animateurs";"000000";"000000";"LE VIEUX COLLEGE";"";"";"87190";"MAGNAC-LAVAL";"87089";"PM";"";"W871000776";"R";"";"2014-01-14  01:42:55"
"871S0871000055";"0871000055";"";"871S";"1954-10-26";"0001-01-01";"D";"S";"LES AMIS DU FESTIVAL DE BELLAC";"Mise en oeuvre et organisation des manifestations du festival national de Bellac ; elle peut organiser toute autre manifestation en rapport avec le festival.";"000000";"000000";"5 PLACE JEAN DE LA FONTAINE";"";"";"87300";"BELLAC";"87011";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-10-16  10:42:01"
