id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"111P0110001731";"0110001731";"";"111P";"0001-01-01";"0001-01-01";"D";"S";"STADE MINERVOIS - X I I I";"SOCIETE OMNISPORTS , PROMOTION , DEVELOPPEMENT , CONVIVIALITE , PRATIQUE DE DIVERS SPORTS ET NOTAMMENT LE RUGBY A TREIZE , AFFILIEE A LA F.F.R. X I I I , A SES STATUTS ET REGLEMENTS";"011080";"011190";"PLACE DU GENERAL BOUSQUET";"";"";"11160";"RIEUX-MINERVOIS";"11315";"PM";"";"W111003619";"R";"";"2014-04-22  04:00:04"
"111P0111000007";"0111000007";"";"111P";"0001-01-01";"1952-07-20";"D";"S";"UNION GENERALE DES TRAVAILLEURS ESPAGNOLS EN EXIL";"O";"003045";"000000";"CAFE GLACIER";"BD CDT ROUMENS";"";"11000";"CARCASSONNE";"11069";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2007-11-23  11:53:28"
"111P0111000009";"0111000009";"";"111P";"0001-01-01";"1902-08-20";"D";"S";"ASSOCIATION AMICALE DES ANCIENS ELEVES DU COLLEGE ET DU LYCEE DE CARCASSONNE";"O";"015070";"000000";"LYCEE PAUL SABATIER";"RUE ALFRED DE MUSSET";"";"11000";"CARCASSONNE";"11069";"PM";"";"reprise auto => date publication création au JO à vérifier";"A";"";"2007-11-23  11:53:29"
"111P0111000016";"0111000016";"";"111P";"0001-01-01";"1981-01-14";"D";"S";"AMICALE DES TRAVAILLEURS ET COMMERCANTS MAROCAINS DE L'AUDE - - ' A.T.C.M.-11 '";"DEFENSE, ASSISTANCE MORALE ET MATERIELLE DE SES ADHERENTS ET RESSERREMENT DES LIENS DE L' ENSEMBLE DES TRAVAILLEURS ET COMMERCANTS . L' A.T.C.M.-11 ADHERE A LA FEDERATION DES AMICALES ET SUIT LES RECOMMANDATIONS DU BUREAU FEDERAL";"022535";"003045";"49, RUE JEAN BRINGER";"B.P. N° 69";"";"11000";"CARCASSONNE";"11069";"PM";"";"reprise auto => date publication création au JO à vérifier";"A";"";"2007-11-23  11:53:34"
"111P0111000042";"0111000042";"";"111P";"0001-01-01";"1904-02-06";"D";"S";"LA CARCASSONNAISE GYMNASTIQUE";"O";"011105";"000000";"19 RUE FABRE D'EGLANTINE";"";"";"11000";"CARCASSONNE";"11069";"PM";"";"W111003610";"R";"";"2014-04-09  04:15:43"
"111P0111000052";"0111000052";"";"111P";"0001-01-01";"1904-06-21";"D";"S";"ASSOCIATION AGREEE DE PECHE ET DE PISCICULTURE DE CARCASSONNE";"DE DETENIR DES LOTS DE PECHE SUR LE DOMAINE DE L'ETAT, DU DEPAR TEMENT, DES COMMUNES OU DE RIVERAINS, GROUPES OU NON EN ASSOCI ATIONS SYNDICALES DE PARTICIPER A LA LUTTE CONTRE LE BRACONNAGE ET LA POLLUTION DES";"013010";"000000";"32 RUE MAZAGRAN";"";"";"11000";"CARCASSONNE";"11069";"PM";"";"reprise auto => date publication création au JO à vérifier";"A";"";"2007-11-23  11:53:32"
"111P0111000101";"0111000101";"";"111P";"0001-01-01";"1906-08-28";"D";"S";"SYNDICAT DE CHASSEURS PROPRIETAIRES DE TREBES";"O";"013005";"000000";"15 CITE DU 1ER MAI";"";"";"11800";"TREBES";"11397";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2007-11-23  11:53:27"
"111P0111000188";"0111000188";"";"111P";"0001-01-01";"1909-06-17";"D";"S";"ASSOCIATION SPORTIVE L 'AVENIR MONTREALAIS";"O";"011005";"000000";"MAIRIE";"";"";"11290";"MONTREAL";"11254";"PM";"";"reprise auto => date publication création au JO à vérifier";"A";"";"2007-11-23  11:53:40"
"111P0111000197";"0111000197";"";"111P";"0001-01-01";"1909-08-15";"D";"S";"SYNDICAT DES CHASSEURS ET PROPRIETAIRES DE VILLEGAILHENC";"O";"013005";"000000";"SALLE DES REUNIONS";"";"";"11600";"VILLEGAILHENC";"11425";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2007-11-23  11:53:35"
"111P0111000238";"0111000238";"";"111P";"0001-01-01";"1911-05-02";"D";"S";"SYNDICAT D'INITIATIVE DE CARCASSONNE ET DE L'AUDE (ESSI)";"O";"034240";"000000";"15 BOULEVARD CAMILLE PELLETAN";"";"";"11000";"CARCASSONNE";"11069";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2007-11-23  11:53:36"
"111P0111000289";"0111000289";"";"111P";"0001-01-01";"1987-09-23";"D";"S";"ASSOCIATION DIOCESAINE DE L'EDUCATION CHRETIENNE";"O";"040510";"040810";"89 , RUE JEAN BRINGER";"";"";"11000";"CARCASSONNE";"11069";"PM";"";"W111004347";"R";"";"2016-04-18  04:04:56"
"111P0111000314";"0111000314";"";"111P";"0001-01-01";"1913-11-06";"D";"S";"ASSOCIATION SPORTS ET LOISIRS 'LA PATRIOTE'";"O";"011005";"000000";"MAIRIE DE BRAM";"";"";"11150";"BRAM";"11049";"PM";"";"reprise auto => date publication création au JO à vérifier";"A";"";"2007-11-23  11:53:44"
"111P0111000367";"0111000367";"";"111P";"0001-01-01";"1920-03-24";"D";"S";"SOCIETE DE CHASSE 'LE RALLYE DE LACAMP'";"O";"013005";"000000";"MAIRIE";"";"";"11220";"VILLAR-EN-VAL";"11414";"PM";"";"reprise auto => date publication création au JO à vérifier";"A";"";"2007-11-23  11:53:35"
"111P0111000395";"0111000395";"";"111P";"0001-01-01";"1920-11-07";"D";"S";"UNION SPORTIVE LABASTIDIENNE";"O";"011005";"000000";"MAIRIE";"";"";"11320";"LABASTIDE-D'ANJOU";"11178";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2007-11-23  11:53:32"
"111P0111000400";"0111000400";"";"111P";"0001-01-01";"1920-12-30";"D";"S";"AMICALE DES EMPLOYES MUNICIPAUX ET HOSPITALIERS DE CARCASSONNE";"O";"023000";"014030";"MAIRIE";"";"";"11000";"CARCASSONNE";"11069";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2007-11-23  11:53:28"
