id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"161P0161003029";"0161003029";"";"161P";"1903-05-01";"1903-05-17";"D";"S";"SOCIETE AMICALE DE PECHEURS A LA LIGNE - LA GAULE CHARENTAISE";"Detenir et gerer des droits de peche sur les domaines publics et prives de l'etat et des collectivites locales ou de riverains,...";"000000";"000000";"103, rue de montbron";"";"";"16000";"ANGOULEME";"16015";"PM";"";"";"A";"";"2006-01-26  01:43:21"
"161P0161004010";"0161004010";"";"161P";"0001-01-01";"1904-11-11";"D";"S";"SOCIETE DES COURSES DE CHALAIS";"Organiser des courses de chevaux et des activités directement liées à cet objet ou pour lesquelles elle est habilitée par la loi.";"000000";"000000";"Mairie";"";"";"16210";"CHALAIS";"16073";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2006-01-26  01:43:21"
"161P0161006041";"0161006041";"";"161P";"1956-11-19";"1956-11-27";"D";"S";"UNION DEPARTEMENTALE DES ORGANISMES D'HABITATIONS A LOYER MODERE DE LA CHARENTE";"Regrouper les adherents";"000000";"000000";"2 ter avenue georges clemenceau";"";"";"16000";"ANGOULEME";"16015";"PM";"";"";"A";"";"2006-01-26  01:43:21"
"161P0161007009";"0161007009";"";"161P";"0001-01-01";"0001-01-01";"D";"S";"UNION CYCLISTE ATHLETIQUE PEDALE ANGOUMOISINE";"Developpement et encouragement du sport cycliste et athletisme";"000000";"000000";"Grande brasserie du champ de mars";"";"";"16000";"ANGOULEME";"16015";"PM";"";"W161004957";"R";"";"2014-09-15  09:24:19"
"161P0161012006";"0161012006";"";"161P";"0001-01-01";"0001-01-01";"D";"S";"SOCIETE AVICOLE ANGOULEME CHARENTE";"Ameliorer la selection des animaux de race pure, encourager la production avicole et l'elevage";"000000";"000000";"Maison des associations";"Le nil";"";"16000";"ANGOULEME";"16015";"PM";"";"W161004874";"R";"";"2014-05-07  05:13:33"
"161P0161014011";"0161014011";"";"161P";"1914-04-01";"1914-05-08";"D";"S";"LA CARPE AUBETERRIENNE";"Détenir et gérer les droits de pêche sur les domaines publics et privés de l'état et des collectivités locales ou de riverains.";"000000";"000000";"Mairie";"";"";"16390";"AUBETERRE-SUR-DRONNE";"16020";"PM";"";"W161004958";"R";"";"2014-09-15  09:02:39"
"161P0161020022";"0161020022";"";"161P";"0001-01-01";"0001-01-01";"D";"S";"UNION NATIONALE DES COMBATTANTS DE LA SECTION DE LA ROCHEFOUCAULD UNC";"Maintenir les liens de camaraderie, d'amitié et de solidarité entre ceux qui ont participé à la défense de la patrie, défendre par tous moyens les intérêts moraux, sociaux et matériels de ses adhérents et de leurs ayants droit.";"000000";"000000";"Chez M. René GRIGNON";"4 rue Faubourg Tête Noire";"";"16110";"ROCHEFOUCAULD";"16281";"PM";"";"";"D";"";"2006-01-26  01:43:39"
"161P0161024024";"0161024024";"";"161P";"0001-01-01";"1924-06-25";"D";"S";"UNION DES ANCIENS COMBATTANTS DE SALLES DE VILLEFAGNAN";"Honorer les morts de la guerre en perpetuant leur souvenir, soutenir les interets materiels et moraux de ses membres et resserrer entre eux les liens de camaraderie crees par les differentes guerres";"000000";"000000";"Mairie";"";"";"16700";"SALLES-DE-VILLEFAGNAN";"16361";"PM";"";"W161004795";"R";"";"2014-02-12  02:25:32"
"161P0161024056";"0161024056";"";"161P";"0001-01-01";"0001-01-01";"D";"S";"PATRONAGE JEANNE D'ARC DE SAINT-JACQUES DE L'HOUMEAU";"Promouvoir, soutenir et favoriser les oeuvres féminines d'éducation populaire.";"000000";"000000";"42 rue Fontaine du Lizier";"";"";"16000";"ANGOULEME";"16015";"PM";"";"W161004965";"R";"";"2014-09-17  09:01:03"
"161P0161027009";"0161027009";"";"161P";"0001-01-01";"1927-06-01";"D";"S";"JEUNESSE SPORTIVE D'ANGOULEME";"Pratique des exercices physiques et pratique des sports de competition, creer entre tous les membres des liens d'amitie et de bonne camaraderie";"000000";"000000";"Stade leonide lacroix";"Rue robert jolly";"";"16000";"ANGOULEME";"16015";"PM";"";"W161004973";"R";"";"2014-09-18  09:39:32"
