id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"031S0031000113";"0031000113";"";"031S";"0001-01-01";"0001-01-01";"D";"S";"ILETS SPORTS MONTLUCONNAIS";"Education physique, sportive et morale";"011000";"000000";"Espace boris vian";"27 rue des faucheroux";"";"03100";"MONTLUCON";"03185";"PM";"";"";"D";"";"2006-01-25  01:27:25"
"031S0031000213";"0031000213";"";"031S";"0001-01-01";"0001-01-01";"D";"S";"HERISSON TOURISME GRAND SITE";"Information et diffusion des brochures et plaquettes editees sur la cite d'herisson, promotion du patrimoine monumental historique archeologique et culturel, gestion du point information et des sites ouverts au public";"007000";"034240";"Mairie";"";"";"03190";"HERISSON";"03127";"PM";"";"dernière date publication enregistrée :1997-11-22";"A";"";"2006-01-25  01:27:21"
"031S0031000405";"0031000405";"";"031S";"0001-01-01";"0001-01-01";"D";"S";"LA CAILLE";"répression du braconnage et repeuplement du gibier";"007000";"013005";"mairie";"";"";"03380";"TREIGNAT";"03288";"PM";"";"";"D";"";"2006-01-25  01:27:27"
"031S0031000493";"0031000493";"";"031S";"0001-01-01";"0001-01-01";"D";"S";"SPORTING-CLUB DE QUINSSAINES";"Pratique exercices physiques";"011000";"011075";"Mairie";"";"";"03380";"QUINSSAINES";"03212";"PM";"";"dernière date publication enregistrée :1938-03-22";"A";"";"2006-01-25  01:27:28"
"031S0031000530";"0031000530";"";"031S";"0001-01-01";"0001-01-01";"D";"S";"COMMENTRY CYCLISTE";"Diffusion du sport cycliste";"011000";"011180";"29 bis rue de la republique";"Salle n° 4";"";"03600";"COMMENTRY";"03082";"PM";"";"dernière date publication enregistrée :2001-03-17";"A";"";"2006-01-25  01:27:25"
"031S0031000572";"0031000572";"";"031S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION SPORTIVE VILHANNOISE";"Pratique des exercices physiques et des sports dont le football en particulier";"011000";"011075";"Mairie";"";"";"03350";"VILHAIN";"03313";"PM";"";"";"D";"";"2006-01-25  01:27:23"
"031S0031000670";"0031000670";"";"031S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION SPORTIVE DU LYCEE D'ETAT MIXTE DE MONTLUCON";"pratique de la gymnastique et des sports";"011000";"011010";"Lycée d'Etat Mixte";"";"";"03100";"MONTLUCON";"03185";"PM";"";"W031006406";"R";"";"2019-10-18  10:44:05"
"031S0031000689";"0031000689";"";"031S";"0001-01-01";"0001-01-01";"D";"S";"UNION AUTONOME NATIONALE DES DEPORTES RESISTANTS DE RAWA-RUSKA - GROUPE DU BOURBONNAIS";"Resserrer les liens de camaraderie existant deja entre les membres";"038000";"038105";"70 avenue du general de gaulle";"";"";"03100";"MONTLUCON";"03185";"PM";"";"";"D";"";"2006-01-25  01:27:26"
"031S0031000719";"0031000719";"";"031S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION REPUBLICAINE DES ANCIENS COMBATTANTS ET VICTIMES DE GUERRE - COMITE DEPARTEMENTAL DE L'ALLIER";"Defense des interets moraux des adherents";"038000";"038105";"53 rue saint jean";"";"";"03100";"MONTLUCON";"03185";"PM";"";"";"A";"";"2006-01-25  01:27:24"
"031S0031000797";"0031000797";"";"031S";"0001-01-01";"0001-01-01";"D";"S";"AMICALE DES CHASSEURS DE FRONTENAT";"Repeuplement du gibier, répression contre le braconnage";"007000";"013005";"";"Frontenat";"";"03380";"ARCHIGNAT";"03005";"PM";"";"";"A";"";"2006-01-25  01:27:27"
"031S0031000845";"0031000845";"";"031S";"0001-01-01";"0001-01-01";"D";"S";"ETOILE SPORTIVE DE SAINT BONNET TRONCAIS";"Pratique de tous les sports";"011000";"000000";"Mairie";"";"";"03360";"SAINT-BONNET-TRONCAIS";"03221";"PM";"";"";"D";"";"2006-01-25  01:27:20"
"031S0031000899";"0031000899";"";"031S";"0001-01-01";"0001-01-01";"D";"S";"LES AMIS DES ARTS";"réunir les personnes pratiquant ou s'intéressant à la peinture, aquarelle, dessin, gravure, sculpture, etc, et faciliter les manifestations de leur activité";"006000";"006020";"Espace Boris Vian";"27 rue des Faucheroux";"";"03100";"MONTLUCON";"03185";"PM";"";"W031002758";"R";"";"2015-04-21  04:29:11"
