id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"281P028 0NATUR";"028 0NATUR";"";"281P";"0001-01-01";"1918-10-26";"D";"S";"T";"O";"000000";"000000";"4 cloitre notre dame";"";"";"28000";"CHARTRES";"28085";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2007-11-12  11:02:32"
"281P0281000000";"0281000000";"";"281P";"0001-01-01";"0001-01-01";"D";"S";"SOCIETE ARCHEOLOGIQUE D'EURE-ET-LOIR.";"Recherche et conservation de tous les monuments du passe, l'etude des faits du passe.son activite s'exerce dans le cadre du departe-ment d'eure-et-loir et, pour autant que le sujet le requiere, peut";"000000";"000000";"1 rue Jehan Pocquet";"";"";"28000";"CHARTRES";"28085";"PM";"";"";"S";"";"2007-11-12  11:02:32"
"281P0281000022";"0281000022";"";"281P";"0001-01-01";"1946-04-19";"D";"S";"ASSOCIATION COMMUNALE DE CHASSE DE CORANCEZ.";"Protection du gibier et des recoltes.";"000000";"000000";"Mairie";"";"";"28630";"CORANCEZ";"28107";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2007-11-12  11:02:32"
"281P0281000029";"0281000029";"";"281P";"0001-01-01";"1904-01-30";"D";"S";"AMICALE DES ANCIENS ELEVES DES FRERES DE CHARTRES.";"Secourir d'anciens camarades tombes dans le besoin.";"000000";"000000";"13 rue chanzy";"";"";"28000";"CHARTRES";"28085";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2007-11-12  11:02:32"
"281P0281000221";"0281000221";"";"281P";"0001-01-01";"1909-04-01";"D";"S";"AMICALE DES ANCINES ELEVES DE L'ECOLE DE PONTGOUIN.";"Instruction preparation militaire.";"000000";"000000";"Ecole";"";"";"28190";"PONTGOUIN";"28302";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2007-11-12  11:02:32"
"281P0281000274";"0281000274";"";"281P";"0001-01-01";"1932-12-09";"D";"S";"VELO SPORT CHARTRAIN TENNIS";"Pratique du tennis.";"000000";"000000";"Stade des grands pres";"";"";"28000";"CHARTRES";"28085";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2007-11-12  11:02:32"
"281P0281000285";"0281000285";"";"281P";"0001-01-01";"1910-05-24";"D";"S";"SOCIETE DE TIR DE BLANDAINVILLE";"Pratique du tir et preparation militaire.";"000000";"000000";"Mairie";"";"";"28120";"BLANDAINVILLE";"28041";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2007-11-12  11:02:32"
"281P0281000295";"0281000295";"";"281P";"0001-01-01";"0001-01-01";"D";"S";"LA FRANCAISE";"Pratique du tir";"000000";"000000";"Mairie";"";"";"28310";"GOUILLONS";"28184";"PM";"";"";"D";"";"2007-11-12  11:02:35"
"281P0281000364";"0281000364";"";"281P";"0001-01-01";"1911-08-26";"D";"S";"SOCIETE DES CHASSEURS DE SAINT AUBIN DES BOIS ET CINTRAY";"Repression du braconnage";"000000";"000000";"";"";"";"28300";"SAINT-AUBIN-DES-BOIS";"28325";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2007-11-12  11:02:32"
"281P0281000393";"0281000393";"";"281P";"0001-01-01";"1912-04-23";"D";"S";"L'ETOILE D'AUNEAU";"Elle a pour but de developper par l'emploi rationnel de l'education physique,des sports, et des activites culturelles, l'education et la formation physique, intellectuelle et morale de";"000000";"000000";"5 bis rue j. ferry";"";"";"28700";"AUNEAU";"28015";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2007-11-12  11:02:32"
"281P0281000603";"0281000603";"";"281P";"0001-01-01";"1921-01-09";"D";"S";"AMICALE DES ANCIENS CHASSEURS A PIED ALPINS CYCLISTES PORTES ET  AEROPORTES D'EURE-ET-LOIR.";"Resserrer les liens de bonne camaraderie avec aide et assistance.";"000000";"000000";"7 place saint jean";"";"";"28000";"CHARTRES";"28085";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2007-11-12  11:02:32"
"281P0281000659";"0281000659";"";"281P";"0001-01-01";"1921-09-25";"D";"S";"SOCIETE DE CHASSEURS DE SAINT AUBIN DES BOIS";"Repeuplement du gibier et repression du braconnage.";"000000";"000000";"";"";"";"28300";"SAINT-AUBIN-DES-BOIS";"28325";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2007-11-12  11:02:32"
"281P0281000664";"0281000664";"";"281P";"0001-01-01";"1921-09-21";"D";"S";"UNION SOCIETE DE CHASSE DE PRUNAY-LE-GILLON.";"Repression du braconnage.";"000000";"000000";"Crossay";"";"";"28360";"PRUNAY-LE-GILLON";"28309";"PM";"";"W281005877";"R";"";"2016-12-13  12:47:18"
"281P0281000766";"0281000766";"";"281P";"0001-01-01";"1923-01-28";"D";"S";"UNION SPORTIVE D'AUNEAU";"L'education physique par la pratique des sports";"000000";"000000";"Mairie";"";"";"28700";"AUNEAU";"28015";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2007-11-12  11:02:32"
