id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"9T1P9851000003";"9851000003";"";"9T1P";"2004-09-30";"2004-01-10";"D";"S";"OUZINA";"REUNIR LES PERSONNES AUTOUR DE DIFFERENTS STYLES DE DANSE";"006040";"000000";"CHEZ CORINNE HAQUIN";"MBOINATSA";"";"97624";"";"98504";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-09-24  09:03:38"
"9T1P9851000005";"9851000005";"";"9T1P";"2003-10-31";"0001-01-01";"D";"S";"ASSOCIATION DES LOCATAIRES DU LOTISSEMENT SIM DU CHEMIN DU GOLF A COMBANI";"L'AMELIORATION ET LA DEFENSE DES CONDITIONS DE VIE DES LOCATAIRES DU LOTISSEMENT SIM DU CHEMIN DU GOLF A COMBANI, NOTAMMENT DANS LES DOMAINES : EQUIPEMENTS ET CONFORT, ENVIRONNEMENT ET HYGIENE, SECURITE ET TRANQUILITE.";"014000";"024035";"COMBANI";"2, CHEMIN DU GOLF";"";"97680";"";"98517";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-09-24  09:03:38"
"9T1P9851000006";"9851000006";"";"9T1P";"2003-10-16";"0001-01-01";"D";"S";"MADRASSATIL AANLA";"ENSEIGNER L'ISLAM DANS LE STRICT RESPECT DU CORAN ET DE LA SOUNAT ORGANISER DES MANIFESTATIONS RELIGIEUSES ENCADRER LA JEUNESSE DANS L'EDUCATION ISLAMIQUE";"040810";"000000";"KAWENI";"15, RUE DE LA RIVIERE";"";"97600";"";"98511";"PM";"";"W9T1007498";"R";"";"2021-07-27  07:57:21"
"9T1P9851000007";"9851000007";"";"9T1P";"2003-09-06";"0001-01-01";"D";"S";"BARAKA WOUAH MAHORAIS";"DEFENDRE LES PERSONNES DEMUNIES PROTEGER LEURS INTERETS";"019000";"000000";"TSARARANO";"";"";"97660";"";"98507";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-09-24  09:03:38"
"9T1P9851000008";"9851000008";"";"9T1P";"2003-08-26";"0001-01-01";"D";"S";"DRAGON DE MTSANGAMOUJI";"FORMER LES JEUNES EN LES INITIANT A LA PRATIQUE DE LA BOXE - LUTTER CONTRE LA DELINQUANCE DANS LA COMMUNE";"011145";"000000";"2 PLACE DE LA MAIRIE";"";"";"97630";"";"98513";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-09-24  09:03:38"
"9T1P9851000009";"9851000009";"";"9T1P";"2003-09-05";"0001-01-01";"D";"S";"ASSOCIATION POUR L ETUDE DE L HISTOIRE ET LA SAUVEGARDE DU PATRIMOINE DE MAYOTTE";"CONDUIRE LES ETUDES RELATIVES A L HISTOIRE DE MAYOTTE";"010020";"000000";"MAIRIE DE MAMOUDZOU";"BP 1101";"";"97600";"";"98511";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-09-24  09:03:38"
"9T1P9851000011";"9851000011";"";"9T1P";"2003-10-11";"0001-01-01";"D";"S";"AMICALE DE LA MAIRIE DE BANDRELE";"CREER UN CLIMAT DE SOLIDARITE ET ANIMER LE PERSONNEL DE LA MAIRIE DE BANDRELE ASSURER LE FONCTIONNEMENT DE LA CAFETARIAT DE LA MAIRIE DE BANDRELE CREER UN CLIMAT DE JUMELAGE ENTRE LES PERSONNELS DES AUTRES COMMUNES AIDER UN PERSONNEL EN FORMATION OUEN STAGE EN CAS DE NECESSITE APPORTER UN SOUTIEN A UN PERSONNEL DE LA MAIRIE EN CAS DE SINISTRE, DRAME OU CAMBRIOLAGE";"014000";"030012";"BANDRELE";"2, RUE DE LA MAIRIE";"";"97660";"";"98503";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-09-24  09:03:38"
"9T1P9851000012";"9851000012";"";"9T1P";"1998-12-26";"0001-01-01";"D";"S";"MASDJIDI AL AZIHAR";"CONTRIBUER AU DEVELOPPEMENT DE L ISLAM EN GENERAL ET ENTRTENIR LA MOSQUEE AL AZIHAR EN PARTICULIER";"040000";"040020";"BOUENI";"CHEZ ABDOU MOUSSA MOINAMANGA";"";"97624";"";"98504";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-09-24  09:03:38"
"9T1P9851000013";"9851000013";"";"9T1P";"1998-01-11";"0001-01-01";"D";"S";"KUNGUMANYO LA HOUTSANGA FIKIRA ZA YIMESO YA KOMORI (GROUPE DE REFLEXION SUR LE DEVENIR DES COMORES)";"REFLECHIR SUR LES ASPECTS HISTORIQUES ET SOCIO ECONOMIQUES JUSTIFIANT L INTEGRITE TERRITORIALE DES COMORES PROMOUVOIR DES ACTIVITES A CARACTERE INTELLECTUEL ET CULTUREL FAVORISANT LA VIE COMMUNAUTAIRE ET LES ECHANGES OEUVRER POUR L ENTENTE ET LA SOLIDARITE ENTRE LE PEUPLE COMORIEN ET LES PEUPLES DE L OCEAN INDIEN ET DU MONDE";"020000";"040000";"PASSAMAINTY";"ROUTE DE VAHIBE";"";"97600";"";"98511";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2009-01-22  01:36:10"
"9T1P9851000015";"9851000015";"";"9T1P";"1991-04-30";"0001-01-01";"D";"S";"FOYER SOCIO EDUCATIF DU LYCEE DE MAMOUDZOU";"EDUCATION DES ELEVES PAR LA PARTICIPATION L APPRENTISSAGE DE L ORGANISATION DE LA GESTION D UN ENSEMBLE DE PROJETS CULTURELS ET EDUCATIFS";"020000";"019047";"LYCEE DE MAMOUDZOU";"BP 46";"";"97600";"";"98511";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-09-24  09:03:38"
"9T1P9851000018";"9851000018";"";"9T1P";"2003-10-26";"0001-01-01";"D";"S";"LA COMPAGNIE BARJ'ÔH !";"ACTIVITES CULTURELLES ADULTES ET ENFANTS DE PETITE TERRE";"007000";"006070";"VILLA 5TH AVENUE";"RUE DE LA VIGIE";"";"97615";"";"98515";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-09-24  09:03:38"
"9T1P9851000020";"9851000020";"";"9T1P";"2003-10-25";"0001-01-01";"D";"S";"ASSOCIATION POUR LE TOURISME ET LES LOISIRS A MAYOTTE";"FAVORISER, DEVELOPPER ET PROMOUVOIR LE TOURISME A MAYOTTE";"007000";"011400";"MAMOUDZOU";"16, RUE MAHABOU";"";"97600";"";"98511";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-09-24  09:03:38"
"9T1P9851000021";"9851000021";"";"9T1P";"2003-10-15";"0001-01-01";"D";"S";"ASSOCIATION DES DESCENDANTS DE SALIM ABDALLAH DE MANGAJOU";"SE CONNAITRE ET S ENTRAIDER AU SEIN DE LA FAMILLE SALIM ABDALLAH";"019005";"000000";"BP 08";"COCONI";"";"97670";"";"98514";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-09-24  09:03:38"
"9T1P9851000022";"9851000022";"";"9T1P";"2003-10-24";"0001-01-01";"D";"S";"DOMINO CLUB DE KAVANI";"INITIER LES JEUNES A JOUER AU DOMINO. ORGANISER DES CONCOURS, REGROUPER DES JOUEURS VENANT DE DIFFERENTS COINS DE L'ILE.";"007000";"011400";"KAVANI MAMOUDZOU";"";"";"97600";"";"98511";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-09-24  09:03:38"
"9T1P9851000023";"9851000023";"";"9T1P";"2003-10-24";"0001-01-01";"D";"S";"ASSOCIATION DES JEUNES DE CHIRONGUI";"SOUTIEN SCOLAIRE, MUSADA, LA DANSE ET LA CULTURE NOUVELLE ET FOLKLORIQUE. S OCCUPER DES JEUNES VOLONTAIRES, LES AIDER A MIEUX A S EPANOUIR.";"019005";"015005";"CHIRONGUI";"MAISON DES JEUNES";"";"97620";"";"98506";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-09-24  09:03:38"
"9T1P9851000025";"9851000025";"";"9T1P";"2003-10-22";"0001-01-01";"D";"S";"LES AMIS DE MAYOTTE";"PROMOUVOIR MAYOTTE AU SEIN DE LA REPUBLIQUE FRANCAISE, AFIN DE REUSSIR LA DECENTRALISATION ET L'AMENAGEMENT DU TERRITOIRE ET FAIRE EVOLUER L'ILE VERS LA MODERNITE TECHNIQUE, SCIENTIFIQUE ET ECONOMIQUE. CONTRIBUER, AVEC LES AUTORITES ADMINISTRATIVES,POLITIQUES ET COUTUMIERES A LA REUSSITE DE LA DEPARTEMENTALISATION EN GENERAL ET LA CREATION DE RICHESSES ET DE SERVICES, ET LA PROTECTION DU PATRIMOINE NATUREL ET CULTUREL EN PARTICULIER....";"020000";"050000";"MAMOUDZOU";"6, RUE MAMAWE";"";"97600";"";"98511";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-09-24  09:03:38"
"9T1P9851000029";"9851000029";"";"9T1P";"2003-10-30";"0001-01-01";"D";"S";"COMITE LOCAL POUR L ACTION SOCIALE ET DES SERVICES D INTERET COMMUN";"ORGANISATION DES MANIFESTATIONS, PROTECTION DE L ENVIRONNEMENT, ANIMATION CULTURELLE, INSERTION DES JEUNES ET REVENDICATION DES DROITS DU CITOYEN.";"024000";"000000";"PAMANDZI";"14, RUE DE DECASE";"";"97615";"";"98515";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-09-24  09:03:38"
"9T1P9851000031";"9851000031";"";"9T1P";"0001-01-01";"0001-01-01";"D";"S";"GROUPE SAYAS DE BONOVO MTSAPERE";"ORGANISER DES SOIREES DANSANTES ET DES MANIFESTATIONS PENDANT LES VACANCES POUR LES ENFANTS DE 7 A 16 ANS.";"006000";"006040";"MTSAPERE BONOVO";"18, BIS RUE DES ECOLES";"";"97600";"";"98511";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-09-24  09:03:38"
"9T1P9851000032";"9851000032";"";"9T1P";"2003-10-14";"0001-01-01";"D";"S";"ASSOCIATION DES JEUNES POUR LE DEVELOPPEMENT ENVIRONNEMENTAL ET CULTUREL D ILONI";"PROTECTION DE L ENVIRONNEMENT PAR LE NETTOYAGE DES PLAGES ET DU VILLAGE. LA CONSTRUCTION DES ABRIS DE REPOS ET DE PLANTATION D ARBRES. LA MISE EN PLACE DES ACTIVITES BALNEAIRES (DECOUVERTE DE LA MANGROVE AVEC DES PETITES PIROGUES A RAMES DE TROIS PLACES).";"024000";"010020";"ILONI";"FOYER DES JEUNES";"";"97660";"";"98507";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-09-24  09:03:38"
