id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"371S0371000001";"0371000001";"";"371S";"1902-02-28";"0001-01-01";"D";"S";"T";"O";"015000";"015070";"RUE SOLFERINO";"";"";"37500";"CHINON";"37072";"PM";"";"";"A";"";"2006-05-02  05:35:26"
"371S0371000003";"0371000003";"";"371S";"1903-01-13";"0001-01-01";"D";"S";"T";"O";"011000";"011175";"MAIRIE";"";"";"37500";"CHINON";"37072";"PM";"";"";"A";"";"2006-05-02  05:35:26"
"371S0371000005";"0371000005";"";"371S";"1903-03-03";"0001-01-01";"D";"S";"T";"O";"038000";"000000";"";"";"";"37140";"BOURGUEIL";"37031";"PM";"";"";"A";"";"2006-05-02  05:35:26"
"371S0371000006";"0371000006";"";"371S";"1902-03-20";"0001-01-01";"D";"S";"T";"O";"020000";"015070";"COLLEGE";"";"";"37500";"CHINON";"37072";"PM";"";"";"A";"";"2006-05-02  05:35:26"
"371S0371000007";"0371000007";"";"371S";"1903-04-01";"0001-01-01";"D";"S";"T";"O";"038000";"011175";"CAFE DU MAIL AU BOURG DE ST NICOLAS";"";"";"37140";"SAINT-NICOLAS-DE-BOURGUEIL";"37228";"PM";"";"";"A";"";"2006-05-02  05:35:26"
"371S0371000009";"0371000009";"";"371S";"1903-04-18";"0001-01-01";"D";"S";"T";"O";"038000";"038100";"";"";"";"37500";"CHINON";"37072";"PM";"";"";"A";"";"2006-05-02  05:35:26"
"371S0371000010";"0371000010";"";"371S";"1902-04-24";"0001-01-01";"D";"S";"T";"O";"011000";"011175";"BOURG DE LA CHAPELLE SUR LOIRE AU CAFE DE LA";"RENAISSANCE";"";"37140";"CHAPELLE-SUR-LOIRE";"37058";"PM";"";"";"A";"";"2006-05-02  05:35:26"
"371S0371000011";"0371000011";"";"371S";"1903-05-06";"0001-01-01";"D";"S";"T";"O";"011000";"011175";"";"";"";"37140";"RESTIGNE";"37193";"PM";"";"";"A";"";"2006-05-02  05:35:26"
"371S0371000012";"0371000012";"";"371S";"1903-06-29";"0001-01-01";"D";"S";"T";"O";"038000";"000000";"HOTEL MAGNAU";"";"";"37140";"BENAIS";"37024";"PM";"";"";"A";"";"2006-05-02  05:35:26"
"371S0371000013";"0371000013";"";"371S";"1904-02-01";"0001-01-01";"D";"S";"T";"O";"038000";"000000";"CHEZ M. ROY";"";"";"37800";"SAINT-EPAIN";"37216";"PM";"";"";"A";"";"2006-05-02  05:35:26"
"371S0371000014";"0371000014";"";"371S";"1904-04-28";"0001-01-01";"D";"S";"T";"O";"020000";"015070";"HOTEL DE VILLE";"";"";"37500";"CHINON";"37072";"PM";"";"";"A";"";"2006-05-02  05:35:26"
"371S0371000015";"0371000015";"";"371S";"1904-12-16";"0001-01-01";"D";"S";"T";"O";"038000";"000000";"";"";"";"37130";"BREHEMONT";"37038";"PM";"";"";"A";"";"2006-05-02  05:35:26"
"371S0371000016";"0371000016";"";"371S";"1905-01-06";"0001-01-01";"D";"S";"T";"O";"038000";"000000";"";"";"";"37130";"BREHEMONT";"37038";"PM";"";"";"A";"";"2006-05-02  05:35:26"
"371S0371000020";"0371000020";"";"371S";"1906-02-21";"0001-01-01";"D";"S";"T";"O";"011175";"000000";"M. LEMESLE";"";"";"37420";"RIGNY-USSE";"37197";"PM";"";"";"A";"";"2006-05-02  05:35:26"
"371S0371000021";"0371000021";"";"371S";"1906-03-15";"0001-01-01";"D";"S";"T";"O";"011175";"000000";"M. PRESTREAU";"";"";"37420";"RIGNY-USSE";"37197";"PM";"";"";"A";"";"2006-05-02  05:35:26"
"371S0371000022";"0371000022";"";"371S";"1906-08-10";"0001-01-01";"D";"S";"T";"O";"006000";"000000";"61 RUE VOLTAIRE";"";"";"37500";"CHINON";"37072";"PM";"";"";"A";"";"2006-05-02  05:35:26"
"371S0371000023";"0371000023";"";"371S";"1907-12-28";"0001-01-01";"D";"S";"T";"O";"011175";"000000";"MAIRIE";"";"";"37140";"INGRANDES-DE-TOURAINE";"37120";"PM";"";"";"A";"";"2006-05-02  05:35:26"
"371S0371000024";"0371000024";"";"371S";"1908-02-15";"0001-01-01";"D";"S";"T";"O";"011175";"000000";"";"";"";"37120";"TOUR-SAINT-GELIN";"37260";"PM";"";"";"A";"";"2006-05-02  05:35:26"
"371S0371000025";"0371000025";"";"371S";"1908-05-02";"0001-01-01";"D";"S";"T";"O";"011175";"000000";"";"";"";"37120";"TOUR-SAINT-GELIN";"37260";"PM";"";"";"A";"";"2006-05-02  05:35:26"
"371S0371000026";"0371000026";"";"371S";"1908-06-11";"0001-01-01";"D";"S";"T";"O";"011175";"000000";"";"";"";"37500";"LERNE";"37126";"PM";"";"";"A";"";"2006-05-02  05:35:26"
"371S0371000027";"0371000027";"";"371S";"1908-06-21";"0001-01-01";"D";"S";"T";"O";"013005";"000000";"";"";"";"37140";"BOURGUEIL";"37031";"PM";"";"";"A";"";"2006-05-02  05:35:26"
"371S0371000028";"0371000028";"";"371S";"1908-06-26";"0001-01-01";"D";"S";"T";"O";"006000";"000000";"RUE VOLTAIRE";"";"";"37500";"CHINON";"37072";"PM";"";"";"A";"";"2006-05-02  05:35:26"
"371S0371000029";"0371000029";"";"371S";"1908-07-16";"0001-01-01";"D";"S";"T";"O";"036010";"011175";"";"";"";"37140";"RESTIGNE";"37193";"PM";"";"";"A";"";"2006-05-02  05:35:26"
"371S0371000030";"0371000030";"";"371S";"1908-07-17";"0001-01-01";"D";"S";"T";"O";"011175";"000000";"";"";"";"37220";"AVON-LES-ROCHES";"37012";"PM";"";"";"A";"";"2006-05-02  05:35:26"
"371S0371000031";"0371000031";"";"371S";"1908-09-29";"0001-01-01";"D";"S";"L'ABLETTE DE LANGEAIS";"O";"013010";"000000";"MAIRIE";"";"";"37130";"LANGEAIS";"37123";"PM";"";"W371002040";"R";"";"2015-02-18  02:58:59"
"371S0371000032";"0371000032";"";"371S";"1908-09-20";"0001-01-01";"D";"S";"T";"O";"019005";"000000";"";"";"";"37120";"LUZE";"37140";"PM";"";"";"A";"";"2006-05-02  05:35:26"
"371S0371000033";"0371000033";"";"371S";"1908-10-19";"0001-01-01";"D";"S";"SOCIETE DE CHASSE DU PLESSIS";"O";"013005";"000000";"";"";"";"37260";"THILOUZE";"37257";"PM";"";"";"A";"";"2006-05-02  05:35:27"
"371S0371000034";"0371000034";"";"371S";"1908-09-09";"0001-01-01";"D";"S";"T";"O";"013005";"013010";"";"";"";"37120";"MARIGNY-MARMANDE";"37148";"PM";"";"";"A";"";"2006-05-02  05:35:27"
"371S0371000036";"0371000036";"";"371S";"1949-02-07";"0001-01-01";"D";"S";"T";"O";"011175";"000000";"";"";"";"37220";"BRIZAY";"37040";"PM";"";"";"A";"";"2006-05-02  05:35:27"
"371S0371000037";"0371000037";"";"371S";"1909-05-06";"0001-01-01";"D";"S";"T";"O";"006030";"000000";"";"";"";"37130";"BREHEMONT";"37038";"PM";"";"";"A";"";"2006-05-02  05:35:27"
"371S0371000038";"0371000038";"";"371S";"1909-05-24";"0001-01-01";"D";"S";"T";"O";"006030";"000000";"";"";"";"37220";"PANZOULT";"37178";"PM";"";"";"A";"";"2006-05-02  05:35:27"
