id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"181P0181000002";"0181000002";"";"181P";"0001-01-01";"1951-01-16";"D";"S";"AMICALE FRANCO-BELGE DU CENTRE";"Etablir un contact suivi entre les belges adherents residant en france ou y sejournant temporairement, echanger des vues sur tou- ters les questions interessant leur statut en france et organiser a cet effet des reunions periodiques.";"000000";"000000";"3 bis, rue moliere";"";"";"18000";"BOURGES";"18033";"PM";"";"reprise auto => date publication création au JO à vérifier";"A";"";"2006-02-22  02:05:48"
"181P0181000025";"0181000025";"";"181P";"0001-01-01";"1980-04-11";"D";"S";"ASSOCIATION DES CAMBODGIENS DU CHER";"La preservation de la religion exclusivement dans le cher";"000000";"000000";"Chez m. sary top -";"61, chemin de turly";"";"18000";"BOURGES";"18033";"PM";"";"reprise auto => date publication création au JO à vérifier";"A";"";"2006-02-22  02:05:48"
"181P0181000032";"0181000032";"";"181P";"0001-01-01";"1976-04-08";"D";"S";"CENTRE LUSOPHILE DE BOURGES";"Intégrer la population avec laquelle l'association travaille dans la société française en particulier et dans l'espace européen en général; promouvoir l'identité culturelle des portugais.";"000000";"000000";"35, avenue des Bigarelles";"";"";"18000";"BOURGES";"18033";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2006-02-22  02:05:48"
"181P0181000045";"0181000045";"";"181P";"0001-01-01";"1907-05-09";"D";"S";"AMICALE DES ANCIENS DE LA SALLE";"Entretenir des relations amicales; aider les membres de l'association a trouver des emplois; s'interesser aux eleves en faisant des dons judicieux afin que la majorite en profite; soulager les";"000000";"000000";"52 avenue de la liberation";"";"";"18000";"BOURGES";"18033";"PM";"";"W181003552";"R";"";"2014-08-01  08:47:17"
"181P0181000047";"0181000047";"";"181P";"0001-01-01";"0001-01-01";"D";"S";"AMICALE LEREENNE DE SPORTS ET LOISIRS";"Organisation de loisirs pour tous - la pratique de l'Education physique et des sports";"000000";"000000";"Mairie";"";"";"18240";"LERE";"18125";"PM";"";"W181003703";"R";"";"2015-04-01  04:11:16"
"181P0181000062";"0181000062";"";"181P";"0001-01-01";"1920-06-09";"D";"S";"SOCIETE DE SPORTS DE ST SATUR";"Pratique de tous les sports";"000000";"000000";"Mairie";"";"";"18300";"SAINT-SATUR";"18233";"PM";"";"W181007809";"R";"";"2020-02-24  02:41:46"
"181P0181000073";"0181000073";"";"181P";"0001-01-01";"1921-06-10";"D";"S";"SOCIETE ATHLETIQUE DE ST BOUIZE";"Pratique des sports.";"000000";"000000";"Mairie";"";"";"18300";"SAINT-BOUIZE";"18200";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-02-22  02:05:48"
"181P0181000075";"0181000075";"";"181P";"0001-01-01";"1921-09-15";"D";"S";"L'UNION SPORTIVE HENRICHEMONTAISE";"Pratique des sports";"000000";"000000";"Mairie";"";"";"18250";"HENRICHEMONT";"18109";"PM";"";"reprise auto => date publication création au JO à vérifier";"A";"";"2006-02-22  02:05:48"
"181P0181000170";"0181000170";"";"181P";"0001-01-01";"1919-08-26";"D";"S";"FEDERATION DU CHER POUR LA PECHE ET LA PROTECTION DU MILIEU AQUATIQUE";"Repeuplement du milieu aquatique et lutte contre le braconnage. la mise en oeuvre d'actions de promotion du loisir pêche par toutes mesures adaptées. dans le cadre de ces objectifs, elle définit, coordonne et contôle les actions des associations";"000000";"000000";"103, rue de Mazières";"";"";"18000";"BOURGES";"18033";"PM";"";"W181003646";"R";"";"2015-01-15  01:40:07"
"181P0181000202";"0181000202";"";"181P";"0001-01-01";"1961-05-01";"D";"S";"COPROPRIETE LACORDAIRE";"Sauvegarder et defendre les interets communs des coproprietaires";"000000";"000000";"17 bis rue jean baffier";"";"";"18000";"BOURGES";"18033";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-02-22  02:05:48"
"181P0181000210";"0181000210";"";"181P";"0001-01-01";"1922-01-28";"D";"S";"COMITE DES FOIRES, SALONS ET CONGRES DE BOURGES";"Favoriser l'expansion du commerce et de l'industrie francaise, organisation de congres";"000000";"000000";"Palais des congres - 7 bd lamarck";"";"";"18000";"BOURGES";"18033";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2006-02-22  02:05:48"
"181P0181000221";"0181000221";"";"181P";"0001-01-01";"1922-06-16";"D";"S";"ASSOCIATION SPORTIVE DU LYCEE PIERRE-EMILE MARTIN";"Organiser et controler la pratique des sports";"000000";"000000";"1, avenue de gionne";"";"";"18000";"BOURGES";"18033";"PM";"";"W181007775";"R";"";"2019-12-24  12:30:23"
"181P0181000260";"0181000260";"";"181P";"0001-01-01";"1924-03-28";"D";"S";"CERCLE AMICAL DE ROSIERES";"Etablir des relations amicales entre ses membres; les distraire par la lecture ou les jeux de societé";"000000";"000000";"place Léon Dupuis - 28, rue Yves Lacelle";"";"";"18400";"LUNERY";"18133";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2006-02-22  02:05:48"
"181P0181000286";"0181000286";"";"181P";"0001-01-01";"1925-06-24";"D";"S";"UNION MUSICALE DE STE SOLANGE";"Etude de la musique";"000000";"000000";"Mairie";"";"";"18220";"SAINTE-SOLANGE";"18235";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-02-22  02:05:48"
"181P0181000290";"0181000290";"";"181P";"0001-01-01";"1925-08-23";"D";"S";"PHOTO CINE CLUB DU BERRY";"Eduquer et promouvoir l'image sous toutes ses formes";"000000";"000000";"5, lotissement des Genets";"";"";"18330";"NEUVY-SUR-BARANGEON";"18165";"PM";"";"reprise auto => date publication création au JO à vérifier";"A";"";"2006-02-22  02:05:48"
"181P0181000302";"0181000302";"";"181P";"0001-01-01";"1926-04-01";"D";"S";"ASSOCIATION DES JARDINS FAMILIAUX DES CHARBONNEAUX";"Développer le gout du jardinage et défendre les intérêts généraux de ses membres.";"000000";"000000";"70, chemin des Charbonneaux";"";"";"18000";"BOURGES";"18033";"PM";"";"reprise auto => date publication création au JO à vérifier";"A";"";"2006-02-22  02:05:48"
"181P0181000304";"0181000304";"";"181P";"0001-01-01";"1926-05-05";"D";"S";"MOTO - CLUB DU BERRY";"Propagation du sport motocycliste";"000000";"000000";"11, boulevard d'auron";"";"";"18000";"BOURGES";"18033";"PM";"";"W181003704";"R";"";"2015-04-02  04:16:58"
"181P0181000319";"0181000319";"";"181P";"0001-01-01";"1927-03-27";"D";"S";"ASSOCIATION DES CONCERTS DE L'ECOLE NATIONALE DE MUSIQUE";"Developper le gout de la musique, contribuer a l'education musicale du public par l'audition des oeuvres des grands maitres, aider au perfectionnement musical et professionnel des eleves de l'ecole nationale de musique";"000000";"000000";"Ecole de musique - place andre malraux";"";"";"18000";"BOURGES";"18033";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-02-22  02:05:48"
"181P0181000339";"0181000339";"";"181P";"0001-01-01";"1928-02-07";"D";"S";"CHAMBRE SYNDICALE DES PROPRIETAIRES ET COPROPRIETAIRES DU CHER";"Defense de la propriete immobiliere dans ses interets moraux, sociaux et materiels, information, interventions, services";"000000";"000000";"107 rue edouard vaillant";"";"";"18000";"BOURGES";"18033";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-02-22  02:05:48"
"181P0181000347";"0181000347";"";"181P";"0001-01-01";"1928-04-05";"D";"S";"UNION SYNDICALE DES CHASSEURS DE VEAUGUES";"Affermage du droit de chasse";"000000";"000000";"Mairie";"";"";"18300";"VEAUGUES";"18272";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-02-22  02:05:48"
"181P0181000357";"0181000357";"";"181P";"0001-01-01";"1928-08-17";"D";"S";"SYNDICAT DE CHASSE ET DE PROTECTION DES RECOLTES DE LA COMMUNE DE POISIEUX";"Repression du braconnage et protection des recoltes";"000000";"000000";"Mairie";"";"";"18290";"POISIEUX";"18182";"PM";"";"W181003846";"R";"";"2015-11-12  11:51:11"
"181P0181000377";"0181000377";"";"181P";"0001-01-01";"1975-07-18";"D";"S";"FEDERATION FRANCAISE DE GYMNASTIQUE. COMITE REGIONAL DE L'ORLEAN-  NAIS.COMITE DU CHER.";"Contribuer au developpement de l'education physique et de la gym- nastique dans les limites de son territoire.";"000000";"000000";"Gymnase municipal de bourges";"Avenue du 11 novembre";"";"18000";"BOURGES";"18033";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-02-22  02:05:48"
"181P0181000408";"0181000408";"";"181P";"0001-01-01";"1929-12-15";"D";"S";"LES ANCIENS COMBATTANTS DE LA REGION DE LEVET";"Creer et maintenir entre les membres adherents un lien permanent de relation";"000000";"000000";"Mairie";"";"";"18340";"LEVET";"18126";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-02-22  02:05:48"
"181P0181000454";"0181000454";"";"181P";"0001-01-01";"1930-09-04";"D";"S";"ASSOCIATION DE CHASSE COMMUNALE DE MORTHOMIERSS";"Protection des recoltes et repression du braconnage.";"000000";"000000";"Mairie";"";"";"18570";"MORTHOMIERS";"18157";"PM";"";"W181008068";"R";"";"2021-10-18  10:50:28"
"181P0181000470";"0181000470";"";"181P";"0001-01-01";"1931-02-19";"D";"S";"GROUPEMENT DES DECORES DU TRAVAIL SECTION DE BOURGES";"Creer un centre de relations amicales entre tous les medailles";"000000";"000000";"Cafe-tabac le seraucourt 25 rue de seraucourt";"";"";"18000";"BOURGES";"18033";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-02-22  02:05:48"
"181P0181000491";"0181000491";"";"181P";"0001-01-01";"0001-01-01";"D";"S";"SOCIETE ATHLETIQUE DE MENETOU-SALON";"Pratique du sport";"000000";"000000";"Mairie";"";"";"18510";"MENETOU-SALON";"18145";"PM";"";"";"A";"";"2006-02-22  02:05:53"
"181P0181000497";"0181000497";"";"181P";"0001-01-01";"1931-11-07";"D";"S";"ASSOCIATION SPORTIVE DE BAUGY-VILLABON";"Pratique des sports";"000000";"000000";"Mairie";"";"";"18800";"BAUGY";"18023";"PM";"";"W181007572";"R";"";"2018-11-26  11:51:52"
"181P0181000522";"0181000522";"";"181P";"0001-01-01";"1922-06-15";"D";"S";"SYNDICAT DES CHASSEURS ET D'ENTENTE DES PROPRIETAIRES DE LA  COMMUNE D'HERRY";"Defendre des interets agricoles et cynegetiques de ses membres";"000000";"000000";"Mairie";"";"";"18140";"HERRY";"18110";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-02-22  02:05:48"
"181P0181000531";"0181000531";"";"181P";"0001-01-01";"1932-08-23";"D";"S";"SOCIETE COMMUNALE DE CHASSE DE SAINTE-SOLANGE";"Chasse et protection des récoltes";"000000";"000000";"Chez Mr Jacquin Pierre";"7, rue des Acacias";"";"18220";"SAINTE-SOLANGE";"18235";"PM";"";"W181003520";"R";"";"2014-06-25  06:29:10"
"181P0181000536";"0181000536";"";"181P";"0001-01-01";"1932-09-25";"D";"S";"SECTION DE SANCERRE DE LA FEDERATION NATIONALE DES BLESSES DU  POUMON ET DES CHIRURGICAUX";"Defense des interets de ses membres";"000000";"000000";"Mairie";"";"";"18300";"SANCERRE";"18241";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-02-22  02:05:48"
"181P0181000543";"0181000543";"";"181P";"0001-01-01";"1932-12-18";"D";"S";"L'AVANT GARDE DU NOYER";"Developper et encourager le gout du tir";"000000";"000000";"Ecole de garcons";"";"";"18260";"NOYER";"18168";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-02-22  02:05:48"
"181P0181000546";"0181000546";"";"181P";"0001-01-01";"1933-02-03";"D";"S";"ASSOCIATION SPORTIVE DE L'ECOLE NORMALE D'INSTITUTRICES DE BOURGES";"O";"000000";"000000";"Rue jean jacques rousseau";"";"";"18000";"BOURGES";"18033";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2006-02-22  02:05:48"
"181P0181000552";"0181000552";"";"181P";"0001-01-01";"1933-04-11";"D";"S";"UNION CYCLISTE DU BERRY";"Competitions cyclistes - cyclotourisme";"000000";"000000";"7 rue danton";"";"";"18000";"BOURGES";"18033";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-02-22  02:05:48"
"181P0181000588";"0181000588";"";"181P";"0001-01-01";"1933-12-31";"D";"S";"CERCLE AMICAL SAINT-JOSEPH";"Le cercle amical st-joseph a pour but l'education populaire en favorisant la naissance de toutes oeuvres peri-scolaires, cercles d'etudes, seances recreatives, conferences, oeuvres d'assistance, fetes folkloriques et de bienfaisance.";"000000";"000000";"13, place st-andre";"";"";"18300";"SANCERRE";"18241";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-02-22  02:05:48"
"181P0181000615";"0181000615";"";"181P";"0001-01-01";"1934-10-02";"D";"S";"ASSOCIATION AMICALE DES PROPRIETAIRES ET CHASSEURS DE VILLEQUIERS";"Protection des recoltes et repression du braconnage";"000000";"000000";"Mairie";"";"";"18800";"VILLEQUIERS";"18286";"PM";"";"W181003436";"R";"";"2014-02-20  02:31:37"
"181P0181000629";"0181000629";"";"181P";"0001-01-01";"0001-01-01";"D";"S";"LA FAMILIALE DE SURY-EN-VAUX";"Education populaire";"000000";"000000";"salle des Prévoyants";"";"";"18300";"SURY-EN-VAUX";"18258";"PM";"";"";"A";"";"2006-02-22  02:05:53"
"181P0181000642";"0181000642";"";"181P";"0001-01-01";"1935-06-09";"D";"S";"SPORTING CLUB ANGILLONNAIS";"Pratique de l'education physique et des sports";"000000";"000000";"Mairie";"";"";"18220";"AIX-D'ANGILLON";"18003";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2006-02-22  02:05:48"
"181P0181000660";"0181000660";"";"181P";"0001-01-01";"1935-12-01";"D";"S";"L'AMICALE DES SAPEURS POMPIERS DE PLOU";"Fournir des secours aux sapeurs malades ou blesses, resserrer les liens de camaderie qui doivent exister entre sapeurs";"000000";"000000";"Chez mr vandewalle edouard";"Brouillamnon";"";"18290";"PLOU";"18181";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-02-22  02:05:48"
"181P0181000662";"0181000662";"";"181P";"0001-01-01";"1936-01-09";"D";"S";"AMICALE SPORTIVE DE MARMAGNE";"Promouvoir la pratique de toutes les disciplines sportives et de loisirs, ainsi que des activites culturelles entre ses membres en favorisant l'amitie et la convivialite";"000000";"000000";"Mairie de Marmagne - place de l'Eglise";"";"";"18500";"MARMAGNE";"18138";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2006-02-22  02:05:48"
"181P0181000669";"0181000669";"";"181P";"0001-01-01";"1910-08-13";"D";"S";"ASSOCIATION AGREEE POUR LA PECHE ET LA PROTECTION DU MILIEU  AQUATIQUE (A.A.P.P.M.A.) 'LA GAULE SANCERROISE' DE SANCERRE";"Mise en valeur et gestion piscicole, protection du patrimoine piscicole et des milieux aquatiques, surveillance et exploitation de la peche et de la pisciculture.";"000000";"000000";"Mairie";"";"";"18300";"SAINT-SATUR";"18233";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2006-02-22  02:05:48"
"181P0181000671";"0181000671";"";"181P";"0001-01-01";"1936-03-03";"D";"S";"LES AMIS DE L'ECOLE DE VILLABON";"Cette societe post et peri-scolaire a egalement pour but de per- mettre la pratique d'activites physiques et sportives scolaires, post et peri-scolaire.'*' entretenir et completer l'instruction des adherents a leur sortie de l'ecole primaire.";"000000";"000000";"Salle des fetes";"";"";"18800";"VILLABON";"18282";"PM";"";"reprise auto => date publication création au JO à vérifier";"A";"";"2006-02-22  02:05:48"
"181P0181000673";"0181000673";"";"181P";"0001-01-01";"1936-03-11";"D";"S";"NOS PETITS";"Resserrer les liens entre les familles et l'école et protection de l'enfance.";"000000";"000000";"Ecole maternelle";"";"";"18290";"CHAROST";"18055";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2006-02-22  02:05:48"
"181P0181000675";"0181000675";"";"181P";"0001-01-01";"1936-03-27";"D";"S";"AMICALE DES ANCIENS DES 85EME ET 285EME REGIMENT D'INFANTERIE";"Maintenir entre tous ses membres l'esprit de solidarite et de camaraderie";"000000";"000000";"Hotel des syndicats";"";"";"18000";"BOURGES";"18033";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-02-22  02:05:48"
