id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"811P1002";"1002";"0";"811P";"1948-03-03";"1948-04-03";"D";"S";"ASSOCIATION FAMILIALE RURALE DE FLORENTIN";"ETUDE ET DEFENSE DES DROITS ET INTERETS MORAUX ET MATERIELS DES FAMILLES RURALES, LE RESPECT DE LA MORALITE PUBLIQUE    LA LUTTE CONTRE LES FLEAUX SOCIAUX, LE DEVELOPPEMENT DU SENS FAMILIAL PAR UNE PROPAGANDE ET UN ENSEIGNEMENT APPROPRIE";"000000";"000000";"MAIRIE DE FLORENTIN";"A";"A";"81150";"Florentin";"81093";"PM";"www";"obs";"A";"";"2006-08-18  08:06:06"
"811P1007";"1007";"0";"811P";"1948-03-10";"1948-03-28";"D";"S";"VEILLEES RABASTINOISES";"S'OCCUPER DE LITTERATURE, ARTS ET HISTOIRE LOCALE, CONTRIBUER A LA DECENTRALISATION LITTERAIRE, ARTISTIQUE PAR DES CONFERENCES, VOYAGES, EXPOSITIONS ET VEILLER A LA CONSERVATION DU PATRIMOINE HISTORIQUE,ARTISTIQUE DE LA REGION DE RABASTENS";"000000";"000000";"MAIRIE DE RABASTENS";"A";"A";"81800";"Rabastens";"81220";"PM";"www";"W811004767";"R";"";"2014-06-12  06:08:49"
"811P1008";"1008";"0";"811P";"1948-03-11";"1948-03-20";"D";"S";"T";"PRATIQUE DU JEU DE BOULES";"000000";"000000";"A";"A";"A";"81000";"Albi";"81004";"PM";"www";"obs";"A";"";"2006-08-18  08:06:06"
"811P1009";"1009";"0";"811P";"1948-03-17";"1948-04-02";"D";"S";"ASSOCIATION D'EDUCATION POPULAIRE DE ST GERY RABASTENS";"ENGAGER PAR TOUS LES MOYENS APPROPRIES LE FONCTIONNEMENT MATERIEL DES ECOLES LIBRES ET NOTAMMENT DE L'ECOLE PAROISSIALE CATHOLIQUE DE ST GERY";"000000";"000000";"RABASTENS ECOLE PAROISSIALE";"A";"A";"81800";"Rabastens";"81220";"PM";"www";"obs";"A";"";"2006-08-18  08:06:06"
"811P1010";"1010";"0";"811P";"1948-03-22";"1948-04-08";"D";"S";"SECTION GYMNIQUE DES SAPEURS POMPIERS DE GAILLAC";"PRATIQUE DES SPORTS ET FORMATION DE JEUNES SAPEURS";"000000";"000000";"GAILLAC, RUE A. BRIAND";"A";"A";"81600";"Gaillac";"81099";"PM";"www";"obs";"A";"";"2006-08-18  08:06:06"
"811P1013";"1013";"0";"811P";"1948-04-01";"1948-04-11";"D";"S";"ASSOCIATION FAMILIALE D'EDUCATION POPULAIRE DE MILHARS";"FAVORISER L'ORGANISATION ET LE DEVELOPPEMENT DE TOUTES LES OEUVRES D'INSTRUCTION INTELLECTUELLE MORALE ET RELIGIEUSE D'EDUCATION POPULAIRE ET DE CHARITE D'ENSEIGNEMENT MENAGER ET AGRICOLE, GROUPEMENT SPORTIF";"000000";"000000";"MILHARS  A  CARGUEMIECH";"A";"A";"81170";"Milhars";"81165";"PM";"www";"obs";"A";"";"2006-08-18  08:06:06"
"811P1014";"1014";"0";"811P";"1948-04-05";"1948-05-04";"D";"S";"ASSOCIATION DE ST JEAN DE MOUZIEYS TEULET";"FAVORISER L'ORGANISATION ET LE DEVELOPPEMENT DE TOUTES LES OEUVRES D'EXPANSION DE L'INSTRUCTION MORALE ET RELIGIEUSE, D'EDUCATION POPULAIRE ET DE CHARITE, DE LA PAROISSE DE MOUZIEYS TEULET";"000000";"000000";"MOUZIEYS TEULET MAIRIE";"A";"A";"81430";"Mouzieys Teulet";"81190";"PM";"www";"obs";"A";"";"2006-08-18  08:06:06"
"811P1015";"1015";"0";"811P";"1948-04-05";"1948-05-05";"D";"S";"AMICALE DU GROUPE PATRICE";"GROUPER LES ANCIENS RESISTANTS DU GROUPE PATRICE DANS UN    ETROIT SENTIMENT DE SOLIDARITE ET DE CAMARADERIE";"000000";"000000";"ALBI HOTEL DE VILLE";"A";"A";"81000";"Albi";"81004";"PM";"www";"obs";"A";"";"2006-08-18  08:06:06"
"811P1016";"1016";"0";"811P";"1948-04-09";"1948-04-22";"D";"S";"USEP COOPERATIVE SCOLAIRE JULES FERRY";"ORGANISER ET FAVORISER LA PRATIQUE DE L'EDUCATION PHYSIQUE ET DES SPORTS";"000000";"000000";"ECOLE JULES FERRY 27 RUE DE LA MADELEINE ALBI";"A";"A";"81000";"Albi";"81004";"PM";"www";"obs";"A";"";"2006-08-18  08:06:06"
"811P1021";"1021";"0";"811P";"1948-03-07";"1948-06-02";"D";"S";"ASSOCIATION D7EDUCATION POPULAIRE DE ST ETIENNE PAR PAULINET";"ENGAGER PAR TOUS MOYENS APPROPRIES LE FONCTIONNEMENT MATERIEL DES ECOLES LIBRES ET NOTAMMENT DE L'ECOLE CATHOLIQUE DE ST ETIENNE";"000000";"000000";"PAULINET";"A";"A";"81250";"Paulinet";"81203";"PM";"www";"obs";"A";"";"2006-08-18  08:06:06"
