id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"021S0021000004";"0021000004";"";"021S";"0001-01-01";"1913-06-12";"D";"S";"COMPAGNIE
D'ARC DE BELLEAU.";"Voir statuts.";"011175";"000000";"(association en
sommeil)";"";"";"02400";"BELLEAU";"02062";"PM";"";"Reprise  =>
date publication crï¿½ation au JO ï¿½ vï¿½rifier date
ag=0000-00-00";"A";"";"2008-08-29  08:38:06"
"021S0021000006";"0021000006";"";"021S";"0001-01-01";"1943-04-30";"D";"S";"COMPAGNIE D'ARC DE SERGY.";"Tir a l'arc.";"011175";"000000";"Chez le president";"";"";"02130";"SERGY";"02712";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-08-29  08:38:06"
"021S0021000007";"0021000007";"";"021S";"0001-01-01";"1966-12-29";"D";"S";"COMPAGNIE D'ARC DE BEUVARDES.";"Pratique du tir a l'arc.";"011175";"000000";"Mairie (?)";"";"";"02130";"BEUVARDES";"02083";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-08-29  08:38:06"
"021S0021000011";"0021000011";"";"021S";"0001-01-01";"1944-07-11";"D";"S";"'SOCIETE ARTISTIQUE ET LITTERAIRE - JEAN DE LA FONTAINE'.";"Voir statuts.";"006010";"000000";"(association en sommeil)";"";"";"02400";"CHATEAU-THIERRY";"02168";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-08-29  08:38:06"
"021S0021000013";"0021000013";"";"021S";"0001-01-01";"1903-01-10";"D";"S";"SOCIETE DE TIR A LA CARABINE 'LA GRAPPE'.";"Voir statuts.";"011175";"000000";"(association en sommeil)";"";"";"02310";"SAULCHERY";"02701";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-08-29  08:38:06"
"021S0021000019";"0021000019";"";"021S";"0001-01-01";"1933-02-25";"D";"S";"AMICALE DES OFFICIERS DE RESERVE DE FERE-EN-TARDENOIS.";"Divers.";"038100";"000000";"Mairie (?)";"";"";"02130";"FERE-EN-TARDENOIS";"02305";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-08-29  08:38:06"
"021S0021000021";"0021000021";"";"021S";"0001-01-01";"1971-04-27";"D";"S";"SOCIETE DES ANCIENS COLONIAUX ET MARINS DE CH~ID~TEAU-THIERRY ET  ENVIRONS.";"Voir statuts.";"038100";"000000";"(association en sommeil)";"";"";"02400";"CHATEAU-THIERRY";"02168";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-08-29  08:38:06"
"021S0021000024";"0021000024";"";"021S";"0001-01-01";"1945-07-09";"D";"S";"AMICALE DE LA RESISTANCE.";"Voir statuts.";"038105";"010020";"(association en sommeil)";"";"";"02400";"CHATEAU-THIERRY";"02168";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-08-29  08:38:06"
"021S0021000027";"0021000027";"";"021S";"0001-01-01";"1947-07-12";"D";"S";"UNION SPORTIVE DE TRELOU.";"Voir statuts.";"011005";"030012";"(association en sommeil)";"";"";"02130";"TRELOU-SUR-MARNE";"02748";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-08-29  08:38:06"
"021S0021000032";"0021000032";"";"021S";"0001-01-01";"1945-08-26";"D";"S";"LE SYNDICAT DE LA BOULANGERIE DE CH~ID~TEAU-THIERRY.";"Voir statuts.";"022542";"000000";"(association en sommeil)";"";"";"02400";"CHATEAU-THIERRY";"02168";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-08-29  08:38:06"
