id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"171S0171000000";"0171000000";"";"171S";"0001-01-01";"0001-01-01";"D";"S";"SYNDICAT D(ASSOCIATION DISSOUTE DANS MULTILOG)";"Association dissoute (donnees incompletes)";"000000";"000000";"";"";"";"17500";"JONZAC";"17197";"PM";"";"";"D";"";"2005-03-29  03:36:27"
"171S0171000020";"0171000020";"";"171S";"0001-01-01";"0001-01-01";"D";"S";"SOCIETE HI(ASSOCIATION DISSOUTE DANS MULTILOG)";"Association dissoute (donnees incompletes)";"000000";"000000";"";"";"";"17130";"MONTENDRE";"17240";"PM";"";"";"D";"";"2005-03-29  03:36:27"
"171S0171000023";"0171000023";"";"171S";"0001-01-01";"0001-01-01";"D";"S";"LA LANDAISE DE BUSSAC";"O";"000000";"000000";"";"";"";"17210";"BUSSAC-FORET";"17074";"PM";"";"dernière date publication enregistrée :1904-06-30";"A";"";"2005-03-29  03:36:23"
"171S0171000039";"0171000039";"";"171S";"1906-04-14";"1906-04-30";"D";"S";"ASSOCIATION CULTUELLE DE L'EGLISE REFORMEE EVANGELIQUE DE JONZAC";"Assurer l'exercice du culte reforme et pouvoir en tout ou en partie aux frais et besoins du culte protestant et des divers services et activites qui peuvent s'y rattacher lEgalement";"000000";"000000";"";"";"";"17500";"JONZAC";"17197";"PM";"";"";"D";"";"2005-03-29  03:36:23"
"171S0171000044";"0171000044";"";"171S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATIO(ASSOCIATION DISSOUTE DANS MULTILOG)";"Association dissoute (donnees incompletes)";"000000";"000000";"";"";"";"17270";"BORESSE-ET-MARTRON";"17054";"PM";"";"";"D";"";"2005-03-29  03:36:27"
"171S0171000045";"0171000045";"";"171S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATIO(ASSOCIATION DISSOUTE DANS MULTILOG)";"Association dissoute (donnees incompletes)";"000000";"000000";"";"";"";"17210";"MERIGNAC";"17229";"PM";"";"";"D";"";"2005-03-29  03:36:27"
"171S0171000057";"0171000057";"";"171S";"0001-01-01";"0001-01-01";"D";"S";"COMITE REP(ASSOCIATION DISSOUTE DANS MULTILOG)";"Association dissoute (donnees incompletes)";"000000";"000000";"";"";"";"17270";"MONTGUYON";"17241";"PM";"";"";"D";"";"2005-03-29  03:36:27"
"171S0171000072";"0171000072";"";"171S";"0001-01-01";"0001-01-01";"D";"S";"COMITE D'ACTION REPUBLICAINE";"O";"000000";"000000";"";"";"";"17270";"CLERAC";"17110";"PM";"";"dernière date publication enregistrée :1908-05-02";"A";"";"2005-03-29  03:36:23"
"171S0171000078";"0171000078";"";"171S";"0001-01-01";"0001-01-01";"D";"S";"SOCIETE SCOLAIRE FORESTIERE";"O";"000000";"000000";"";"";"";"17150";"CONSAC";"17116";"PM";"";"dernière date publication enregistrée :1908-09-15";"A";"";"2005-03-29  03:36:23"
"171S0171000089";"0171000089";"";"171S";"1909-02-04";"1909-02-28";"D";"S";"LA MONTLIEUNAISE - STE DE TIR";"O";"000000";"000000";"";"";"";"17210";"MONTLIEU-LA-GARDE";"17243";"PM";"";"";"A";"";"2005-03-29  03:36:23"
"171S0171000096";"0171000096";"";"171S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATIO(ASSOCIATION DISSOUTE DANS MULTILOG)";"Association dissoute (donnees incompletes)";"000000";"000000";"";"";"";"17270";"MONTGUYON";"17241";"PM";"";"";"D";"";"2005-03-29  03:36:27"
"171S0171000105";"0171000105";"";"171S";"1909-06-15";"1909-06-23";"D";"S";"L'AMICALE DE MEUX MEUX";"Preparation et perfectionnement militaires";"";"000000";"";"";"";"17500";"MEUX";"17233";"PM";"";"";"A";"";"2005-03-29  03:36:23"
"171S0171000113";"0171000113";"";"171S";"0001-01-01";"0001-01-01";"D";"S";"SOCIETE DE(ASSOCIATION DISSOUTE DANS MULTILOG)";"Association dissoute (donnees incompletes)";"000000";"000000";"";"";"";"17520";"ARCHIAC";"17016";"PM";"";"";"D";"";"2005-03-29  03:36:27"
"171S0171000125";"0171000125";"";"171S";"1910-05-04";"1910-05-12";"D";"S";"L'UNION PATRIOTIQUE POUILLAC";"Pratique de tir";"000000";"000000";"";"";"";"17210";"POUILLAC";"17287";"PM";"";"";"A";"";"2005-03-29  03:36:23"
"171S0171000130";"0171000130";"";"171S";"0001-01-01";"0001-01-01";"D";"S";"LA SEVIGNE(ASSOCIATION DISSOUTE DANS MULTILOG)";"Association dissoute (donnees incompletes)";"000000";"000000";"";"";"";"17500";"JONZAC";"17197";"PM";"";"";"D";"";"2005-03-29  03:36:27"
"171S0171000151";"0171000151";"";"171S";"0001-01-01";"0001-01-01";"D";"S";"SOCIETE DE(ASSOCIATION DISSOUTE DANS MULTILOG)";"Association dissoute (donnees incompletes)";"000000";"000000";"";"";"";"17240";"LORIGNAC";"17210";"PM";"";"";"D";"";"2005-03-29  03:36:27"
"171S0171000163";"0171000163";"";"171S";"0001-01-01";"0001-01-01";"D";"S";"JEUNESSE L(ASSOCIATION DISSOUTE DANS MULTILOG)";"Association dissoute (donnees incompletes)";"000000";"000000";"";"";"";"17270";"CERCOUX";"17077";"PM";"";"";"D";"";"2005-03-29  03:36:27"
