id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"701S0701000001";"0701000001";"";"701S";"0001-01-01";"1903-05-31";"D";"S";"SOCIETE CIVILE DE TIR DE VILLERS-LA-VILLE";"Propager et vulgariser l'etude theorique et pratique du tir";"000000";"000000";"Mairie";"";"";"70110";"VILLERS-LA-VILLE";"70562";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-09-09  09:19:18"
"701S0701000002";"0701000002";"";"701S";"0001-01-01";"1903-05-20";"D";"S";"SYNDICAT DU MORBIEF";"Assurer le libre cours des eaux du morbief (currage et entretien)";"000000";"000000";"Mairie";"";"";"70300";"LUXEUIL-LES-BAINS";"70311";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-09-09  09:19:18"
"701S0701000003";"0701000003";"";"701S";"0001-01-01";"1903-06-27";"D";"S";"SOCIETE DE TIR MIXTE DU CANTON D'HERICOURT";"Instruction theorique et pratique du tir";"000000";"000000";"4, grande rue";"";"";"70400";"HERICOURT";"70285";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-09-09  09:19:18"
"701S0701000004";"0701000004";"";"701S";"0001-01-01";"1903-08-09";"D";"S";"LA LUXOVIENNE";"Fortifier la jeunesse par les exercices physiques";"000000";"000000";"Mairie";"";"";"70300";"LUXEUIL-LES-BAINS";"70311";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-09-09  09:19:18"
"701S0701000005";"0701000005";"";"701S";"0001-01-01";"1904-03-31";"D";"S";"EN AVANT! COMITE REPUBLICAIN RADICAL";"Resserer l'union politique entre les membres developper l'esprit de solidarite qui doit animer les republicains";"000000";"000000";"Domicile m. charles fossard";"";"";"70400";"CHENEBIER";"70149";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-09-09  09:19:18"
"701S0701000006";"0701000006";"";"701S";"0001-01-01";"1904-06-24";"D";"S";"SOCIETE DE PROTECTION ET DE REPEUPLEMENT DE LA LIZAINE ET DE  SES AFFLUENTS";"Repeuplement du cours de lizaine et sa protection contre le braconnage, par tous les moyens legaux.";"000000";"000000";"Mairie";"";"";"70400";"HERICOURT";"70285";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-09-09  09:19:18"
"701S0701000008";"0701000008";"";"701S";"0001-01-01";"1904-11-11";"D";"S";"SOCIETE MUSICALE DE TROMPETTES 'REVEIL DE BREVILLIERS'";"Apprendre la musique aux jeunes gens";"000000";"000000";"Chez mr. frederic peugeot a brevilliers";"";"";"70400";"BREVILLIERS";"70096";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-09-09  09:19:18"
"701S0701000009";"0701000009";"";"701S";"0001-01-01";"1905-03-14";"D";"S";"SOCIETE MUSICALE DE TROMPES 'LA SAINT HUBERT DE RONCHAMP'";"Developpement du gout de la musique";"000000";"000000";"Rue du carnet";"";"";"70250";"RONCHAMP";"70451";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-09-09  09:19:18"
"701S0701000010";"0701000010";"";"701S";"0001-01-01";"1905-03-03";"D";"S";"LA VAUDOISE";"L'association de la vaudoise aide les associations qui, de par leurs statuts sont liees a la vaudoise comme : la vaudoise gymnastique, la vaudoise judo/jiu jitsu, la vaudoise karate, la vaudoise taï etc. chacune de ces associations est affiliee a la";"000000";"000000";"Mairie";"";"";"70400";"HERICOURT";"70285";"PM";"";"W701003163";"R";"";"2015-03-09  03:11:46"
"701S0701000011";"0701000011";"";"701S";"0001-01-01";"1906-01-21";"D";"S";"SOCIETE DE SECOURS MUTUELS DES FILATURES, TISSAGE, TEINTURERIE DES ETABLISSEMENTS SCHVOOB A HERICOURT";"Allocations de secours divers aux societaires malades, a leurs femmes et a leurs enfants ages de moins de 13 ans.";"000000";"000000";"";"";"";"70400";"HERICOURT";"70285";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-09-09  09:19:18"
