id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"851S0851000001";"0851000001";"";"851S";"0001-01-01";"1920-12-14";"D";"S";"STADE AIGUILLONNAIS ET FAUTAIS";"GYMNASTIQUE";"000000";"000000";"MAIRIE";"";"";"85460";"AIGUILLON-SUR-MER";"85001";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-12-15  12:11:18"
"851S0851000002";"0851000002";"";"851S";"0001-01-01";"1920-12-14";"D";"S";"STADE AIGUILLONNAIS ET FAUTAIS";"FOOTBALL";"000000";"000000";"MAIRIE";"";"";"85460";"AIGUILLON-SUR-MER";"85001";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-12-15  12:11:18"
"851S0851000012";"0851000012";"";"851S";"0001-01-01";"1904-01-10";"D";"S";"UNION MUSICALE VISERONNE";"GOUT DE LA MUSIQUE";"000000";"000000";"SALLE  DE REPETITION DE L'UNION MUSICALE";"";"";"85770";"VIX";"85303";"PM";"";"Reprise  =>  date ag=0000-00-00 reprise auto => date publication création au JO à vérifier";"A";"";"2008-12-15  12:11:19"
"851S0851000028";"0851000028";"";"851S";"0001-01-01";"1906-04-14";"D";"S";"SOCIETE DE MUSIQUE 'LA FANFARE DES MARAICHINS' DE VOUILLE LES MARAIS.";"VOIR TITRE";"000000";"000000";"MAIRIE";"";"";"85450";"VOUILLE-LES-MARAIS";"85304";"PM";"";"Reprise  =>  date ag=0000-00-00 reprise auto => date publication création au JO à vérifier";"D";"";"2008-12-15  12:11:19"
"851S0851000036";"0851000036";"";"851S";"0001-01-01";"1906-09-07";"D";"S";"SOCIETE SPORTIVE 'JEHAN SANS PEUR' DE SAINT PIERRE DU CHEMIN.";"BASKETT";"000000";"000000";"MAIRIE";"";"";"85120";"SAINT-PIERRE-DU-CHEMIN";"85264";"PM";"";"Reprise  =>  date ag=0000-00-00 reprise auto => date publication création au JO à vérifier";"D";"";"2008-12-15  12:11:19"
"851S0851000039";"0851000039";"";"851S";"0001-01-01";"1907-05-12";"D";"S";"DES COURSES DE FONTENAY LE COMTE";"VOIR TITRE";"000000";"000000";"";"";"";"85200";"FONTENAY-LE-COMTE";"85092";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-12-15  12:11:19"
"851S0851000052";"0851000052";"";"851S";"0001-01-01";"1908-08-23";"D";"S";"SOCIETE DES COURSES DE LA VENDEE.";"HIPPISME";"000000";"000000";"HOTEL DE VILLE";"";"";"85400";"LUCON";"85128";"PM";"";"W851002240";"R";"";"2015-03-03  03:03:11"
"851S0851000066";"0851000066";"";"851S";"0001-01-01";"1909-07-31";"D";"S";"ASSOCIATION SPORTIVE LES BLUETS DE FONTENAY LE COMTE";"SPORTS";"000000";"000000";"COLLEGE PRIVE ST JOSEPH 7 RUE BARNABE BRISSON";"";"";"85200";"FONTENAY-LE-COMTE";"85092";"PM";"";"W851006257";"R";"";"2020-06-10  06:59:08"
"851S0851000101";"0851000101";"";"851S";"0001-01-01";"0001-01-01";"D";"S";"FANFARE DE LA CAILLèRE.";"MUSIQUE";"000000";"000000";"CHEZ MONSIEUR MARC GRANGIENS";"7 RUE DES FOURS A CHAUX";"";"85410";"CAILLERE-SAINT-HILAIRE";"85040";"PM";"";"Reprise  =>  date ag=0000-00-00";"D";"";"2008-12-15  12:11:19"
"851S0851000104";"0851000104";"";"851S";"0001-01-01";"1948-02-28";"D";"S";"UNION SPORTIVE GRUAULAISE";"VOIR TITRE";"000000";"000000";"SALLE DES FETES";"";"";"85580";"GRUES";"85104";"PM";"";"Reprise  =>  date ag=0000-00-00 reprise auto => date publication création au JO à vérifier";"A";"";"2008-12-15  12:11:19"
