id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"231S0231000011";"0231000011";"";"231S";"0001-01-01";"1986-12-03";"D";"S";"ASSOCIATION DES AMIS DE POUSSANGES";"Organiser differentes manifestations pour l'animation de la commune.";"015000";"015005";"Mairie";"";"";"23500";"POUSSANGES";"23158";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-10-17  10:10:39"
"231S0231000012";"0231000012";"";"231S";"0001-01-01";"1973-03-30";"D";"S";"CLUB HALTEROPHILIE MUSCULATION FELLETIN";"Organiser et controler la pratique de l'alterophilie, le culturisme et la force athletique de tous les licencies.";"011005";"000000";"Mairie";"";"";"23500";"FELLETIN";"23079";"PM";"";"Reprise  =>  date ag=0000-00-00 reprise auto => date publication création au JO à vérifier";"A";"";"2008-10-17  10:10:39"
"231S0231000100";"0231000100";"";"231S";"0001-01-01";"1996-01-24";"D";"S";"CONTACT CADRES CREUSOIS";"Eviter l'isolement des cadres en recherche d'emploi";"022000";"000000";"'le fresse'";"";"";"23130";"PEYRAT-LA-NONIERE";"23151";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-10-17  10:10:39"
"231S0231000101";"0231000101";"";"231S";"0001-01-01";"1996-01-24";"D";"S";"CONTACT CADRES CREUSOIS";"Eviter l'isolement des cadres en recherche d'emploi";"022000";"000000";"'le fresse'";"";"";"23130";"PEYRAT-LA-NONIERE";"23151";"PM";"";"Reprise  =>  date ag=0000-00-00 reprise auto => date publication création au JO à vérifier";"D";"";"2008-10-17  10:10:39"
"231S0231000102";"0231000102";"";"231S";"0001-01-01";"1986-01-02";"D";"S";"COMITE DEPARTEMENTAL DE VOL A VOILE DE LA CREUSE";"Organiser et developper le vol a voile dans le departement de la creuse. encourager, soutenir, coordonner et controler l'action des groupements sportifs affilies. representer le vol a voile departemental en tous lieux et toutes circonstances.";"011000";"011135";"Aerodrome de montlucon gueret";"";"";"23170";"LEPAUD";"23106";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-10-17  10:10:39"
"231S0231000105";"0231000105";"";"231S";"0001-01-01";"1924-12-28";"D";"S";"SOCIETE SOCIETE MUSICALE";"Propager le gout de la musique et encourager l'etude";"006030";"000000";"Maison de la musique";"Place de la poste";"";"23110";"EVAUX-LES-BAINS";"23076";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-10-17  10:10:39"
"231S0231000153";"0231000153";"";"231S";"0001-01-01";"1930-06-20";"D";"S";"CERCLE POPULAIRE LAIQUE (USEP)";"Prolonger et soutenir l'action de l'ecole, lui apporter une aide materielle et un soutien moral, de procurer a ses membres des distractions saines et profitables au moyen de conferences, lec-";"015000";"009025";"Mairie";"";"";"23340";"GENTIOUX-PIGEROLLES";"23090";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-10-17  10:10:39"
"231S0231000157";"0231000157";"";"231S";"0001-01-01";"1930-12-16";"D";"S";"ASSOCIATION DES MUTILES ET ANCIENS COMBATTANTS DE VALLIERES ST YRIEIX LA  MONTAGNE ET SES ENVIRONS";"L'association a pour but : l'etude des questions interessants de la guerre ; la defence et la presentation en commun des revendications des membres de l'association ; d'intervenir aupres";"038105";"000000";"";"";"";"23120";"VALLIERES";"23257";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-10-17  10:10:39"
"231S0231000161";"0231000161";"";"231S";"0001-01-01";"1923-06-09";"D";"S";"SYNDICAT D'INITIATIVE DE TOURISME D'AUBUSSON ET DES ENVIRONS";"Mise en valeur des beautes naturelles de la region et developpe- ment du tourisme.";"034240";"000000";"Rue vieille";"";"";"23200";"AUBUSSON";"23008";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-10-17  10:10:39"
"231S0231000165";"0231000165";"";"231S";"0001-01-01";"1931-02-28";"D";"S";"SOCIETE DES VICTIMES DE LA GUERRE ET ANCIENS COMBATTANTS";"Resserrer les sentiments de camaraderie et de fraternite entre sesmembres, defence de leurs interets communs, honorer la memoire de nos morts heroigues.";"038000";"038105";"Mairie";"";"";"23700";"CHARRON";"23054";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-10-17  10:10:39"
"231S0231000197";"0231000197";"";"231S";"0001-01-01";"1933-06-05";"D";"S";"ASSOCIATION DES ANCIENS COMBATTANTS DE LA CREUSE UNIS CONTRE LA GUERRE  SECTION BLESSAC";"Groupement des anciens combattants de la guerre 14-18 en vue de resserer entre eux les biens de camaraderie et de solidarite ; la defense de leurs droits ; la poursuite des mesures equitables a";"038105";"000000";"Mairie";"";"";"23200";"BLESSAC";"23024";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-10-17  10:10:39"
"231S0231000210";"0231000210";"";"231S";"0001-01-01";"1976-12-03";"D";"S";"ASSOCIATION AMICALE DES ANCIENS ELEVES ET DES ANCIENS MEMBRES DU PERSONNEL DU LYCEE ET COLLEGE EUGENE JAMOT D'AUBUSSON";"Etablir un centre de relations amicales entre les anciens eleves de ces etablissements ; fonder au college et ecole primaire supe- rieure des bourses ou fractions de bourses d'internes ou d'exter- nes au profit des fils ou petits fils d'associes.";"015070";"000000";"";"";"";"23200";"AUBUSSON";"23008";"PM";"";"Reprise  =>  date ag=0000-00-00 reprise auto => date publication création au JO à vérifier";"A";"";"2008-10-17  10:10:39"
"231S0231000213";"0231000213";"";"231S";"0001-01-01";"0001-01-01";"D";"S";"LES AMIS DE L'ACCORDEON";"Musique";"006030";"000000";"Mairie";"";"";"23200";"AUBUSSON";"23008";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-10-17  10:10:39"
"231S0231000222";"0231000222";"";"231S";"0001-01-01";"1935-03-07";"D";"S";"SOCIETE SOCIETE SCOLAIRE FORESTIERE";"Encourager les eleves, anciens eleves et amis de l'ecole publique au reboisement par l'enseignement des notions sylvicoles et la distribution d'arbres a planter.";"015000";"024000";"Mairie";"";"";"23340";"GENTIOUX-PIGEROLLES";"23090";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-10-17  10:10:39"
