id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"9M1P9721000070";"9721000070";"";"9M1P";"0001-01-01";"0001-01-01";"D";"S";"MAISON DES JEUNES ET DE LA CULTURE DE CASE PILOTE";"Creation, gestion et controle de la maison des jeunes et de la culture de case-pilote.";"000000";"000000";"Place gaston monnerville";"";"";"00000";"";"97205";"PM";"";"dernière date publication enregistrée :1973-04-11";"A";"";"2006-03-28  03:25:06"
"9M1P9721000118";"9721000118";"";"9M1P";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION FM 7 RADIO CLUB";"Unir les personnes dument autorisees, s'interessant a la techniqueradioelectrique dans un but uniquement personnel et sans interet pecuniaire. grouper les personnes s'interessant aux ondes courtes.";"000000";"000000";"C/o M. Gérard JOSEPHA l";"Les Hauts du Port - Bâtiment Flandre";"";"00000";"";"97209";"PM";"";"";"D";"";"2006-03-28  03:25:06"
"9M1P9721000150";"9721000150";"";"9M1P";"0001-01-01";"1978-12-19";"D";"S";"AMICALE DE L'INSPECTION ACADEMIQUE DE LA MARTINIQUE";"Renforcer les liens de camaraderie entre ses membres ; promouvoir et favoriser toutes activites artistiques, culturelles, touris- tiques et sociales ; developper la pratique de toutes disciplines sportives.";"000000";"000000";"Inspection academique";"Morne tartenson";"";"00000";"";"97209";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2006-03-28  03:25:07"
"9M1P9721000173";"9721000173";"";"9M1P";"0001-01-01";"0001-01-01";"D";"S";"AMICALE DES PERSONNELS PENITENTIAIRES DE MARTINIQUE ( DOSSIER ADRESSE A LA SOUS-PREFECTURE DU MARIN LE 14 FEVRIER 2001 )";"Resserrer les liens d'amitie entre les membres du personnel de la maison centrale de fort de france, leur apporter une aide morale et materielle, animer des manifestations culturelles, sportives etde loisirs.";"000000";"000000";"Centre penitentiaire";"118, rue victor severe";"";"00000";"";"97209";"PM";"";"dernière date publication enregistrée :1977-04-09";"A";"";"2006-03-28  03:25:07"
"9M1P9721000213";"9721000213";"";"9M1P";"0001-01-01";"1959-03-26";"D";"S";"BRIDGE CLUB GUY LAROUGERY";"Developper la pratique du bridge et des sports de l'esprit.";"000000";"000000";"39, route de l'union";"Quartier didier";"";"00000";"";"97209";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2006-03-28  03:25:07"
"9M1P9721000248";"9721000248";"";"9M1P";"0001-01-01";"0001-01-01";"D";"S";"LA BECASSINE (ANNULE VOIR ASSOCIATION 249)";"Pratique de la chasse et du tir sous toutes ses formes.";"000000";"000000";"90 Rue René Duféal";"8 Km Route de Balata";"";"00000";"";"97209";"PM";"";"";"A";"";"2006-03-28  03:25:41"
"9M1P9721000338";"9721000338";"";"9M1P";"0001-01-01";"1972-05-05";"D";"S";"COMITE MARTINIQUAIS DES SOCIETES D'ASSURANCES (VOIR 1071)";"Representer les societes adherentes aupres des pouvoirs publics, reunir toutes informations et etudier toutes mesures de nature a ameliorer la gestion professionnelle des societes adherentes etc.";"000000";"000000";"30 boulevard du general de gaulle";"";"";"00000";"";"97209";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-28  03:25:07"
"9M1P9721000388";"9721000388";"";"9M1P";"0001-01-01";"0001-01-01";"D";"S";"";"O";"000000";"000000";"";"";"";"00000";"";"97209";"PM";"";"";"D";"";"2006-03-28  03:25:27"
"9M1P9721000395";"9721000395";"";"9M1P";"0001-01-01";"1983-02-11";"D";"S";"ASSOCIATION DES PARENTS D'ELEVES DE L'ECOLE PRIMAIRE BATELIERE-SCHOELCHER";"Defense des interets de ses membres et des eleves de l'etablisse- ment vis a vis des administrations, services, organismes ou parti-culiers intervenant dans le domaine de l'education en general ou";"000000";"000000";"Ecole primaire de bateliere-schoelcher";"";"";"00000";"";"97229";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2006-03-28  03:25:07"
"9M1P9721000398";"9721000398";"";"9M1P";"0001-01-01";"0001-01-01";"D";"S";"CENTRE D'ACCUEIL ET DE RECHERCHE POUR LA DREPANOCYTOSE";"Reabilitation sociale des drepanocytaires et recherche dans le domaine de la drepanocytose etdes hemoglobinopathies";"000000";"000000";"Service de medecine a sallel pidery";"Centre hospitalier";"";"00000";"";"97213";"PM";"";"";"D";"";"2006-03-28  03:25:30"
