id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"121S0121000039";"0121000039";"";"121S";"0001-01-01";"1913-01-19";"D";"S";"L'AVENIR SAINT ROMAIN";"O";"011005";"000000";"Ecole publique";"";"";"12490";"SAINT-ROME-DE-TARN";"12244";"PM";"";"W121003380";"R";"";"2013-08-29  08:24:12"
"121S0121000100";"0121000100";"";"121S";"0001-01-01";"1927-03-06";"D";"S";"LOU PAISSEL";"Pratique du tir, des sports, la preparation militaire etc";"011175";"000000";"Ecole de garcons";"";"";"12380";"SAINT-SERNIN-SUR-RANCE";"12248";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-29  03:16:48"
"121S0121000101";"0121000101";"";"121S";"0001-01-01";"1927-04-07";"D";"S";"SOCIETE DE CHASSE SAINT HUBERT DU LARZAC";"O";"013005";"000000";"Mairie";"";"";"12250";"TOURNEMIRE";"12282";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-29  03:16:48"
"121S0121000103";"0121000103";"";"121S";"0001-01-01";"1927-04-10";"D";"S";"ASSOCIATION SPORTIVE MILLAVOISE";"O";"011020";"011075";"Cafe saquet";"";"";"12100";"MILLAU";"12145";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-29  03:16:48"
"121S0121000104";"0121000104";"";"121S";"0001-01-01";"1927-05-01";"D";"S";"SOCIETE 'JEANNE D'ARC'";"O";"009025";"000000";"Ecole des filles";"";"";"12380";"SAINT-SERNIN-SUR-RANCE";"12248";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-29  03:16:48"
"121S0121000105";"0121000105";"";"121S";"0001-01-01";"1927-05-13";"D";"S";"COMITE NOELISTE MILLAVOIS";"Education populaire";"009025";"000000";"2 rue paul bonhomme";"";"";"12100";"MILLAU";"12145";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-29  03:16:48"
"121S0121000108";"0121000108";"";"121S";"0001-01-01";"1927-06-21";"D";"S";"BOULE DU DURZON";"O";"011035";"000000";"Mairie";"";"";"12230";"NANT";"12168";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-29  03:16:48"
"121S0121000109";"0121000109";"";"121S";"0001-01-01";"1927-06-23";"D";"S";"SOCIETE DE PECHE DE LA HAUTE SORGUE";"O";"013010";"000000";"";"";"";"12540";"FONDAMENTE";"12155";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-29  03:16:48"
"121S0121000110";"0121000110";"";"121S";"0001-01-01";"1927-09-11";"D";"S";"UNION SPORTIVE FONDAMENTOISE";"O";"011175";"000000";"Mairie";"";"";"12540";"FONDAMENTE";"12155";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-29  03:16:48"
"121S0121000111";"0121000111";"";"121S";"0001-01-01";"0001-01-01";"D";"S";"PATRONAGE SAINTE THERESE";"O";"040820";"000000";"Presbytere";"";"";"12100";"SAINT-GEORGES-DE-LUZENCON";"12225";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-29  03:16:48"
