id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"191S0191000014";"0191000014";"";"191S";"0001-01-01";"0001-01-01";"D";"S";"CHARLOTTE ET SES AMIS";"enfants malades";"017000";"017010";"";"35 avenue adrien allard .";"";"19100";"BRIVE-LA-GAILLARDE";"19031";"PM";"";"";"A";"";"2006-01-04  01:59:07"
"191S0191000024";"0191000024";"";"191S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION DE FINANCEMENT DE LA FEDERATION FRONT NATIONAL DU DEPARTEMENT DE LA CORREZE";"Recueillir des fonds en vue de financer la federation front national du departement de la correze";"001000";"000000";"37 avenue turgot";"Chez m.feral raymond";"";"19100";"BRIVE-LA-GAILLARDE";"19031";"PM";"";"";"A";"";"2006-01-04  01:59:06"
"191S0191000044";"0191000044";"";"191S";"0001-01-01";"1973-02-12";"D";"S";"LES AMICALES LAIQUES ANCIENS ET ANCIENNES ELEVES DES ECOLES LAIQUE S PARENTS D'ELEVES DES ECOLES PUBLIQUES GROUPEMENT DES ASSOCIATION S SCOLAIRES POST ET PERISCOLAIRES  AMICALE LAIQUE";"Amicale laique";"014000";"000000";"Salle therese simonnet";"";"";"19100";"BRIVE-LA-GAILLARDE";"19031";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-01-04  01:59:01"
"191S0191000047";"0191000047";"";"191S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION DES PECHEURS A LA LIGNE 'LA TRUITE'";"Peche";"007000";"013010";"Mairie";"";"";"19130";"OBJAT";"19153";"PM";"";"W191006492";"R";"";"2020-11-24  11:10:54"
"191S0191000048";"0191000048";"";"191S";"0001-01-01";"1912-10-22";"D";"S";"ASSOCIATION AMICALE DES ANCIENS ELEVES DU COLLEGE DE BRIVE";"Anciens eleves";"015065";"000000";"College";"";"";"19100";"BRIVE-LA-GAILLARDE";"19031";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-01-04  01:59:01"
"191S0191000055";"0191000055";"";"191S";"0001-01-01";"1914-03-14";"D";"S";"ASSOCIATION AGREEE DE PECHE ET DE PISCICULTURE DE L'AUVEZERE";"Peche";"013010";"000000";"Mairie";"";"";"19210";"LUBERSAC";"19121";"PM";"";"W191006650";"R";"";"2022-04-14  04:20:42"
"191S0191000056";"0191000056";"";"191S";"0001-01-01";"1914-06-09";"D";"S";"ASSOCIATION AMICALE DES ANCIENNES ET ANCIENS ELEVES DU LYCEE D'ARSONVAL BRIVE";"Anciens eleves";"015065";"000000";"Lycee d'arsonval";"Place du 15 aout";"";"19100";"BRIVE-LA-GAILLARDE";"19031";"PM";"";"W191002337";"R";"";"2014-01-23  01:30:04"
"191S0191000059";"0191000059";"";"191S";"0001-01-01";"0001-01-01";"D";"S";"ENERGIE-CORPS--ESPRIT";"promouvoir les techniques naturelless de consevation et d'acquisasition du bien être et de la santé physiquee et mentale";"017000";"000000";"12 rue Louis Mie";"";"";"19100";"BRIVE-LA-GAILLARDE";"19031";"PM";"";"W191006573";"R";"";"2021-09-29  09:03:39"
"191S0191000070";"0191000070";"";"191S";"0001-01-01";"1920-10-01";"D";"S";"UNION SPORTIVE BELLOCOISE";"Societe de sports athletiques et education physique.";"011000";"000000";"Mairie";"";"";"19120";"BEAULIEU-SUR-DORDOGNE";"19019";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-01-04  01:59:01"
"191S0191000084";"0191000084";"";"191S";"0001-01-01";"0001-01-01";"D";"S";"TENNIS CLUB DE BRIVE";"Tennis";"011165";"000000";"Rue de l'hotel de ville";"";"";"19100";"BRIVE-LA-GAILLARDE";"19031";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-01-04  01:59:01"
"191S0191000085";"0191000085";"";"191S";"0001-01-01";"1921-09-20";"D";"S";"CLUB ATHLETIQUE DE POMPADOUR";"Pratique de la gysmnastique et des sports. creation section basketf";"011000";"011065";"Mairie";"";"";"19230";"ARNAC-POMPADOUR";"19011";"PM";"";"W191006411";"R";"";"2020-05-05  05:43:57"
"191S0191000101";"0191000101";"";"191S";"0001-01-01";"0001-01-01";"D";"S";"SUBCULTURE";"Promouvoir la culture : par la diffusion de la revue ' subculture' (support papier et multimedia) organisation de festivals, concerts,subsessions, d'expositions,par la creatiopn d' un label production de disques et tout autre moyen region limousin";"016000";"006000";"6 rue du docteur roux";"Chez joelle pinardon";"";"19100";"BRIVE-LA-GAILLARDE";"19031";"PM";"";"dernière date publication enregistrée :2001-02-17";"A";"";"2006-01-04  01:59:06"
"191S0191000107";"0191000107";"";"191S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION DES MAITRES 'E' DE LA CORREZE (A.M.E. 19)";"Fonction,reconnaissance,affirmation de la specificite des maitres,personnel specialise de l' education nationale,tant dans la dimension pedagogique qu'administrative.";"015000";"014015";"Ecole publique";"Rue p. souffron";"";"19600";"LARCHE";"19107";"PM";"";"";"A";"";"2006-01-04  01:59:07"
"191S0191000113";"0191000113";"";"191S";"0001-01-01";"0001-01-01";"D";"S";"'SAKURA DOJO'";"Organiser diriger reglementer controler la pratique et l enseignement de l'aikido";"011000";"011140";"Villa casa nostra";"";"";"19270";"SAINT-PARDOUX-L'ORTIGIER";"19234";"PM";"";"";"D";"";"2006-01-04  01:59:07"
"191S0191000132";"0191000132";"";"191S";"0001-01-01";"0001-01-01";"D";"S";"ORGANISME DE GESTION DE L'ENSEIGNEMENT SCOLAIRE CATHOLIQUE LA SALLE SAINT JOSEPH";"gestion de l'etablissement scolaire primaire et secondaire";"015000";"000000";"";"14bis avenue general leclerc";"";"19100";"BRIVE-LA-GAILLARDE";"19031";"PM";"";"";"A";"";"2006-01-04  01:59:07"
"191S0191000133";"0191000133";"";"191S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION DES PROPRIETAIRES DE LA VILLE DE BRIVE ETDE L'ARRONDISSEMENT";"Association de proprietaires";"014000";"022000";"2, rue des deux porches";"";"";"19100";"BRIVE-LA-GAILLARDE";"19031";"PM";"";"";"A";"";"2006-01-04  01:59:05"
"191S0191000136";"0191000136";"";"191S";"0001-01-01";"1924-12-02";"D";"S";"ASSOCIATION AMICALE DES ANCIENS ELEVES DE L'ECOLE BOSSUET A BRIVE";"Amicale d'anciens eleves";"015000";"000000";"Ecole bossuet";"Rue bossuet";"";"19100";"BRIVE-LA-GAILLARDE";"19031";"PM";"";"reprise auto => date publication création au JO à vérifier";"A";"";"2006-01-04  01:59:01"
"191S0191000144";"0191000144";"";"191S";"0001-01-01";"1925-07-11";"D";"S";"COMITE DU PARTI REPUBLICAIN RADICAL ET RADICAL SOCIALISTE DE BRIVE";"Defendre interets du parti.";"001000";"000000";"The~ID~tre municipal";"";"";"19100";"BRIVE-LA-GAILLARDE";"19031";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-01-04  01:59:01"
"191S0191000171";"0191000171";"";"191S";"0001-01-01";"1927-07-14";"D";"S";"AQUILON BRIVISTE";"Colombophilie";"007000";"007050";"Zi de cana";"Bp 551";"";"19100";"BRIVE-LA-GAILLARDE";"19031";"PM";"";"reprise auto => date publication création au JO à vérifier dernière date publication enregistrée :2001-10-27";"A";"";"2006-01-04  01:59:01"
"191S0191000192";"0191000192";"";"191S";"0001-01-01";"1929-02-21";"D";"S";"LES AMIS DE COLLONGES";"Mettre en valeur le patrimoine artistique de collonges-la-rouge , de la notoriete l' animation et l' accueil.";"010020";"000000";"Maison de la sirene";"";"";"19500";"COLLONGES-LA-ROUGE";"19057";"PM";"";"W191002316";"R";"";"2013-11-26  11:52:09"
"191S0191000202";"0191000202";"";"191S";"0001-01-01";"1929-12-15";"D";"S";"LES PECHEURS BELLOCOIS";"Repression du braconnage et repeuplement des cours d'eau.";"013010";"000000";"Mairie";"";"";"19120";"BEAULIEU-SUR-DORDOGNE";"19019";"PM";"";"W191006646";"R";"";"2022-04-11  04:11:59"
"191S0191000204";"0191000204";"";"191S";"0001-01-01";"1912-10-31";"D";"S";"CLUB ATHLETIQUE BRIVISTE C.A.B. OMNISPORTS";"Rugby";"011000";"011080";"116, avenue du 11 novembre";"";"";"19100";"BRIVE-LA-GAILLARDE";"19031";"PM";"";"W191006291";"R";"";"2019-04-09  04:22:33"
"191S0191000205";"0191000205";"";"191S";"0001-01-01";"0001-01-01";"D";"S";"LE ROSEAU GAILLARD";"Peche";"007000";"013010";"";"";"";"19100";"BRIVE-LA-GAILLARDE";"19031";"PM";"";"W191006608";"R";"";"2022-01-18  01:31:23"
"191S0191000227";"0191000227";"";"191S";"0001-01-01";"1931-12-16";"D";"S";"FEDERATION NATIONALE DES BLESSES DU POUMON ET DES CHIRURGICAUX - SECTION DE BRIVE";"Defense des interets de ses membres.";"038000";"038105";"Maison des associations";"Place jean-marie dauzier";"";"19100";"BRIVE-LA-GAILLARDE";"19031";"PM";"";"reprise auto => date publication création au JO à vérifier";"A";"";"2006-01-04  01:59:01"
