id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"451S0451000003";"0451000003";"";"451S";"0001-01-01";"1905-02-04";"D";"S";"LES ABEILLES GATINAISES";"DEVELOPPER DES ACTIVITES CULTURELLES PAR LA DANSE 5SOUS TOUTES SES FORMES), ET SPORTIVES, PAR LA GYMNASTIQUE (SPORTS POUR TOUS) : ACTIVITES ACCESSIBLES Â TOUS ET CREER ENTRES TOUS SES MEMBRES DES ACTIVITES ACCESSIBLES Â TOUS ET CREER DES LIENS D'AM";"009045";"000000";"3 RUE DU CANAL";"";"";"45200";"MONTARGIS";"45208";"PM";"";"W451004128";"R";"";"2015-10-28  10:41:09"
"451S0451000004";"0451000004";"";"451S";"0001-01-01";"1909-03-15";"D";"S";"BIBLIOTHEQUE POPULAIRE";"DEVELOPPER LE GOUT DE LA LECTURE PARMI SES MEMBRE EN METTANT A LEUR DISPOSITION MOYENNANT UNE COTISATION MODIQUE 51 F. PAR AN) DES OUVRAGES SAINS ET INSTURCTIFS.";"006005";"000000";"19 RUE DOM PEDRE";"";"";"45200";"MONTARGIS";"45208";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2007-12-14  12:52:16"
"451S0451000006";"0451000006";"";"451S";"0001-01-01";"1905-12-04";"D";"S";"ASSOCIATION DES ANCIENNES ELEVES DU COLLEGE DE JEUNES FILLES";"O";"015070";"000000";"MONTARGIS";"";"";"45200";"MONTARGIS";"45208";"PM";"";"W451003116";"R";"";"2015-02-16  02:41:53"
"451S0451000007";"0451000007";"";"451S";"0001-01-01";"1913-02-01";"D";"S";"ASSOCIATION AMICALE DES ELEVES ET ANCIENS ELEVES DU CHESNOY";"SECTIONS ARTISTIQUE LITTERAIRE SPORTIVE ET COOPERATIVE. - ASSOCIATION DES ELEVES ET ANCIENS ELEVES.";"015070";"000000";"LYCEE AGRICOLE DU CHESNOY -";"LEGTA-AMILLY-MONTARGIS";"";"45200";"AMILLY";"45004";"PM";"";"W451004507";"R";"";"2016-03-01  03:36:24"
"451S0451000010";"0451000010";"";"451S";"0001-01-01";"1921-02-01";"D";"S";"UNION PAROISSIALE DE MONTARGIS";"O";"040510";"000000";"MONTARGIS";"";"";"45200";"MONTARGIS";"45208";"PM";"";"W451003115";"R";"";"2015-02-16  02:19:00"
"451S0451000011";"0451000011";"";"451S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION AMICALE DES EMPLOYES MUNICIPAUX";"O";"014030";"000000";"MONTARGIS    MAIRIE";"";"";"45200";"MONTARGIS";"45208";"PM";"";"W451004127";"R";"";"2015-10-28  10:26:30"
"451S0451000013";"0451000013";"";"451S";"0001-01-01";"1923-07-25";"D";"S";"ASSOCIATION DES ANCIENS ELEVES DU LYCEE DURZY";"PERPETRER ENTRE SES MEMBRES LES RELATIONS AMICALES RESULTANT D'UNE COMMUNE EDUCATION ET D'ETABLIR ENTRE EUX DES LIENS DE MUTUEL APPUI.";"015070";"000000";"23 RUE LEONARD DE VINCI";"";"";"45700";"VILLEMANDEUR";"45338";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2007-12-14  12:52:16"
"451S0451000014";"0451000014";"";"451S";"0001-01-01";"0001-01-01";"D";"S";"AMICALE DES ANCIENS ELEVES DE L'ECOLE LAJEUNESSE";"O";"015070";"000000";"450 RUE DE LA MERE DIEU";"";"";"45200";"AMILLY";"45004";"PM";"";"W451004439";"R";"";"2016-02-29  02:36:02"
"451S0451000015";"0451000015";"";"451S";"0001-01-01";"1926-09-25";"D";"S";"ASSOCIATION MONTARGOISE DES ENFANTS DU PLATEAU CENTRAL";"O";"009020";"000000";"MONTARGIS";"";"";"45200";"MONTARGIS";"45208";"PM";"";"W451003114";"R";"";"2015-02-16  02:58:08"
"451S0451000016";"0451000016";"";"451S";"0001-01-01";"1927-08-18";"D";"S";"OEUVRE MONTARGOISE DES ECOLIERS EN VACANCES";"ORGANISATION DES VACANCES DES ELEVES DE MONTARGIS QUI CONSTITUE SON OBJET REQUIERT DESORMMAIS LE CONCOURS DE L'OEUVRE UNIVERSITAIRE DU LOIRET DONT LE SIEGE EST A ORLEANS.";"009020";"000000";"MAIRIE";"";"";"45200";"MONTARGIS";"45208";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2007-12-14  12:52:16"
"451S0451000018";"0451000018";"";"451S";"0001-01-01";"1929-05-13";"D";"S";"COMITE DE LA FOIRE EXPOSITION DE MONTARAGIS";"DEVELOPPEMENT DES FOIRES-EXPOSITIONS DE MONTARGIS DANS LA PERSPECTIVE DE FAVORISER L'EXTENSION DU COMMERCE DE L'INDUSTRIE DE L'ARTISANAT ET DE L'AGRICULTURE PAR L'UTILISATION DES RESSOURCES REGIONALES.";"022535";"000000";"HOTEL DE VILLE";"";"";"45200";"MONTARGIS";"45208";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2007-12-14  12:52:16"
"451S0451000021";"0451000021";"";"451S";"0001-01-01";"1930-05-19";"D";"S";"ASSOCIATION GATINAISE DES FAMILLES";"O";"019005";"000000";"MONTARGIS";"";"";"45200";"MONTARGIS";"45208";"PM";"";"W451003120";"R";"";"2015-02-16  02:33:49"
"451S0451000022";"0451000022";"";"451S";"0001-01-01";"1930-06-20";"D";"S";"SYNDICAT DES MARCHES DU LOIRET";"REPRESENTER, DEFENDRE LES INTERETS ET AMELIORER LES CONDITIONS D'EXISTENCE DES COMMERCANTS NON SEDENTAIRE EN VUE DE LA REPRESENTATION D'ORDRE CORPORATIFS. PROTECTION SOCIALE - DROITS ET OBLIGATIONS LIES A LA PROFESSION.";"022535";"000000";"CHAMBRE DE COMMERCE ET DE L'INDUSTRIE";"61 RUE ANDRE COQUILLET - BP 217";"";"45200";"MONTARGIS";"45208";"PM";"";"W451004129";"R";"";"2015-10-28  10:29:01"
"451S0451000024";"0451000024";"";"451S";"0001-01-01";"1931-06-11";"D";"S";"COMITE DES FETES DU QUARTIER DE LA CHAUSSEE";"O";"009030";"000000";"MONTARGIS";"";"";"45200";"MONTARGIS";"45208";"PM";"";"W451003119";"R";"";"2015-02-16  02:23:15"
"451S0451000025";"0451000025";"";"451S";"0001-01-01";"1932-01-21";"D";"S";"TENNIS CLUB DE L'UNION SPORTIVE DE MONTARGIS";"PRATIQUE DU TENNIS";"011165";"000000";"STADE MUNICIPAL";"ROUTE DE PAUCOURT";"";"45200";"MONTARGIS";"45208";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2007-12-14  12:52:16"
"451S0451000028";"0451000028";"";"451S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION DES PARENTS D'ELEVES DE L'ENSEIGNEMENT PUBLIC DE LA REGION DE MONTARGIS";"PERMETTRE AUX PARENTS D'ELEVES DE CONTRIBUER A LA PROSPERITE MORALE ET MATERIELLE DES ENFANTS.";"015005";"000000";"9 RUE DE GREVEN";"";"";"45200";"MONTARGIS";"45208";"PM";"";"";"D";"";"2007-12-14  12:52:16"
"451S0451000029";"0451000029";"";"451S";"0001-01-01";"1934-07-31";"D";"S";"BOXING CLUB MONTARGOIS";"O";"011145";"000000";"MONTARGIS";"";"";"45200";"MONTARGIS";"45208";"PM";"";"W451003118";"R";"";"2015-02-16  02:01:53"
"451S0451000030";"0451000030";"";"451S";"0001-01-01";"1935-01-04";"D";"S";"AMICALE DES ANCIENS COMBATTANTS PRISONNIERS DE GUERRE DE MONTARGIS-CHALETTE";"O";"038105";"000000";"7 RUE DE GREVEN";"";"";"45200";"MONTARGIS";"45208";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2007-12-14  12:52:16"
"451S0451000032";"0451000032";"";"451S";"0001-01-01";"1937-06-05";"D";"S";"SPORT TOURISME LOIRE ET LOING";"O";"011005";"034240";"MONTARGIS";"";"";"45200";"MONTARGIS";"45208";"PM";"";"W451003117";"R";"";"2015-02-16  02:47:26"
"451S0451000036";"0451000036";"";"451S";"0001-01-01";"1943-01-29";"D";"S";"CENTRE D'ACTION SOCIALE";"O";"019010";"000000";"MONTARGIS";"";"";"45200";"MONTARGIS";"45208";"PM";"";"W451003104";"R";"";"2015-02-12  02:21:25"
"451S0451000037";"0451000037";"";"451S";"0001-01-01";"1922-05-10";"D";"S";"ASSOCIATION AMICALE DES ANCIENNES ELEVES DU PENSIONNAT  SAINT JOSEPH";"O";"015070";"000000";"MONTARGIS     ECOLE SAINT JOSEPH";"";"";"45200";"MONTARGIS";"45208";"PM";"";"W451003105";"R";"";"2015-02-12  02:47:25"
"451S0451000040";"0451000040";"";"451S";"0001-01-01";"1945-07-04";"D";"S";"GROUPEMENT NATIONAL DES REFRACTAIRES ET MAQUISARDS";"O";"038105";"000000";"MONTARGIS";"";"";"45200";"MONTARGIS";"45208";"PM";"";"W451003124";"R";"";"2015-02-17  02:38:41"
