id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"071S0071000005";"0071000005";"";"071S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION CULTUELLE DE L'EGLISE REFORMEE EVANGELIQUE DE SALAVAS - LABASTIDE DE VIRAC";"Célébration du culte";"040000";"040510";"";"";"";"07150";"SALAVAS";"07304";"PM";"";"";"A";"";"2008-06-20  06:47:50"
"071S0071000007";"0071000007";"";"071S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION CULTUELLE DE L'EGLISE REFORMEE EVANGILE DE LAGORCE";"Culte";"040000";"000000";"";"";"";"07150";"LAGORCE";"07126";"PM";"";"";"A";"";"2008-06-20  06:47:48"
"071S0071000008";"0071000008";"";"071S";"0001-01-01";"0001-01-01";"D";"S";"EGLISE REFORMEE EVANGELIQUE DES VANS";"Culte";"040000";"000000";"";"";"";"07140";"VANS";"07334";"PM";"";"W071002310";"R";"";"2015-04-29  04:04:37"
"071S0071000016";"0071000016";"";"071S";"0001-01-01";"0001-01-01";"D";"S";"SOCIETE MUSICALE LES ENFANTS DU PONT D'ARC";"Réalisation de musiques.";"006000";"006030";"";"";"";"07150";"VALLON-PONT-D'ARC";"07330";"PM";"";"W071002485";"R";"";"2016-03-09  03:16:43"
"071S0071000022";"0071000022";"";"071S";"0001-01-01";"0001-01-01";"D";"S";"UNION SPORTIVE LALEVADE-PRADES";"Entretenir et developper la pratique des sports et notamment le football, creer entre tous les membres des liens d'amitie et de bonne camaraderie";"011000";"015000";"Mairie";"";"";"07380";"LALEVADE-D'ARDECHE";"07127";"PM";"";"W071002271";"R";"";"2015-03-19  03:09:11"
"071S0071000029";"0071000029";"";"071S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION PONT DE LABEAUME SPORTIF";"Education - preparation militaire";"011000";"011075";"";"";"";"07380";"PONT-DE-LABEAUME";"07178";"PM";"";"";"A";"";"2008-06-20  06:47:49"
"071S0071000040";"0071000040";"";"071S";"0001-01-01";"0001-01-01";"D";"S";"UNION SPORTIVE LARGENTIEROISE";"Pratique du football";"011000";"011075";"3 avenue felicien blanc";"Mairie";"";"07110";"LARGENTIERE";"07132";"PM";"";"W071002625";"R";"";"2016-11-23  11:41:48"
"071S0071000084";"0071000084";"";"071S";"0001-01-01";"0001-01-01";"D";"S";"SYNDICAT D'INITIATIVE DU LAC D'ISSARLES ET DES BORDS DE LOIRE";"Etudier et réaliser les mesures tendant à accroître l'activité touristique. Le syndicat d'initiative assume les missions d'accueil et d'information des touristes ainsi que la promotion touristique et l'animation de la commune. Il contribue égalementà assurer la coordination des divers partenaires du développement touristique local.";"014000";"007000";"Maison du Tourisme";"Le Village";"";"07470";"LAC-D'ISSARLES";"07119";"PM";"";"";"A";"";"2008-06-20  06:47:50"
"071S0071000093";"0071000093";"";"071S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION D'EDUCATION POPULAIRE LA JEANNE D'ARC";"Education populaire";"015000";"009025";"Château";"";"";"07110";"VINEZAC";"07343";"PM";"";"";"D";"";"2008-06-20  06:47:51"
"071S0071000095";"0071000095";"";"071S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION AGREEE BOURGES LOIRE PRADELLE POUR LA PECHE ET LA PROTECTION DU MILIEU AQUATIQUE";"detenir et gerer des droits de peche sur les domaines public et prive de l'Etat, sur les domaines public et prive de collectivites locales, sur les domaines prives de proprietaires, sur ses propres proprietes ; participer activement a la protection des milieux aquatiques et de leur propre patrimoine piscicole, en particulier par la lutte contre le braconnage et par la lutte contre la pollution des eaux ou toutes autres causes qui ont pour consequence la destruction, la degradation des zones esse";"013010";"000000";"Eyriviers";"";"";"07450";"BURZET";"07045";"PM";"";"W071001951";"R";"";"2014-01-08  01:02:37"
"071S0071000098";"0071000098";"";"071S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION D'EDUCATION POPULAIRE DE PONT DE LABEAUME";"Entretenir l'école libre catholique de pont de labeaume et défendre toute mesure utile pour assurer son bon fonctionnement. Créer et entretenir de même d'autres écoles libres si elle le juge utile.";"015000";"009025";"Ecole libre";"";"";"07380";"PONT-DE-LABEAUME";"07178";"PM";"";"";"D";"";"2008-06-20  06:47:50"
"071S0071000104";"0071000104";"";"071S";"0001-01-01";"0001-01-01";"D";"S";"SPORTING CLUB DE MONTPEZAT";"Education physique et notamment le football. tte discussion politique ou relegieuse est formellement interdite";"011000";"011075";"";"";"";"07560";"MONTPEZAT-SOUS-BAUZON";"07161";"PM";"";"";"A";"";"2008-06-20  06:47:49"
"071S0071000115";"0071000115";"";"071S";"0001-01-01";"0001-01-01";"D";"S";"FOOTBALL CLUB VALLONNAIS";"Propager le sport";"011000";"011075";"Rue de la poste";"Maison emile ollier";"";"07150";"VALLON-PONT-D'ARC";"07330";"PM";"";"";"D";"";"2008-06-20  06:47:48"
"071S0071000123";"0071000123";"";"071S";"0001-01-01";"0001-01-01";"D";"S";"SOCIETE DU SOU DES ECOLES";"Développement de l'école laïque.";"015000";"000000";"Mairie";"";"";"*****";"TAURIERS";"07318";"PM";"";"dernière date publication enregistrée :1930-05-23";"A";"";"2008-06-20  06:47:51"
"071S0071000132";"0071000132";"";"071S";"0001-01-01";"0001-01-01";"D";"S";"SPORTING CLUB DE RUOMS";"Education sportive et notamment le football";"011000";"011075";"Rue nationale";"";"";"07120";"RUOMS";"07201";"PM";"";"";"D";"";"2008-06-20  06:47:48"
"071S0071000148";"0071000148";"";"071S";"0001-01-01";"0001-01-01";"D";"S";"AMICALE DES ANCIENS COMBATTANTS MUTILES ET REFORMES, SECTION D'USCLADES ET RIEUTORD DE LA FEDERATION NATIONALE DES BLESSES DU POUMON ET DES CHIRURGICAUX";"Défense de ses membres.";"038000";"038105";"Mairie d'Usclades";"";"";"07510";"USCLADES-ET-RIEUTORD";"07326";"PM";"";"";"D";"";"2008-06-20  06:47:51"
"071S0071000154";"0071000154";"";"071S";"0001-01-01";"0001-01-01";"D";"S";"AMICALE DES ANCIENS COMBATTANTS ET VICTIMES DE LA GUERRE";"Défendre, secourir et soutenir par tous les moyens légaux en son pouvoir, les droits et les intérêts matériels et moraux de ses adhérents ; faciliter leur placement dans les administrations publiques et privées ou dans tout autre emploir compatible avec leurs aptitudes.";"038105";"000000";"Mairie";"";"";"07110";"VALGORGE";"07329";"PM";"";"";"A";"";"2008-06-20  06:47:50"
"071S0071000156";"0071000156";"";"071S";"0001-01-01";"0001-01-01";"D";"S";"ANCIENS COMBATTANTS ET VICTIMES DE GUERRE";"Defendre, secourir et soutenir par tous les moyens legaux en son pouvoir, les droits et les interets materiels et moraux de ses interets. faciliter leur placement dans les administrations publiques et privees ou dans tout autre emploi compatible";"038105";"000000";"Mairie";"";"";"07330";"THUEYTS";"07322";"PM";"";"";"A";"";"2008-06-20  06:47:47"
"071S0071000163";"0071000163";"";"071S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION DES MUTILES ET REFORMES ET ANCIENS COMBATTANTS";"Défendre les membres de l'Association.";"038000";"038105";"Mairie";"";"";"07150";"VAGNAS";"07328";"PM";"";"";"D";"";"2008-06-20  06:47:51"
"071S0071000164";"0071000164";"";"071S";"0001-01-01";"0001-01-01";"D";"S";"ETOILE SPORTIVE DE BEAULIEU";"Encouragement et pratique des sports.";"014000";"000000";"Café Bonnet";"";"";"07460";"BEAULIEU";"07028";"PM";"";"";"A";"";"2008-06-20  06:47:51"
"071S0071000166";"0071000166";"";"071S";"0001-01-01";"0001-01-01";"D";"S";"AMICALE LAIQUE DE LARGENTIERE";"Protection et developpement de l'ideal laique";"002010";"000000";"Mairie";"";"";"07110";"LARGENTIERE";"07132";"PM";"";"";"A";"";"2008-06-20  06:47:48"
"071S0071000168";"0071000168";"";"071S";"0001-01-01";"0001-01-01";"D";"S";"UNION SPORTIVE";"Pratique de l'education physique et des sports";"011000";"011105";"Mairie";"";"";"07260";"JOYEUSE";"07110";"PM";"";"";"A";"";"2008-06-20  06:47:48"
"071S0071000178";"0071000178";"";"071S";"0001-01-01";"0001-01-01";"D";"S";"SOU DES ECOLES LAIQUES DE GRAVIERES";"Donner les fournitures scolaires aux enfants des ecoles laiques";"000000";"000000";"Ecole de garcons";"";"";"07140";"GRAVIERES";"07100";"PM";"";"";"A";"";"2008-06-20  06:47:48"
"071S0071000184";"0071000184";"";"071S";"0001-01-01";"0001-01-01";"D";"S";"AMICALE LAIQUE DE PRADES";"Maintenir et de resserrer les liens qui unissent entre eux d'anciens condisciples et amis de leur permettre plus facilement de se voir, de fraterniser, d'établir une solidarité plus étroite entres les personnes animées des mêmes idées libérales.";"015000";"015070";"Ecole laïque";"";"";"07380";"PRADES";"07182";"PM";"";"";"D";"";"2008-06-20  06:47:50"
"071S0071000187";"0071000187";"";"071S";"0001-01-01";"0001-01-01";"D";"S";"SOCIETE DE RECHERCHE DU CANTON DE VALLON";"Favoriser le tourisme dans le canton en facilitant les recherches hydrologiques et archéologiques utiles.";"014000";"006000";"Mairie";"";"";"07150";"VALLON-PONT-D'ARC";"07330";"PM";"";"";"A";"";"2008-06-20  06:47:50"
