id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"491P0491%03205";"0491%03205";"";"491P";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION SPORTIVE COINTREAU";"Pratique des sports dans l'entreprise";"011015";"000000";"Carrefour Molière";"Zone Industrielle";"";"49800";"SAINT-BARTHELEMY-D'ANJOU";"49267";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-12-09  12:14:31"
"491P0491%05452";"0491%05452";"";"491P";"0001-01-01";"0001-01-01";"D";"S";"UNION DES COMMERCANTS,ARTISANS,PROFESSIONS LIBERALES ET INDUSTRIELS DE VALANJOU";"Defense des interets des membres";"030005";"000000";"Mairie";"";"";"49670";"VALANJOU";"49153";"PM";"";"Reprise  =>  date ag=0000-00-00";"D";"";"2008-12-09  12:14:31"
"491P0491%06583";"0491%06583";"";"491P";"0001-01-01";"0001-01-01";"D";"S";"CERCLE ANGEVIN DE POESIE";"Encourager la culture poetique";"006010";"000000";"201, avenue Pasteur";"";"";"49000";"ANGERS";"49007";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-12-09  12:14:31"
"491P0491000000";"0491000000";"";"491P";"0001-01-01";"0001-01-01";"D";"S";"HJLHJLHJLHJLHJLHJLHJLHJLHJL";"umgggg";"000000";"000000";"iiiiiitg";"";"";"49000";"ANGERS";"49007";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-12-09  12:14:31"
"491P0491000017";"0491000017";"";"491P";"0001-01-01";"1979-03-23";"D";"S";"UNION GENERALE DES ETUDIANTS LIBANAIS EN FRANCE (U.G.E.L.F.) SECTION D'ANGERS";"Defense des etudiants libanais ASSO ARCHIVEE (2005)- N A JAMAIS FONCTIONNE";"015075";"000000";"La grange";"";"";"49220";"MEIGNANNE";"49196";"PM";"";"Reprise  =>  date ag=0000-00-00 reprise auto => date publication création au JO à vérifier";"A";"";"2008-12-09  12:14:31"
"491P0491000024";"0491000024";"";"491P";"0001-01-01";"1981-09-08";"D";"S";"ASSOCIATION DES ECRIVAINS PAYSANS, ARTISTES ET CONTEURS DES TERROIRS (A.E.P.)";"Regrouper ecrivains et artistes paysans ASSO ARCHIVEE (2005) N'A PAS EU D'ACTIVITE";"006010";"000000";"9 rue rene philippe";"";"";"49000";"ANGERS";"49007";"PM";"";"Reprise  =>  date ag=0000-00-00 reprise auto => date publication création au JO à vérifier";"A";"";"2008-12-09  12:14:31"
"491P0491000093";"0491000093";"";"491P";"0001-01-01";"1906-02-25";"D";"S";"ASSOCIATION SAINT-SERGE";"Protection et defense des interets religieux,moraux et materiels des catholiques";"040510";"020000";"2, rue Emile Hatais";"";"";"49100";"ANGERS";"01999";"PM";"";"Reprise  =>  date ag=0000-00-00 reprise auto => date publication création au JO à vérifier";"D";"";"2008-12-09  12:14:31"
"491P0491000139";"0491000139";"";"491P";"0001-01-01";"1948-10-07";"D";"S";"ASSOCIATION DES ANCIENS COMBATTANTS ET VICTIMES DE GUERRE DE  FONTAINE-GUERIN";"Maintenir les liens de solidarite et appuyer les revendications";"038105";"000000";"Mairie";"";"";"49250";"FONTAINE-GUERIN";"49138";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-12-09  12:14:31"
"491P0491000141";"0491000141";"";"491P";"0001-01-01";"1945-08-18";"D";"S";"ASSOCIATION DES FAMILLES DE BECON-LES-GRANITS";"Defendre les interets des familles";"019005";"000000";"Mairie";"";"";"49370";"BECON-LES-GRANITS";"49026";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-12-09  12:14:31"
"491P0491000146";"0491000146";"";"491P";"0001-01-01";"0001-01-01";"D";"S";"LES BONS ENFANTS";"Pratique du jeu de boules de fort";"011035";"000000";"Le bourg";"";"";"49140";"CORZE";"49110";"PM";"";"Reprise  =>  date publication création au JO à vérifier date ag=0000-00-00";"A";"";"2008-12-09  12:14:31"
