id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"041S0041000001";"0041000001";"";"041S";"1997-11-13";"0001-01-01";"D";"S";"FORMATION MEDICALE CONTINUE DES MEDECINS DE LA VALLEE DE L'UBAYE";"Formation medicale continue";"000000";"000000";"12 rue jules beraud";"";"";"04400";"BARCELONNETTE";"04019";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-09-23  09:18:14"
"041S0041000006";"0041000006";"";"041S";"1997-12-16";"0001-01-01";"D";"S";"SPORT EXTREME ET COMPAGNIE- S-E-C";"Promotion et developpement du surf des neiges et du skate board en ubaye";"000000";"000000";"Lotissement la valette";"";"";"04400";"SAINT-PONS";"04195";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-09-23  09:18:14"
"041S0041000007";"0041000007";"";"041S";"1992-05-22";"0001-01-01";"D";"S";"MAC UBAYE";"Promotion de l'informatique a travers l'utilisation du materiel apple macintosch initiation et formation des jeunes";"000000";"000000";"Comite de bassin d'emploi - bp39-mairie barcelonnette";"";"";"04400";"BARCELONNETTE";"04019";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-09-23  09:18:14"
"041S0041000013";"0041000013";"";"041S";"0001-01-01";"0001-01-01";"D";"S";"WIND UBAYE CLUB";"Organisation et promotion d'animations ludiques sportives culturelles";"000000";"000000";"Maison du tourisme- rue principale";"";"";"04400";"JAUSIERS";"04096";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-09-23  09:18:14"
"041S0041000018";"0041000018";"";"041S";"0001-01-01";"0001-01-01";"D";"S";"UBAYE NUMISMATIQUE";"Favoriser le developpement et la vulgarisation de la numismatique";"000000";"000000";"La reine des alpes";"";"";"04400";"JAUSIERS";"04096";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-09-23  09:18:14"
"041S0041000021";"0041000021";"";"041S";"0001-01-01";"0001-01-01";"D";"S";"LOU GAOUBI";"Artisanat";"000000";"000000";"Rue traversiere";"";"";"04400";"BARCELONNETTE";"04019";"PM";"";"Reprise  =>  date ag=0000-00-00";"D";"";"2008-09-23  09:18:14"
"041S0041000023";"0041000023";"";"041S";"0001-01-01";"0001-01-01";"D";"S";"KARATE CLUB UBAYE";"Pratique du karate";"000000";"000000";"";"";"";"04400";"BARCELONNETTE";"04019";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-09-23  09:18:14"
"041S0041000024";"0041000024";"";"041S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION DES COMMERCANTS,RESTAURATEURS, HOTELIERS, ARTISANS ET LIBERAUX DE JAUSIERS (JUCAL)";"Regrouper, promouvoir les professions et leurs membres";"000000";"000000";"Maison du tourisme";"";"";"04400";"JAUSIERS";"04096";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-09-23  09:18:14"
"041S0041000032";"0041000032";"";"041S";"0001-01-01";"0001-01-01";"D";"S";"LES FLORATS";"Creation et gestion d'une structure d'accueil pour adolscents ou jeunes adultes en rupture familiale, formation";"000000";"000000";"Le villard";"";"";"04400";"ENCHASTRAYES";"04073";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-09-23  09:18:14"
"041S0041000033";"0041000033";"";"041S";"0001-01-01";"0001-01-01";"D";"S";"BADMINTON BLUES";"Initier a badminton, participer a des competitions";"000000";"000000";"Mairie";"";"";"04400";"BARCELONNETTE";"04019";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-09-23  09:18:14"
"041S0041000034";"0041000034";"";"041S";"0001-01-01";"0001-01-01";"D";"S";"FRANCE COMORES";"Aide humanitaire aux comores";"000000";"000000";"Mairie";"";"";"04400";"BARCELONNETTE";"04019";"PM";"";"Reprise  =>  date ag=0000-00-00";"D";"";"2008-09-23  09:18:14"
