id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"891P0890005252";"0890005252";"";"891P";"0001-01-01";"0001-01-01";"D";"S";"DES COMMERCANTS DE LA RUE LUCILE CORMIER";"Animation de la rue lucile cormier, actions commerciales.";"022000";"000000";"Mairie";"";"";"89130";"TOUCY";"89419";"PM";"";"";"D";"";"2008-01-23  01:28:23"
"891P0891000007";"0891000007";"";"891P";"0001-01-01";"1970-02-28";"D";"S";"ASSOCIATION DES PROPRIETAIRES ET FERMIERS DE LA VALLEE DU SEREIN";"Defense du droit de propriete et des interets des proprietaires dsla vallee du serein.";"000000";"000000";"Mairie";"";"";"00000";"";"89999";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2008-01-23  01:28:20"
"891P0891000041";"0891000041";"";"891P";"0001-01-01";"0001-01-01";"D";"S";"ALLIANCE - VOYAGES -SPORTS - AMITIE";"Resserer les liens d'amities entre les anciens sportifs et leurs amis, d'organiser rencontres et soirees amicales, de participer a des voyages et d'exercer une solidarite envers nos jeunes sportifs du stade auxerrois";"011000";"000000";"Stade Auxerrois - AVSA";"27 rue de Preuilly";"";"89000";"AUXERRE";"89024";"PM";"";"";"A";"";"2008-01-23  01:28:20"
"891P0891000052";"0891000052";"";"891P";"0001-01-01";"1904-06-21";"D";"S";"ENTENTE DE LA BASSE CURE";"Peche";"000000";"000000";"Rue bourres";"";"";"89270";"VERMENTON";"89441";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2008-01-23  01:28:20"
"891P0891000189";"0891000189";"";"891P";"0001-01-01";"1910-09-02";"D";"S";"SOCIETE DE TIR DE MIGE";"Enseignement du tir";"000000";"000000";"Mairie";"";"";"89580";"MIGE";"89256";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2008-01-23  01:28:23"
"891P0891000531";"0891000531";"";"891P";"0001-01-01";"1917-09-15";"R";"S";"LE SOUVENIR";"Societe d'entretien des tombes militaires dans le canton de saint-florentin.";"000000";"000000";"Mairie";"";"";"89600";"SAINT-FLORENTIN";"89345";"PM";"";"reprise auto => date publication création au JO à vérifier";"A";"";"2008-01-23  01:28:22"
"891P0891000541";"0891000541";"";"891P";"0001-01-01";"0001-01-01";"D";"S";"UNION FRATERNELLE DES ANCIENS SOLDATS DE LA GRANDE GUERRE";"Honorer les morts. Etablir entre les vivants des liens d'amitié et d'assistance";"000000";"000000";"Mairie";"";"";"89170";"MEZILLES";"89254";"PM";"";"";"D";"";"2008-01-23  01:28:24"
"891P0891000599";"0891000599";"";"891P";"0001-01-01";"1980-02-23";"D";"S";"AMICALE DU PERSONNEL RETRAITE DE L'HOPITAL PSYCHIATRIQUE DE L'YONNE";"Susciter des liens d'amitié et dé solidarité entre ses membres ; lui faire bénéficier des avantages de groupe, en particulier les loisirs, les spectacles et les voyages.";"000000";"000000";"4, avenue Charles de Gaulle";"";"";"89000";"AUXERRE";"89024";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2008-01-23  01:28:20"
"891P0891000698";"0891000698";"";"891P";"0001-01-01";"1922-08-26";"D";"S";"SOCIETE DES CHASSEURS DE SAINT BRIS LE VINEUX";"Repression du braconnage et repeuplement";"000000";"000000";"Cafe prevot";"";"";"00000";"";"89999";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2008-01-23  01:28:20"
"891P0891000715";"0891000715";"";"891P";"0001-01-01";"1922-11-16";"D";"S";"ETOILE SPORTIVE D'APPOIGNY";"Organisation du sport.";"000000";"000000";"Mairie";"";"";"89380";"APPOIGNY";"89013";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2008-01-23  01:28:20"
