id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"151P0151000001";"0151000001";"";"151P";"0001-01-01";"0001-01-01";"D";"S";"SOCIETE PROTECTRICE DES ANIMAUX (S.P.A.)";"T";"020000";"024025";"10 résidence Frédéric Bastide";"";"";"15130";"SANSAC-DE-MARMIESSE";"15221";"PM";"";"";"A";"";"2005-11-25  11:31:01"
"151P0151000015";"0151000015";"";"151P";"0001-01-01";"0001-01-01";"D";"S";"SOCIETE D'ENCOURAGEMENT A L AGRICULTURE ET AUX INDUSTRIES AGRICOLES DU CANTAL";"Etudes des questions agricoles tant au point de vue technique qu'économique, vulgarisation des découvertes faites en agronomie par des expositions concours, des conférences, des publications périodiques ou accidentelles...";"022000";"023020";"Mairie (rup)";"";"";"15000";"AURILLAC";"15014";"PM";"";"W151003901";"R";"";"2016-02-09  02:27:16"
"151P0151000053";"0151000053";"";"151P";"0001-01-01";"0001-01-01";"D";"S";"AMIS DES MALADES (RUP)";"T";"020000";"017010";"Mairie";"";"";"15120";"MONTSALVY";"15134";"PM";"";"dernière date publication enregistrée :1913-05-09";"A";"";"2005-11-25  11:31:01"
"151P0151000139";"0151000139";"";"151P";"0001-01-01";"0001-01-01";"D";"S";"AMICALE DES RETRAITES DE LA GENDARMERIE DU CANTAL";"Permettre le groupement en vue de l'entraide des membres de la grande famille de la gendarmerie que constituent ceux et celles qui ont servi dans ses rangs leurs veuves et veufs et les orphelins...";"038000";"000000";"Transférée arrondissement de St-Flour le 10/10/2005";"4 avenue Arsène Vermenouze";"";"15800";"VIC-SUR-CERE";"15258";"PM";"";"dernière date publication enregistrée :1927-04-20";"R";"";"2005-11-25  11:31:01"
"151P0151000422";"0151000422";"";"151P";"0001-01-01";"0001-01-01";"D";"F";"FEDERATION DES COOPERATIVES LAITIèRES DU CANTAL";"T";"022000";"023000";"4 avenue de la rEpublique";"";"";"15000";"AURILLAC";"15014";"PM";"";"dernière date publication enregistrée :1946-01-27";"A";"";"2005-11-25  11:31:01"
"151P0151000439";"0151000439";"";"151P";"0001-01-01";"0001-01-01";"D";"S";"SYNDICAT ARTISANAL DE L'AMEUBLEMENT";"T";"014000";"023005";"Chambre des mEtiers";"";"";"15000";"AURILLAC";"15014";"PM";"";"dernière date publication enregistrée :1947-12-23";"A";"";"2005-11-25  11:31:01"
"151P0151000482";"0151000482";"";"151P";"0001-01-01";"0001-01-01";"D";"S";"UNION SPORTIVE JORDANNAISE";"Pratique des sports et éducation physique.";"011000";"011075";"Mairie";"";"";"15590";"VELZIC";"15252";"PM";"";"";"D";"";"2005-11-25  11:31:00"
"151P0151000511";"0151000511";"";"151P";"0001-01-01";"0001-01-01";"D";"S";"COMITE INTERPROFESSIONNEL DU LOGEMENT D AURILLAC ET DU CANTAL (CILAC)";"Mise en oeuvre de tous moyens appropriés pour la suppression des logements insalubres, notamment par la construction ou l'aide à la construction de maisons d'habitation collectives ou individuelles agrémentées ou non de jardins...";"014000";"022015";"15 rue Pierre Marty";"";"";"15000";"AURILLAC";"15014";"PM";"";"";"D";"";"2005-11-25  11:31:00"
"151P0151000536";"0151000536";"";"151P";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION FAMILIALE RURALE DE CALVINET";"T";"020000";"019000";"Mairie";"";"";"15340";"CALVINET";"15027";"PM";"";"dernière date publication enregistrée :1951-04-06";"A";"";"2005-11-25  11:31:01"
"151P0151000605";"0151000605";"";"151P";"0001-01-01";"0001-01-01";"D";"S";"ORGANISME DE GESTION DE L'ENSEIGNEMENT CATHOLIQUE DE MARMANHAC";"Dissoute";"015000";"000000";"";"";"";"15250";"MARMANHAC";"15118";"PM";"";"dernière date publication enregistrée :1998-08-08";"A";"";"2005-11-25  11:31:01"
"151P0151000609";"0151000609";"";"151P";"0001-01-01";"0001-01-01";"D";"S";"AMICALE DES PARENTS D'ELèVES ET AMIS DE L'ECOLE DE SENEZERGUES";"T";"015000";"015005";"Ecole publique";"";"";"15340";"SENEZERGUES";"15226";"PM";"";"";"D";"";"2005-11-25  11:31:00"
"151P0151000633";"0151000633";"";"151P";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION LAïQUE DES PARENTS D'ELèVES ET AMIS DE L'ECOLE PUBLIQUE DE LAROQUEVIEILLE";"Entretenir des relations amicales entre élèves, anciens élèves, parents et amis de l'enseignement public.";"015000";"015005";"Ecole";"";"";"15250";"LAROQUEVIEILLE";"15095";"PM";"";"";"D";"";"2005-11-25  11:31:01"
"151P0151000664";"0151000664";"";"151P";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION DES PARENTS D'ELèVES DE L'ECOLE DE FILLES DE LA FAMILLE DE L'ORPHELINAT";"T";"015000";"015005";"";"";"";"15600";"QUEZAC";"15157";"PM";"";"dernière date publication enregistrée :1953-03-05";"A";"";"2005-11-25  11:31:01"
