id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"9N1P0981000001";"0981000001";"";"9N1P";"2005-06-15";"0001-01-01";"D";"S";"DJEMBELELA";"Promouvoir la musique et la danse (notamment les percussions et les danses africaines)";"006000";"006030";"71, rue Boéwa - lotissement Bernut 2";"Robinson";"98810 MONT-DORE";"98800";"NOUMEA";"98818";"PM";"";"W9N1010420";"R";"";"2018-12-20  12:58:23"
"9N1P0981000002";"0981000002";"";"9N1P";"2005-06-21";"0001-01-01";"D";"S";"TAICHI KUNG- FU NOUVELLE-CALEDONIE";"Pratique du Taichi et du Kung Fu";"011000";"000000";"42 morcellement Luciano";"la Tamoa";"";"98890";"PAITA";"98821";"PM";"";"W9N1006367";"R";"";"2018-09-25  09:54:45"
"9N1P0981000003";"0981000003";"";"9N1P";"2005-06-22";"0001-01-01";"D";"S";"OPUS ROSA MYSTICA-MISSION OCEANIE-SOUTIEN DES PRETRES ET DES CONSACRES-NOUVELLE CALEDONIE";"1- Promouvoir la dévotion à la Vierge Marie sous le vocable de ' Rosa Mystica ' ...2- L'association a vocation d'être religieuse. Les membres la composant sont avant tout des responsables qui ont la charge d'une responsabilité limitée apostolique tout en s'occupant d'une statue pélerine pour la libre circulation dans les foyers...3- L'association se veut d'être aussi un mouvement spirituel et religieux, c'est à dire les laïcs qui s'engagent à servir Dieu et le prochain dans la prière...";"040000";"040510";"469 rue Martin du Gard - lot FSH Koutio";"";"";"98830";"DUMBEA";"98805";"PM";"";"W9N1010421";"R";"";"2018-12-20  12:15:35"
"9N1P0981000006";"0981000006";"";"9N1P";"2005-06-22";"2005-10-18";"D";"S";"ASSOCIATION DES JEUNES DE RAVEL'S";"De promouvoir le potentiel et le sens des responsabilités de la jeunesse par des actions solidaires tout en conservant le sens et les valeurs culturelles.";"020000";"019000";"56 rue de Lifou";"Mont - Ravel";"";"98800";"NOUMEA";"98818";"PM";"";"W9N1010422";"R";"";"2018-12-20  12:16:47"
"9N1P0981000010";"0981000010";"";"9N1P";"2003-02-25";"0001-01-01";"D";"S";"LES ABEILLES";"- De promouvoir le dynamisme et les actions des femmes.";"014000";"003020";"1 rue RP de Fenoyl Résidence Jade Trianon";"BP 13016 98803";"98800";"98800";"NOUMEA";"98818";"PM";"";"W9N1010424";"R";"";"2018-12-20  12:19:07"
"9N1P0981000015";"0981000015";"";"9N1P";"2002-01-18";"2002-08-20";"D";"S";"FIJIAN ASSEMBLY OF GOD";"1- D'assurer la célébration du culte évangélique; 2- D'encourager les personnes à s'unir pour proclamer leur foi, chanter et intercéder pour leur pays; 3- De maintenir et de propager les doctrines énoncées dans la profession de foi déposée et annexéeaux présents statuts; 4- De maintenir des rapports de collaboration avec : -a) les assemblées de Dieu de France, l'Action Missionnaire; -b) le Général Council of the Assemblée of God od USA; -c) les conseils nationnaux des Assemblées de Dieu, ...";"040000";"000000";"4, rue de la Constantine FSH";"KOUTIO";"";"98830";"DUMBEA";"98805";"PM";"";"W9N1010425";"R";"";"2018-12-20  12:20:17"
"9N1P0981000016";"0981000016";"";"9N1P";"2005-06-27";"0001-01-01";"D";"S";"ASSOCIATION CALEDONIENNE DES DIETETICIENS";"- De fédérer et représenter les diététiciens de tous secteurs d'activité (milieux hospitalier, libéral, restauration collectivités territoriales , santé publique...) - D'affirmer le diététicien comme acteur de santé, professionnel expert en alimentation et en nutrition en permettant une meilleure connaissancce de la peofession; - De représenter le diététicien auprès des différentes institutions : autorités politiques locales, médicales, sociales,centre de formation, médias...";"014000";"017000";"16 Promenade Roger Laroque Baie des Citrons";"BP 9145 98807";"";"98800";"NOUMEA";"98818";"PM";"";"W9N1010426";"R";"";"2018-12-20  12:23:48"
"9N1P0981000018";"0981000018";"";"9N1P";"1955-05-21";"0001-01-01";"D";"S";"ASSOCIATION SPORTIVE DE PAITA - VOLLEY BALL (ASPVB)";"* Regroupement de moyens et de compétences en vue de la pratique du Volley Ball sous toutes ses formes : - promotion et développement du volley ball, - développement et organisation de la pratique des activités physiques, sportives et de loisirs, - diffusion de l'information, la mise en place de méthodes d'apprentissage, la formation des pratiquants, - organisation de compétitions, tournois, manifestations diverses, - regroupement des intérêts des pratiquants, .........";"011000";"011105";"Paita";"";"";"98890";"PAITA";"98821";"PM";"";"W9N1004724";"R";"";"2014-04-02  04:51:24"
"9N1P0981000022";"0981000022";"";"9N1P";"2002-01-18";"0001-01-01";"D";"S";"LES SINISTRES DE LA MISSION DE ST-LOUIS ET DE L'AVE MARIA";"- Représenter et défendre les droits des sinistrés de la mission de St-Louis et de l'Avé Maria.";"014000";"019005";"70 rue André Capiez";"Vallon d'Argent PK4";"";"98800";"NOUMEA";"98818";"PM";"";"";"A";"";"2006-11-07  11:34:49"
"9N1P0981000023";"0981000023";"";"9N1P";"1989-06-13";"1989-06-20";"D";"S";"CLUB SPORTIF DU MONT DORE (C.S.M.D)";"La pratique des différentes disciplines sportives de la commune du Mont Dore.";"011000";"011190";"Mairie du Mont Dore";"BP 731 Boulari";"";"98810";"MONT DORE";"98817";"PM";"";"W9N1010311";"R";"";"2018-12-19  12:59:01"
