id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"641S0640001735";"0640001735";"";"641S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION DES PARENTS D'ELEVES DE L'ECOLE DES ARENES";"Contribuer au maintien des principes laiques(enseignement public), faciliter les rapports entre les parents,les enseignants et les autorites";"000000";"000000";"5, rue bourgneuf";"";"";"64100";"BAYONNE";"64102";"PM";"";"dernière date publication enregistrée :1971-12-16";"A";"";"2006-02-15  02:52:34"
"641S0640001736";"0640001736";"";"641S";"0001-01-01";"0001-01-01";"D";"S";"CONSEIL DES PARENTS D'ELEVES DE LA GARDERIE DU GROUPE SCOLAIRE DES ARENES";"Garder les enfants de l'ecole en dehors des heures de cours";"000000";"000000";"Ecole mixte des arenes";"Avenue de la legion tcheque";"";"64100";"BAYONNE";"64102";"PM";"";"dernière date publication enregistrée :1980-12-19";"A";"";"2006-02-15  02:52:34"
"641S0640001737";"0640001737";"";"641S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION DES PARENTS D'ELEVES DE L'ECOLE MATERNELLE DES ARENES,BAYONNE";"Recrutement d'une personne pour s'occuper de la garderie et de la cantine en dehors des heures de classe,fonctionnement de cette garderie";"000000";"000000";"Ecole maternelle des arenes";"Rue menigne saoube le bile";"";"64100";"BAYONNE";"64102";"PM";"";"dernière date publication enregistrée :1980-10-28";"A";"";"2006-02-15  02:52:34"
"641S0640001771";"0640001771";"";"641S";"0001-01-01";"0001-01-01";"D";"S";"SYNDICAT DES ELEVEURS D'OVINS DE LA COMMUNE D'AINHOA";"Rechercher, diffuser et mettre en oeuvre des procédés techniques de nature à accroître la productivité des élevages ovins de ses membres.";"000000";"000000";"Mairie d'AINHOA";"";"";"64250";"AINHOA";"64014";"PM";"";"";"A";"";"2006-02-15  02:52:38"
"641S0640001790";"0640001790";"";"641S";"0001-01-01";"0001-01-01";"D";"S";"TEMPO";"Developper et promouvoir le gout du chant parmi les jeunes, creer des animations musicales";"000000";"000000";"65, rue des quatre cantons";"";"";"64600";"ANGLET";"64024";"PM";"";"W641012349";"R";"";"2019-11-20  11:34:40"
"641S0640001791";"0640001791";"";"641S";"0001-01-01";"0001-01-01";"D";"S";"URRUNGO ZILARRA";"Organisation d'activites culturelles et de loisirs au sein de l'u.s.baigorry";"000000";"000000";"Siege union sportive";"";"";"64430";"SAINT-ETIENNE-DE-BAIGORRY";"64477";"PM";"";"";"A";"";"2006-02-15  02:52:33"
"641S0640001792";"0640001792";"";"641S";"0001-01-01";"0001-01-01";"D";"S";"UNION SPORTIVE DE BAIGORRY";"Implanter le sport, le rugby dans la vallee de baigorry - les aldudes";"000000";"000000";"Pension de famille juantorena";"";"";"64430";"SAINT-ETIENNE-DE-BAIGORRY";"64477";"PM";"";"";"D";"";"2006-02-15  02:52:33"
"641S0640002553";"0640002553";"";"641S";"0001-01-01";"0001-01-01";"D";"S";"FEDEDUNAK";"LA PROMOTION ET LA DEFENSE DE LA CULTURE BASQUE EN MATIERE RELIGIEUSE CONFORMEMENT AUX DIRECTIVES DE VATICAN II";"000000";"000000";"11 RUE JACQUES LAFFITTE";"";"";"64100";"BAYONNE";"64102";"PM";"";"";"A";"";"2006-02-15  02:52:36"
"641S0640002964";"0640002964";"";"641S";"0001-01-01";"0001-01-01";"D";"S";"CARTE BLANCHE";"PROMOUVOIR ET PERFECTIONNER LES SPORTS DE GLISSE";"000000";"000000";"4 RUE DES JARDINS";"";"";"64200";"BIARRITZ";"64122";"PM";"";"";"A";"";"2006-02-15  02:52:37"
"641S0640003168";"0640003168";"";"641S";"0001-01-01";"0001-01-01";"D";"S";"FRANCE IVOIRE CULTURE";"FAIRE CONNAITRE ET PROMOIVOIR TOUTE FORME DE CREATION ARTISTIQUE ISSUE DE LA COLLABORATION ENTRE LA FRANCE ET LA COTE D'IVOIRE AINSI QUE TOUTE FORME DE CREATION ARTISTIQUE IVOIRIENNE EN FRANCE ET FRANCAISE EN COTE D'IVOIRE";"000000";"000000";"RESIDENCE ALDAPA";"8 RUE DE MADIANA";"";"64600";"ANGLET";"64024";"PM";"";"";"A";"";"2006-02-15  02:52:37"
