id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"611P0611000008";"0611000008";"";"611P";"0001-01-01";"1958-04-19";"D";"S";"ASSOCIATION ALENCONNAISE DES AMIS DE SAINTE THERESE ET DE LA FAMILLE MARTIN(EN SOMMEIL,ARCHIVEE)";"Aider de toutes manieres en son pouvoir notamment par l'etude et l'information du culte de la sainte et a la mise en valeur de la memoire de la famille martin";"040000";"000000";"24 rue de bretagne";"";"";"61000";"ALENCON";"61001";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-23  03:42:54"
"611P0611000011";"0611000011";"";"611P";"0001-01-01";"1977-12-28";"D";"S";"ASSOCIATION ST PIE V D'ALENCON ( EN SOMMEIL, ARCHIVEE)";"Grouper les catholiques de la region d'alencon";"040000";"040510";"5 rue du pont neuf";"";"";"61000";"ALENCON";"61001";"PM";"";"W611002536";"R";"";"2016-05-10  05:42:06"
"611P0611000015";"0611000015";"";"611P";"0001-01-01";"1969-11-09";"D";"S";"JEUNESSE OUVRIERE CHRETIENNE FEMININE SECTION DE L'ORNE ( EN SOMMEIL, ARCHIVEE)";"Education ouvriere et feminine sous toutes ses formes";"040000";"040510";"11 rue du bas de montsort";"";"";"61000";"ALENCON";"61001";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-23  03:42:54"
"611P0611000017";"0611000017";"";"611P";"0001-01-01";"1983-12-13";"D";"S";"LES AMIS DE MAGDALA ( EN SOMMEIL, ARCHIVEE)";"Promouvoir et soutenir une permanence d'accueil d'entraide et d'animation spirituelle dans la communaute chretienne";"040000";"040810";"10 rue porte de la barre";"";"";"61000";"ALENCON";"61001";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-23  03:42:54"
"611P0611000018";"0611000018";"";"611P";"0001-01-01";"1985-10-02";"D";"S";"LES CHEVALIERS DU BON BERE";"Mettre en valeur les produits normands";"014000";"022535";"Hotel de ville";"";"";"61700";"DOMFRONT";"61145";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-23  03:42:54"
"611P0611000035";"0611000035";"";"611P";"0001-01-01";"1977-11-24";"D";"S";"COMITE DEPARTEMENTAL DE L'UNION FRANCAISE DES OEUVRES LAIQUES D'ED UCATION PHYSIQUE UFOLEP";"O";"000000";"000000";"52 rue de l'ecusson alencon";"";"";"61000";"ALENCON";"61001";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-23  03:42:54"
"611P0611000040";"0611000040";"";"611P";"0001-01-01";"1973-12-09";"D";"S";"L'ERMITAGE DE LA CASSINE  DISSOUTE JO DU 29 11 1997";"O";"000000";"000000";"La cassine livaie";"";"";"61420";"LIVAIE";"61228";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2006-03-23  03:42:54"
"611P0611000044";"0611000044";"";"611P";"0001-01-01";"1984-12-21";"D";"S";"ASS DE L'INSTITUT ST FRANCOIS DE PERROU DISSOUTE JO DU 060396";"Exploiter l'institut st francois";"000000";"000000";"Institut st francois perrou";"";"";"61700";"PERROU";"61326";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2006-03-23  03:42:54"
"611P0611000045";"0611000045";"";"611P";"0001-01-01";"1992-06-03";"D";"S";"ASSOCIATION DES ANCIENS COMBATTANTS D'HALEINE";"Resserrer liens amitie aider anciens combattants defendre interets";"038000";"038105";"Mairie";"";"";"61410";"HALEINE";"61200";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-23  03:42:54"
"611P0611000047";"0611000047";"";"611P";"0001-01-01";"1980-04-17";"D";"S";"ASS INTERPAROISSIALE DE ST DENIS SUR SARTHON";"Soutien materiel aux activites paroissiales";"014000";"000000";"Le presbytere";"";"";"61420";"SAINT-DENIS-SUR-SARTHON";"61382";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2006-03-23  03:42:54"
