id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"721S0721000021";"0721000021";"";"721S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION ASSOCIATION SPORTIVE DE SABLE SUR SARTHE ( SECTION BADMINTON)";"Pratique de l'athletisme, foot-ball et tous sports de plein air, et obligatoirement de l'education physique.";"011020";"011075";"hotel de ville";"place Raphaël Elizé";"";"72300";"SABLE-SUR-SARTHE";"72264";"PM";"";"W721001520";"R";"";"2016-04-12  04:20:42"
"721S0721000045";"0721000045";"";"721S";"0001-01-01";"0001-01-01";"D";"S";"LA FRANCAISE DE PONTVALLAIN ( SECTION FOOT-BALL)";"PRATIQUE DE SPORT";"011000";"000000";"MAIRIE";"";"";"72510";"PONTVALLAIN";"72243";"PM";"";"W721001408";"R";"";"2015-08-04  08:56:24"
"721S0721000050";"0721000050";"";"721S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION 'CYCLO SPORT FLECHOIS'";"Pratique du cyclisme";"011180";"000000";"27, rue saint-louis";"";"";"72200";"FLECHE";"72154";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-10-13  10:44:32"
"721S0721000051";"0721000051";"";"721S";"0001-01-01";"0001-01-01";"D";"S";"SOCIETE SOCIETE DE BOULES DE FORT 'LA SAINT-VINCENT' DE BAZOUGES S/LE LOIR";"Pratique de la boule de fort.";"011035";"000000";"Grande rue";"";"";"72200";"BAZOUGES-SUR-LE-LOIR";"72025";"PM";"";"Reprise  =>  date ag=0000-00-00";"A";"";"2008-10-13  10:44:32"
"721S0721000078";"0721000078";"";"721S";"0001-01-01";"0001-01-01";"D";"S";"AMICALE LES AMIS DE SOLESMES";"Conserver, entretenir et utiliser au mieux de sa valeur le monument appele 'l'abbaye de solesmes'; perpetuer les traditions scientifiques, artistiques et religieuses; faciliter l'initiation";"040810";"010020";"Abbaye saint pierre de solesmes";"";"";"72300";"SOLESMES";"72336";"PM";"";"W721001341";"R";"";"2015-02-26  02:34:29"
"721S0721000090";"0721000090";"";"721S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION ASSOCIATION SPORTIVE DU LYCEE D'ESTOURNELLES DE CONSTANT";"Developper organiser en prolongement de l'education physique et sportive pour les eleves qui y adherent";"011010";"000000";"Cite scolaire";"";"";"72200";"FLECHE";"72154";"PM";"";"W721002547";"R";"";"2018-07-13  07:26:37"
"721S0721000103";"0721000103";"";"721S";"0001-01-01";"0001-01-01";"D";"S";"UNION DES CHEFS DES FAMILLES NOMBREUSES";"CREER ENTRE LES DIFFERENTES FAMILLES DES LIENS DE SOLIDARITE";"019005";"000000";"40 RUE DE CEINTURE";"";"";"72200";"FLECHE";"72154";"PM";"";"Reprise  =>  date ag=0000-00-00";"D";"";"2008-10-13  10:44:32"
"721S0721000108";"0721000108";"";"721S";"0001-01-01";"1936-11-05";"D";"S";"ASSOCIATION CERANS YVRE BASKET";"Developper la pratique du basket ball au sein des communes de cerans foulletourte et yvre le polin";"011005";"000000";"LES PREAUX";"";"";"72330";"CERANS-FOULLETOURTE";"72051";"PM";"";"W721001393";"R";"";"2015-06-29  06:57:37"
"721S0721000115";"0721000115";"";"721S";"0001-01-01";"0001-01-01";"D";"S";"FEDERATION DEPARTEMENTALE DES GROUPEMENTS DE DEFENSE CONTRE LES ENNEMIS DES CULTURES DE LA SARTHE";"DEFENSE ET CONSERVATION DU GIBIER DE LA CONTREE; SES MEMBRES S' OCCUPERONT NOTAMMENT DES MESURES A PRENDRE POUR FAIRE DETRUIRE LES ANIMAUX NUISIBLES ET LES OISEAUX DE PROIE-";"007000";"000000";"MAIRIE";"";"";"72800";"LUCHE-PRINGE";"72175";"PM";"";"W721001503";"R";"";"2016-03-16  03:52:07"
"721S0721000117";"0721000117";"";"721S";"0001-01-01";"1924-07-25";"D";"S";"OFFICE DE TOURISME DU PAYS FLECHOIS";"Service d'interet public assure l'accueil l'information tou";"034240";"000000";"Mairie";"";"";"72200";"FLECHE";"72154";"PM";"";"Reprise  =>  date ag=0000-00-00 reprise auto => date publication création au JO à vérifier";"D";"";"2008-10-13  10:44:32"
