id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"651S0650000201";"0650000201";"";"651S";"0001-01-01";"0001-01-01";"D";"S";"ERREUR SUR REPRISE";"CETTE ASSOCIATION A POUR BUT D'ACCUEILLIR DES ENFANTS ET DES ADULTES, POUR LEUR FAIRE PROFITER DES BIENFAITS D'UN SEJOUR A LA MONTAGNE, EN TEMPS DE VACANCES, REFLEXION, DETENTE ET LOISIRS.";"009020";"000000";"9 CHEMIN DEBAT";"";"";"65100";"SEGUS";"65415";"PM";"";"";"A";"";"2007-12-05  12:14:36"
"651S0650017076";"0650017076";"";"651S";"0001-01-01";"0001-01-01";"D";"S";"POUR LE MEMORIAL AUX MARTYRES DU CAMOUFLAGE DE MATERIEL MILITAIRE";"ERIGER UN MONUMENT Â LA MEMOIRE DES 96 MEMBRES DU RESEAU C.D.M. FUSILLES PAR L'ENNEMI DE 1940 Â 1944";"038000";"010020";"13 RUE DE L'HÔTEL DE VILLE";"";"";"65100";"LOURDES";"65286";"PM";"";"";"A";"";"2007-12-05  12:14:37"
"651S0651000004";"0651000004";"";"651S";"0001-01-01";"1943-12-07";"D";"S";"ASSOCIATION 'LUMIERE ET VIE'";"AIDE AUX PERSONNES SANS FORTUNE OU DE CONDITION MODESTE ETC...";"019000";"000000";"A";"";"";"65100";"ASPIN-EN-LAVEDAN";"65040";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2007-12-05  12:14:36"
"651S0651000031";"0651000031";"";"651S";"0001-01-01";"1945-12-16";"D";"S";"UNION FAMILIALE DE LOURDES";"ASSURER AU POINT DE VUE MORAL ET MATERIEL L'ETUDE ET LA DEFENSE DES INTERETS GENERAUX DES FAMILLES - DE RENSEIGNER LES POUVOIRS PUBLICS ETC.. - DE GERER TOUS SERVICES D'INTERET FAMILIAL. ETC...";"019000";"000000";"MAIRIE DE LOURDES";"";"";"65100";"LOURDES";"65286";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2007-12-05  12:14:36"
"651S0651000039";"0651000039";"";"651S";"0001-01-01";"1946-07-06";"D";"S";"ASSOCIATION DES AMIS DE SAINT-SAVIN";"SAUVEGARDE, ENTRETIEN DE L'EGLISE ABBATIALE DE SAINT-SAVIN ET DE SES DEPENDANCES - ENCOURAGER LES RECHERCHES ARCHEOLOGIQUES ET HISTORIQUES ETC..";"010020";"000000";"MAIRIE";"";"";"65400";"SAINT-SAVIN";"65396";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2007-12-05  12:14:36"
"651S0651000045";"0651000045";"";"651S";"0001-01-01";"1946-12-30";"D";"S";"CONFEDERATION PYRENEENNE DU TOURISME (SPORTS D'HIVER - THERMALISME - CLIMATISME)";"PROMOUVOIR, DANS L'ENSEMBLE DES PYRENEES ET SOUS TOUTES LEURS FORMES, LE TOURISME D'HIVER ET D'ETE, LE THERMALISME ET LE CLIMATISME, EN ACCORD AVEC LES POLITIQUES REGIONALES.";"034000";"000000";"101 BD DE SUISSE-IMMEUBLE ""LE MAURICE";"BP 2442";"";"31500";"TOULOUSE";"31555";"PM";"";"reprise auto => date publication création au JO à vérifier";"A";"";"2007-12-05  12:14:36"
"651S0651000047";"0651000047";"";"651S";"0001-01-01";"1947-01-22";"D";"S";"A.A.P.P.M.A. LES PÊCHEURS BAREGEOIS";"PECHE...";"013010";"000000";"MAIRIE";"";"";"65120";"LUZ-SAINT-SAUVEUR";"65295";"PM";"";"W651000977";"R";"";"2014-07-29  07:48:35"
"651S0651000061";"0651000061";"";"651S";"0001-01-01";"1947-07-10";"D";"S";"ASSOCIATION FAMILIALE DES CANTONS D'ARGELES ET D'AUCUN";"GROUPEMENT DES FAMILLES ET DEFENSE DE LEURS INTERETS MATERIELS ET MORAUX.";"019005";"000000";"MAIRIE";"";"";"65400";"ARGELES-GAZOST";"65025";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2007-12-05  12:14:36"
"651S0651000074";"0651000074";"";"651S";"0001-01-01";"1948-06-09";"D";"S";"ORGANISME DE GESTION DE L'ECOLE NOTRE-DAME CATHOLIQUE (O.G.E.C) D'ARGELES-GAZOST";"FONDATION ET ENTRETIEN D'ECOLES CATHOLIQUES - GESTION ETABLISSEMENT SCOLAIRE PRIMAIRE ETC...";"015000";"000000";"1, PLACE MARECHAL JOFFRE";"";"";"65400";"ARGELES-GAZOST";"65025";"PM";"";"W651000973";"R";"";"2014-07-25  07:50:00"
"651S0651000077";"0651000077";"";"651S";"0001-01-01";"1948-07-16";"D";"S";"ASSOCIATION SPORTIVE DU LYCEE D'ENSEIGNEMENT PROFESSIONNEL DE SAINT-PE-DE-BIGORRE";"ORGANISER ET DEVELOPER, EN PROLONGEMENT DE L'EDUCATION PHYSIQUE ETSPORTIVE DONNEE PENDANT LES HEURES DE SCOLARITE L'INITIATION ET LAPRATIQUE SPORTIVE.";"011010";"000000";"A";"";"";"65270";"SAINT-PE-DE-BIGORRE";"65395";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2007-12-05  12:14:36"
"651S0651000089";"0651000089";"";"651S";"0001-01-01";"1949-03-04";"D";"S";"UNION SPORTIVE LUZEENNE";"-PRATIQUE DE L'EDUCATION PHYSIQUE ET DES SPORTS - -";"011075";"011105";"MAIRIE";"";"";"65120";"LUZ-SAINT-SAUVEUR";"65295";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2007-12-05  12:14:36"
"651S0651000102";"0651000102";"";"651S";"0001-01-01";"1950-02-18";"D";"S";"ASSOCIATION SPORTIVE DES PHOSPHATES TUNISIENS";"PRATIQUE DU FOOTBALL";"011075";"000000";"BUREAUX DE LA STE";"";"";"65260";"PIERREFITTE-NESTALAS";"65362";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2007-12-05  12:14:36"
"651S0651000126";"0651000126";"";"651S";"0001-01-01";"1951-07-13";"D";"S";"ASSOCIATION SPORTIVE PIERREFITTOISE THERMOCHIMIQUE";"PRATIQUE DU FOOTBALL";"011075";"000000";"SIEGE DE L'USINE";"";"";"65260";"PIERREFITTE-NESTALAS";"65362";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2007-12-05  12:14:36"
"651S0651000134";"0651000134";"";"651S";"0001-01-01";"1930-07-11";"D";"S";"ASSOCIATION SAINT-MICHEL";"ASSURER AUX ETUDIANTES FATIGUEES UN REPOS A LA CAMPAGNE ETC.. AIDE AUX ENFANTS MORALEMENT ABANDONNES, ARRIERES, ANORMAUX, INFIRMES, EN PARTICULIER PAR LA GESTION D'UN INSTITUT MEDICO-PEDAGOGIQUE";"020020";"015000";"6, RUE DES TROIS ARCHANGES";"";"";"65100";"LOURDES";"65286";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2007-12-05  12:14:36"
"651S0651000142";"0651000142";"";"651S";"0001-01-01";"1952-01-20";"D";"S";"ASSOCIATION DES PARENTS D'ELEVES DU 1ER DEGRE DE L'INSTITUTION SAINTE MARIE";"GROUPER LES CHEFS DE FAMILLE AYANT LA CHARGE DES ENFANTS INSCRITS A L'ECOLE ETC...";"015075";"000000";"CITE DU SACRE COEUR";"";"";"65100";"LOURDES";"65286";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2007-12-05  12:14:36"
"651S0651000153";"0651000153";"";"651S";"0001-01-01";"1952-01-18";"D";"S";"ASSOCIATION DES PARENTS D'ELEVES DE L'INSTITUTION DE L'IMMACULEE  CONCEPTION";"GROUPER LES CHEFS DE FAMILLE AYANT A CHARGES DES ENFANTS INSCRITS  A L'ECOLE";"015005";"000000";"RUE DES TROIS CROIX";"";"";"65100";"LOURDES";"65286";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2007-12-05  12:14:36"
"651S0651000156";"0651000156";"";"651S";"0001-01-01";"0001-01-01";"D";"S";"SAINT HUBERT ASPINOIS";"PRATIQUE ET DEVELOPPEMENT DE LA CHASSE,DESTRUCTION DES ANIMAUX NUISIBLES EN ORGANISANT DES BATTUES EN TEMPS OPPORTUN. LE REPLEUPLEMENT ET LA PROTECTION DU GIBIER. LA REPRESSION DU BRACONNAGE. LA SAUVEGARDE DES RECOLTES.";"013005";"000000";"MAIRIE";"";"";"65100";"ASPIN-EN-LAVEDAN";"65040";"PM";"";"W651001100";"R";"";"2016-03-03  03:31:35"
